"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38"
2.6166029257938837e-8,-3.004550203657159e-8,6.142896832047421e-9,2.3248251859595068e-7,3.5575548539641584e-5,-7.337399368853393e-7,-5.839788789107805e-6,-3.028710386215486e-6,-9.09191839869834e-8,9.192605763454947e-6,3.218819351945541e-6,-8.7303628392639e-7,1.9039446539616528e-6,0.00035455637311356485,-0.00010646108627239658,2.4910632129747163e-8,-3.6969555095425018e-9,-2.921658300147733e-6,1.2367268608630764e-5,-3.2944688448538978e-6,3.040494394887219e-6,0.0004692884970585838,0.005100791947158408,9.077032150325855e-6,1.269001136208858e-6,-7.456913321043758e-5,4.090051411583999e-7,-0.00018561418876113898,-9.511462170599165e-9,-1.810118385853023e-5,-5.678744697411774e-7,-3.738540905288351e-6,-0.004595698864805276,-0.00014716533720567784,0.0001670003407802993,-6.008688997049782e-10,3.954662276240343e-7,-2.5244286751638054e-6
4.96876012523531e-9,-1.2803500250757536e-8,8.922068642631854e-9,4.8562708957506845e-8,-6.983247812773716e-5,1.0366855561692512e-7,1.2557059621005194e-6,6.693247447776849e-6,-6.647564613240908e-7,0.00030989141461670817,-2.3209390777694027e-6,-2.674898016047774e-6,1.8114500185178899e-7,-0.00010646108627239658,0.0008270726082496561,8.140558435370466e-9,2.6723035207211495e-7,-3.528047876062438e-6,-4.78802577380432e-6,-1.2852128200863159e-5,6.95580873087429e-6,0.00012535512928443134,-0.006800719766347526,-2.847629259110981e-5,1.1509133888202303e-5,0.00011874706919716447,2.0800874321260948e-6,0.0001584897081208933,-1.000552735370475e-9,3.0587432873252234e-5,5.631835605784157e-7,1.1116329005297945e-5,0.006722597099706331,0.0009214985161247169,-0.00024434448592429187,1.073154901154977e-9,5.029892797435727e-7,1.1256555048889327e-5
-2.0999846875911493e-11,2.1530708501468185e-11,-6.248629862982889e-12,-1.1116815129719046e-10,7.624738954624265e-9,6.19864102464303e-10,8.363478076552318e-10,1.0981561426805305e-9,-1.3472280720692709e-9,-2.9069499242125437e-9,-6.629551301301602e-11,5.042565837879794e-10,-1.2829057622613158e-9,2.4910632129747163e-8,8.140558435370466e-9,2.303909800313243e-10,-5.705303344052629e-11,3.792491863402861e-9,-3.8262426730076245e-9,1.1753641098172987e-10,-4.740947938830044e-9,8.656125069161214e-7,-5.183402354311216e-6,-1.2945658696183123e-8,-3.2600538123943565e-9,5.095336870738977e-8,-2.645255167595528e-10,7.163625438699031e-8,-1.6746318662566163e-10,9.947627675630066e-9,7.976148548218128e-10,-1.7802321800251113e-9,-3.835267899019771e-6,-5.015297140174941e-7,1.113508921613166e-6,7.15279489801533e-13,-2.3258362110829405e-10,-2.8294013738311728e-8
9.66288188021919e-12,-3.5910037181842387e-13,-9.89844701811459e-13,-3.776954241562515e-11,-3.861054451339079e-8,-3.568740146520747e-10,-3.459596590248954e-9,-2.464457105055345e-9,-2.3902293482393255e-10,-1.3097852096291763e-8,1.6909658956220122e-10,1.5132945933868493e-10,-1.472243442108795e-10,-3.6969555095425018e-9,2.6723035207211495e-7,-5.705303344052629e-11,3.062698798290056e-10,-6.923487052629894e-10,-6.854815106259618e-10,1.5241675320300216e-8,-2.0652282724164724e-9,-1.554225851564285e-7,-1.1970548350409385e-6,1.0530335574806072e-8,-8.16622262359714e-9,-7.974822391760637e-9,1.5198570681435405e-9,6.095146222603521e-10,6.585245204506652e-11,-1.1053254486195692e-8,-5.929915071850003e-10,-9.054966357469583e-10,7.522022023802736e-6,7.163355600599609e-7,-3.170067525276551e-7,-3.427894474504531e-13,1.2934842152100205e-10,2.2323402264250877e-8
4.262754867935877e-9,1.0156148344494113e-9,2.6212873403585757e-10,-2.602114551440233e-8,2.4075343507378977e-5,-7.546658919597592e-8,-1.6221865863448419e-6,-5.922811918584488e-7,-1.1551748740689814e-6,-2.9981813419152978e-6,1.7426019945416438e-5,4.95134653710841e-7,-1.2884822658046918e-7,-2.921658300147733e-6,-3.528047876062438e-6,3.792491863402861e-9,-6.923487052629894e-10,0.0001383329417703881,-5.774279103142224e-5,-7.483411627652933e-6,-0.00012097943981957911,0.0019372015212188367,0.03891901036490322,5.364306829842949e-8,-1.026466571960793e-6,4.894329761062278e-5,1.7019087114831941e-7,-9.460954212200552e-5,8.319719069287903e-8,-1.308581887284855e-6,5.746258376864699e-9,-9.898848993882405e-7,-0.0007176633138643935,0.00017425083149863279,0.0005932343301035964,2.536690332297437e-10,-5.297198885063892e-9,4.255354195512654e-5
3.5426574538606094e-9,-2.9245099196819477e-9,-3.2527196946479204e-9,-1.9384834327489326e-8,1.8961595199911523e-5,8.475011834608286e-8,9.88910010793283e-7,1.3565817886335983e-6,1.4866894913758783e-6,2.546145387059826e-6,3.124436384452604e-5,-2.9893243503070196e-7,-1.89071232413457e-7,1.2367268608630764e-5,-4.78802577380432e-6,-3.8262426730076245e-9,-6.854815106259618e-10,-5.774279103142224e-5,0.00025229540176989376,5.041247983789749e-5,-6.557481932174987e-5,0.010020655616145444,0.043386102266074277,-7.408291790209168e-6,5.1946530536040584e-6,8.92884268742189e-6,-1.2528873891172203e-6,2.0002500607244388e-5,4.65781805442548e-8,-3.023028168845937e-6,-1.995442327284164e-7,-1.3419406145991862e-6,-0.0032590596897729045,-0.0002490581698136637,-0.0006640674746588427,-3.808754716822517e-10,2.9315604404036174e-8,-1.234866760934702e-5
3.031761698816648e-9,4.671831835392679e-9,4.768055159807669e-8,-1.626492338271148e-7,1.359933554428431e-5,-4.454907746396347e-8,-6.8911713566609365e-6,-3.4456415982927892e-6,-2.468004456786949e-6,-1.288259935011786e-7,-8.969154772830313e-5,-1.8465771816968124e-6,1.5614178720279985e-6,-3.2944688448538978e-6,-1.2852128200863159e-5,1.1753641098172987e-10,1.5241675320300216e-8,-7.483411627652933e-6,5.041247983789749e-5,0.0022172438363758772,2.9072766218710064e-5,0.025412387615110835,-0.19897634693755056,-0.00012309664032638241,4.234321179275827e-5,-9.818484993462516e-5,-6.013007588948753e-6,-0.00018760687173027615,8.962642750601175e-8,7.045631977868402e-5,3.970258507629269e-6,3.186456410553328e-6,-0.03470425558995474,-0.001472826027441606,-0.0008839171328323662,1.6405734747497557e-9,1.3935432402588268e-7,0.00013939663157219213
1.0925448825276103e-8,-5.130602895509368e-10,2.1789895555194764e-9,-1.3670063687989976e-7,4.1745633837160046e-5,-1.1645184839945749e-7,4.416253000077298e-6,-3.5754410534434144e-6,1.1383305012152505e-6,6.245690414894512e-6,1.9392865568285778e-5,-1.2302992552545393e-7,-3.983730737204609e-8,3.040494394887219e-6,6.95580873087429e-6,-4.740947938830044e-9,-2.0652282724164724e-9,-0.00012097943981957911,-6.557481932174987e-5,2.9072766218710064e-5,0.0007490025994362963,0.026477933299115193,0.05928673614351364,-1.4226129924062552e-5,1.573746051142497e-5,-0.00011937187509231176,-2.5144838166324642e-6,0.00011296296955102957,-1.868170913030286e-8,5.766261238350353e-6,2.1281511081979948e-7,8.38583897599651e-7,0.007408591762721183,0.0002237878158591441,0.0010007184419581188,9.227285184240067e-10,2.9718364779231585e-7,-2.1582901223504008e-5
1.6565465722676428e-6,4.85092171404185e-7,-8.320177931227396e-7,1.1758011918302582e-5,-0.004318859214285009,-3.280267260929121e-5,-0.00024942600559040457,-0.0003208358334265414,0.00010705532719816079,-0.0004346366022999093,0.0012209698628382064,-0.00012826539155237583,-2.1840005357427813e-5,0.0004692884970585838,0.00012535512928443134,8.656125069161214e-7,-1.554225851564285e-7,0.0019372015212188367,0.010020655616145444,0.025412387615110835,0.026477933299115193,10.78055957925736,2.9359540575635137,0.0028709328824225652,-0.002292484883962715,0.0007353331971595491,-0.00012912055800483397,-0.012853594843376911,2.862228016369404e-5,-0.0010632683528818926,-8.781273745607284e-5,5.555591353503382e-5,-1.0508690994337004,0.00775872902419937,-0.10279067767111631,-3.96561798744273e-8,2.2265241336528248e-6,0.012429609670360756
-1.6335701883863176e-5,-1.5059311657678357e-6,-1.1040246317107742e-5,7.998663891752997e-5,0.007274585337416632,0.00011601893086486583,0.005323473993065218,0.0013830762414883465,-0.0010770681520377759,-0.0038297726342642084,-0.027941635744824597,2.5835637013213085e-5,-0.0002739826804377304,0.005100791947158408,-0.006800719766347526,-5.183402354311216e-6,-1.1970548350409385e-6,0.03891901036490322,0.043386102266074277,-0.19897634693755056,0.05928673614351364,2.9359540575635137,444.882174794514,0.029604292751730096,-0.01400178953050217,-0.050559724976795346,0.0035235814926372717,0.08016660865923927,0.00014918306682914866,-0.021182986138791913,-0.0007705948587268572,-0.0019472495400850254,4.750529271173894,0.19769335620494044,0.8004131267835003,-5.880387683298311e-7,0.0004537595964503082,0.001210372373450446
