x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56
3.677445472450163e-8,1.0161993890315751e-5,1.1269061888539778e-9,-3.250786623407567e-10,-4.564636962971417e-10,4.456686083030383e-9,1.9668931562989462e-7,-3.879721169675489e-6,1.9852514003855416e-6,8.605693410883516e-6,1.2678814441470627e-8,-4.6100813457423845e-7,4.5564228516167715e-7,1.656740622221186e-8,6.937016257090459e-6,-8.086355190155645e-6,-8.88337672421477e-7,-0.00022301237631928072,-1.7960058693482217e-7,-6.462342273712783e-7,2.1990422482338374e-5,-1.7758117676410316e-7,-2.35424987320049e-6,-6.696564371208904e-7,0.00010412795140824063,5.7005348139861995e-6,-6.829084972221235e-6,-5.415792618548885e-6,-8.316658275972212e-7,2.4199244829242108e-6,-2.7091105954049017e-6,-1.7973764712397403e-9,1.8130385615381431e-9,7.6099383581203805e-6,1.5271476005356605e-5,-4.825444832435338e-5,8.764202197963969e-6,0.0008183654005430234,-0.013489740192268791,-3.7901006593968056e-6,1.289684076666567e-6,1.4836650237799016e-5,2.396437956791065e-8,5.613833381940956e-6,-6.931357092757825e-9,6.70697545796973e-6,2.967791944704336e-7,2.5415045214399463e-7,-0.004181218444308923,-0.00022372555497626766,0.0001292139097708723,2.4352969694080185e-10,-7.013608395026974e-8,-4.768714295059353e-6,0,0
-1.909159144563263e-8,-8.59609768332558e-6,-7.546402037545407e-10,1.0395476389631388e-9,4.661430948786881e-10,-3.158260804702439e-9,-3.866521533571653e-7,1.1079956935648424e-6,1.194703075660338e-6,-2.2563873177617445e-6,3.935022903134562e-8,-5.278307880254847e-7,1.177302021209119e-6,7.868403798870355e-9,5.164905356080099e-6,4.703669278146303e-5,7.800658971497249e-8,-5.273747929181042e-6,-3.2514598407547713e-8,4.3611506815556546e-7,-1.7758117676410316e-7,1.2197375657859065e-5,4.181746235080023e-6,1.3306062462648327e-6,-0.0001250493033813162,-4.873491755097228e-6,4.077174580290617e-7,-1.021186296094367e-6,-4.4361785950405594e-8,5.103832005608249e-8,2.0530993867381888e-7,3.6321918372691656e-10,1.326198198158365e-10,-3.1821178192881873e-7,-2.9651006907153213e-7,-5.472224089617393e-7,2.1748856723206952e-7,-7.735700594675123e-5,3.938367278712308e-6,-7.666291906286287e-8,-4.356586842644997e-7,-2.5985195530108597e-6,-9.196145759226656e-8,7.254939174039067e-7,-1.8589527243305864e-9,-1.622003302850045e-7,-4.486815303344319e-9,1.937960419525182e-7,-0.0013431018927672466,-7.35604369168999e-5,0.00023752939524608992,1.3728049236941407e-10,1.0335963354465787e-7,3.158503219406536e-6,0,0
-3.2898054384085374e-6,0.000247966246435643,1.998931845314241e-8,2.3195533393257877e-8,-2.7563071488733477e-8,-2.524766183030687e-7,1.7095425962840926e-5,-7.100841196745723e-5,-5.052746227357052e-5,0.0002663232463318988,-6.598158663796625e-7,-1.4279784977141433e-5,-1.0278433134820427e-5,9.921918044671325e-8,0.00014859215726937446,-0.002583894035492493,-3.5101515884021904e-5,-0.010211761626240295,2.0814152664005286e-6,3.008726431277493e-7,-2.35424987320049e-6,4.181746235080023e-6,0.014088003838905178,0.0017195793139803451,0.0012864737639541384,0.001205718326758558,-0.00037113442029382846,-5.4644329015001666e-5,-2.4627685977665354e-5,2.1436658800033196e-5,-4.7284699037314385e-5,-1.0212946301453956e-8,-1.4316833202666094e-8,-2.0650884553467227e-5,-6.125240232875782e-7,0.00013086207285566593,-3.463963251052874e-5,-0.002897536546693211,-0.0013539634626468272,3.311237422684933e-5,-2.935064170821027e-5,-0.0002050028406525791,-3.4196267925096365e-6,-0.000328796977181846,-2.3211342442021652e-7,-3.501396534614814e-5,-1.4927684130313055e-6,-3.6133079678455146e-6,-0.030757202421750826,-0.001594982757796309,-0.0002190966678885724,-1.6187700435056964e-9,2.2302122002013758e-6,-0.00027677809800135707,0,0
-9.010795059610653e-7,5.717928918935799e-5,2.5241110341377035e-9,8.000519628108554e-9,6.82978044141524e-10,-3.5359026884424384e-8,3.957621502341233e-6,-2.0967172784032095e-5,-2.174629565066889e-6,6.455366789608756e-5,-1.6271429615764212e-7,-3.178232476402399e-6,1.6283412048809458e-7,-6.182401266208591e-8,9.752342230383584e-5,-0.00042160371123609643,-1.3808343159041602e-5,-0.002077818756983132,1.167321171311003e-6,2.717929357830102e-6,-6.696564371208904e-7,1.3306062462648327e-6,0.0017195793139803451,0.00038523825648598364,-0.010989002116100651,2.232705818443142e-5,-8.781047754712924e-5,6.211458532399524e-5,-3.960937208834066e-6,-9.066271665662435e-7,-1.945656984078954e-6,2.6374347093465953e-9,-3.279404531640136e-9,-5.55911810482175e-6,-9.338505725260983e-6,3.096212665584484e-5,-1.0605913468172728e-5,-0.0013928005263065836,-0.00015640900479659472,2.5307597213520606e-6,1.4714991750687235e-6,-7.572472147460141e-6,-3.4487800486819243e-7,-9.344595053233258e-5,-1.775730842112244e-8,6.182142046651692e-6,4.6949727574865407e-7,-4.2888552277001116e-7,-0.004795523648220989,-0.00012627869209896853,0.00014627179035227544,-3.7041563262758277e-10,3.3675569335263564e-7,4.334391637392248e-6,0,0
6.721963350668733e-5,0.00024259431273325656,1.8539164635024768e-7,-1.150604365786736e-7,-5.331477036147574e-7,3.5300554829213113e-6,6.837621855235708e-5,-0.0005768638296772019,-0.000584001289417398,-0.0031051094054910123,-5.7883512953924096e-6,2.4895215225070136e-7,0.0002343522495922167,-4.085398317389805e-6,-0.0018936123216133371,0.0034284727999011172,-8.47917666090599e-5,-0.006578373883290319,1.8279263658031455e-5,0.00010323375036428977,0.00010412795140824063,-0.0001250493033813162,0.0012864737639541384,-0.010989002116100651,1.678266554123884,-0.0022955266923422686,-0.0009523820676985719,0.0006824415724637088,2.141268085283524e-5,0.0001598325371569206,0.0005376534216316611,-5.684928480322671e-7,2.6842413470501933e-7,-1.3378699603256406e-5,0.00025126036704454624,-0.0007053219373202922,-0.00032759819912023226,0.015182745962908086,0.07288162781903297,-0.0003136260197137199,-0.00021589725414983195,-0.004993130854611819,-3.822857866087884e-5,0.00316820435579933,-6.659335742361428e-7,-0.002154704332653593,-0.00011913557621259412,-0.00011350082326864743,0.7797621534634152,0.04585480794367348,-0.04629906530349562,-5.739063619853707e-9,-9.192710055917314e-6,-0.0043883726772280685,0,0
-1.9248539382210192e-6,0.00273624792195515,1.2423984398358681e-8,9.313256340953659e-9,-2.2895047762222196e-9,5.759554498295253e-7,-1.1254661399088966e-5,-7.70905779421726e-5,4.8860318325383966e-5,4.13424873279724e-5,-1.6335358536169412e-6,-1.7112165920655794e-5,-1.4670489500865314e-5,-4.771587250366189e-7,-0.00014431645265249791,-0.0008854038765268953,-7.296394020548952e-6,-0.07178317064205683,-6.5464770454762235e-6,-7.966714521829893e-6,5.7005348139861995e-6,-4.873491755097228e-6,0.001205718326758558,2.232705818443142e-5,-0.0022955266923422686,0.01809107900998548,-0.0005324929761796376,0.0009037717062385205,-0.00030343593488242805,2.9159399638397187e-5,4.267013090800633e-5,1.4810775986823247e-8,-2.6498141323919622e-8,-8.612516862528336e-7,-6.272901359258256e-5,0.000145632105795796,-3.807375604582625e-5,-0.015857244888885968,-0.02768625168011829,0.00026561545542172136,-0.0001722753760297449,8.119321601573344e-6,7.399084563783424e-6,0.0005883067033735821,-2.8104841134623424e-7,-0.00024890840256767006,-1.386824627971907e-5,1.4764533423148116e-6,0.20731563664616878,0.010367236051377541,0.0003997341727412071,-1.383240171288428e-9,5.583401112140481e-7,2.8994848864410347e-5,0,0
1.2436845976658103e-7,-0.00018534844170428591,-6.6885840113376106e-9,-6.576563303611748e-9,3.63375229440771e-9,-2.1244546444154878e-7,1.001776628167014e-6,6.369031652170217e-5,-1.061031190303054e-5,-9.81716509786862e-6,6.88148334594957e-8,6.394120636389667e-7,2.7234069184742452e-6,1.3153830256520228e-7,-2.036027500779587e-5,3.889305171580129e-5,4.273764283024696e-5,0.008487549363400695,6.126508921094536e-7,2.175043296426622e-6,-6.829084972221235e-6,4.077174580290617e-7,-0.00037113442029382846,-8.781047754712924e-5,-0.0009523820676985719,-0.0005324929761796376,0.0002368060846950213,0.0001964729293068825,1.290551503347223e-5,-1.2631903842413894e-6,-1.3512023430107447e-5,2.5263682257774957e-9,9.85962556511958e-9,1.4372390976863836e-5,3.323280899931887e-5,-4.416745231246049e-5,3.848833046442869e-5,0.005865977596703552,-0.0015940461289320497,-2.8023840231075396e-5,1.8846415328445788e-5,-2.733717961366761e-5,-4.538323768972279e-7,-3.6280421449100046e-6,-4.558510980287056e-8,3.325799587924234e-5,1.3422612255154419e-6,3.302023264423307e-6,0.0012642880584906964,-0.0002523905240531259,0.00042851017031657655,1.2302210326941671e-9,-2.4669995463500223e-7,-1.680130138674112e-6,0,0
-7.950170212889725e-7,0.000321358969046614,-7.275286129329721e-9,2.669586037871219e-10,-4.796901149257676e-9,-1.8300787665621055e-7,8.92848321684747e-6,-1.3385023526821214e-5,8.588002662378544e-6,5.494893096433917e-6,-4.4417522553500966e-7,-1.3650089333092254e-6,2.2412432484081475e-6,2.1917682664702622e-7,5.124772182624651e-5,-0.0004827496666527744,-1.3762040370828714e-5,-0.0031525124364716922,1.6468952201455623e-6,-5.862356926644348e-6,-5.415792618548885e-6,-1.021186296094367e-6,-5.4644329015001666e-5,6.211458532399524e-5,0.0006824415724637088,0.0009037717062385205,0.0001964729293068825,0.0012730574556275118,-5.129280936238816e-5,1.0767323074931286e-5,-9.123406020709615e-6,-5.858099707139764e-9,8.793242913996977e-9,-1.086738354408126e-6,-1.0921010018665433e-5,-6.17387852236064e-5,-7.521810855250089e-6,0.007219560936480862,-0.0018603912832799408,-2.0142769808240388e-5,-8.477537854397314e-6,-2.348443770887418e-5,-1.844318434424218e-6,-0.00012033806844452071,6.372102765873964e-8,2.5487295513265048e-5,1.992457718231957e-6,-5.291828720207955e-6,-0.003074898303348992,0.0006008012641966774,0.001390745572440884,8.88966533542561e-10,-1.709309287530117e-7,6.351420523029484e-6,0,0
-7.798151983620745e-8,-4.550728433229229e-5,-1.933445530075171e-9,-3.2588658034503956e-9,-1.988663607218412e-9,1.0644429276539426e-8,-3.7003887984949687e-7,6.10470575529339e-6,-1.826372678991433e-6,-6.112157536746029e-6,1.0693858361932165e-8,4.88348637824901e-7,1.799837155076046e-6,-6.211416238614037e-9,1.8728764138995632e-6,-4.737774401588607e-5,3.74959349272529e-6,0.0015937526689834237,4.5441057000261255e-8,4.216962384294886e-7,-8.316658275972212e-7,-4.4361785950405594e-8,-2.4627685977665354e-5,-3.960937208834066e-6,2.141268085283524e-5,-0.00030343593488242805,1.290551503347223e-5,-5.129280936238816e-5,1.8252160294193786e-5,1.2283010462058442e-6,8.473845403195692e-6,-1.805332625194467e-9,-3.4907255907970274e-9,5.049994336496027e-7,1.7264073910676302e-6,-1.3794653113871506e-5,-5.017885576617677e-6,0.0009498132570282729,0.0035367253611860872,4.426065196550001e-6,5.30807666995526e-7,-4.426887605091932e-6,1.7034686876417508e-7,-1.0115938209349266e-6,1.586901010528812e-8,-4.291611611919337e-6,-1.7206736301527065e-7,-1.0306074637352354e-6,-3.823014299064581e-5,-5.373932984444336e-5,0.00015105433938428085,-1.8617425913540507e-10,-6.877918453496092e-9,3.0394211618441666e-7,0,0
1.643579902231191e-7,2.0683704514560783e-5,1.1960150431454012e-8,-7.93211127599876e-9,1.876554282271871e-9,3.8400838927357607e-8,-2.27801646342068e-6,2.5563430435497824e-6,-1.205827700816858e-5,2.1068472348509443e-5,-2.8556756528175375e-7,-3.795747856655734e-6,-4.924870938572004e-7,7.916553311603332e-8,-1.1878564113294123e-5,0.0002504872909653418,-1.4639945230711845e-6,-8.734196768412241e-5,-1.9649639814245797e-7,1.5763440437735067e-6,2.4199244829242108e-6,5.103832005608249e-8,2.1436658800033196e-5,-9.066271665662435e-7,0.0001598325371569206,2.9159399638397187e-5,-1.2631903842413894e-6,1.0767323074931286e-5,1.2283010462058442e-6,0.00015351912714851206,-4.399373440901924e-5,8.778299471254791e-9,8.674090546637476e-10,-1.0904499366773494e-6,1.0187083817524491e-6,2.6090842415957984e-6,6.637961725930227e-6,-0.0007424373352822404,9.807037032019049e-5,3.320902515731265e-6,-3.569589954371843e-6,-7.275756904179407e-5,2.655930314291267e-7,-1.5455509805934152e-5,-5.958542981577056e-9,-1.1398130190712056e-5,-6.816605705241898e-7,-1.6502612097921469e-7,0.004829338481016713,0.0003031487555802516,0.00023642042437651753,2.4616658851089033e-10,-3.113682330801148e-8,4.177025904414584e-6,0,0
-7.323635545656485e-7,1.5410565261909508e-5,9.98395621559555e-10,-1.3172753684956034e-8,5.0200499288558605e-9,1.6197839365847107e-10,1.6639447213247594e-6,6.271366406687235e-6,4.957668729820042e-6,-6.903933340191822e-6,-2.4059270362921765e-7,-4.847684527622913e-7,-4.747658390278379e-6,-1.9089020973084764e-7,-1.4573069394763194e-5,0.00010151134472373285,-1.490120361853883e-6,-0.0005947080467166776,-6.778442260913395e-7,0.00016979806354986733,-2.7091105954049017e-6,2.0530993867381888e-7,-4.7284699037314385e-5,-1.945656984078954e-6,0.0005376534216316611,4.267013090800633e-5,-1.3512023430107447e-5,-9.123406020709615e-6,8.473845403195692e-6,-4.399373440901924e-5,0.00044030953955162403,3.702693745289237e-9,1.230892354113086e-7,-5.838206463827686e-7,-7.397721241949604e-6,-3.330204742927015e-5,-2.988851192237135e-6,-0.0011461050216509908,0.0024820684748595354,-1.6921426843656e-5,1.1854351794661246e-5,3.115378166109313e-5,-2.0410065419507084e-6,7.59800442998385e-5,2.5447867671212338e-8,2.554848795840928e-5,1.4157146436326058e-6,1.6552436846570482e-6,0.01135973425767507,0.0006661730564449145,-0.0002875198153529173,-1.981092971009808e-11,5.553561569130143e-8,1.526964322801595e-5,0,0
-3.9754965046867426e-10,-2.302453970766769e-8,-6.459216698945139e-12,5.974905073987728e-12,-5.122280716163365e-12,-5.052314550063306e-11,-3.3519480309437356e-9,3.470951770679579e-9,-2.766940214683426e-9,-1.5110304195805488e-8,2.5151784809336457e-10,2.564359685315045e-10,2.307645776224302e-9,-3.901666391994895e-11,8.62911499571526e-9,1.6353129059521203e-8,9.825096442739945e-10,1.6751360839447469e-7,2.694237728689439e-10,-3.699704309213588e-10,-1.7973764712397403e-9,3.6321918372691656e-10,-1.0212946301453956e-8,2.6374347093465953e-9,-5.684928480322671e-7,1.4810775986823247e-8,2.5263682257774957e-9,-5.858099707139764e-9,-1.805332625194467e-9,8.778299471254791e-9,3.702693745289237e-9,1.0043107915107192e-10,-2.407353659711422e-11,-1.9715770923082545e-9,4.249038918070003e-9,-3.0282089393700673e-9,3.2242346143540267e-9,5.55245294654497e-7,6.4193979906807955e-6,1.6187672994183708e-9,-9.673387807283257e-10,1.4088946242462176e-8,-2.645983944715358e-10,1.3860159471295087e-8,8.952168971218194e-12,1.723595553281103e-8,9.4755898806106e-10,1.0520847240217634e-9,4.749398287066988e-6,2.5896471523645966e-7,8.166214665637433e-8,3.709532923272423e-14,8.407494504821855e-11,-1.533514550834137e-8,0,0
-3.464533454797741e-10,-6.293289922826332e-9,4.526776155393684e-12,5.798438182201311e-13,1.0898935749313397e-12,3.081922016128545e-11,-1.3669485664675756e-9,6.435030940044305e-9,-2.750164055066162e-9,-1.7626064002606713e-8,-2.2224537253847953e-10,-9.581545948633878e-10,-6.321505180626512e-9,-7.492560096024597e-13,-2.115399231304869e-9,8.681223777354493e-8,2.3496998188723654e-9,3.8213624678694585e-7,7.606933053884869e-11,-4.703993465074217e-9,1.8130385615381431e-9,1.326198198158365e-10,-1.4316833202666094e-8,-3.279404531640136e-9,2.6842413470501933e-7,-2.6498141323919622e-8,9.85962556511958e-9,8.793242913996977e-9,-3.4907255907970274e-9,8.674090546637476e-10,1.230892354113086e-7,-2.407353659711422e-11,1.5864894168415273e-10,4.230833113796111e-9,-2.353792497487311e-9,7.275428344867698e-10,4.746275073062748e-10,-8.781885781956285e-7,-3.86101774461639e-6,1.7870934314683073e-9,-3.268110595129673e-10,2.7473670923508904e-8,2.4568977123931303e-10,9.10572894597296e-8,1.795158360712335e-11,-3.193114350659691e-8,-1.80065843921072e-9,6.598601202264232e-11,9.723438554040834e-6,5.291993018516409e-7,6.128883125122855e-7,2.4489671346581245e-13,1.053138442349176e-11,2.1281077995477524e-8,0,0
2.698875598072153e-7,-1.9222103787668597e-5,2.995066407669918e-9,-3.5883536011790238e-9,-8.768406213308094e-10,8.827244072306443e-9,1.7743647839326772e-6,-2.5025561061960943e-6,3.7856927984028403e-6,1.7524696770759752e-5,2.0175798749146244e-7,-8.93556495400225e-7,3.4318996810179945e-6,2.0387416307672293e-8,4.5433997299842825e-6,-7.81498281831639e-5,4.710929431896912e-6,0.00045076323581971393,-4.237217537910008e-7,-6.164876230925909e-7,7.6099383581203805e-6,-3.1821178192881873e-7,-2.0650884553467227e-5,-5.55911810482175e-6,-1.3378699603256406e-5,-8.612516862528336e-7,1.4372390976863836e-5,-1.086738354408126e-6,5.049994336496027e-7,-1.0904499366773494e-6,-5.838206463827686e-7,-1.9715770923082545e-9,4.230833113796111e-9,7.345618079040735e-5,-3.583768678782063e-5,-1.9575174403198763e-5,-6.735538172065402e-5,0.0008375505229223715,0.0249543845971388,-4.362043494275859e-6,-9.276741931011799e-7,-1.3074490799785882e-6,-1.7974054093007808e-8,-1.8194794954579973e-5,-1.632053575487834e-8,-8.579605765395658e-6,-6.01351225863777e-7,5.880804134520699e-7,-0.0035014486771664764,-0.0002438160795778033,-0.00038832129434818895,6.593913296603841e-12,1.0765731034643104e-8,7.542392234635174e-6,0,0
-1.0924771904568022e-7,-4.901854628860425e-5,3.0338104559039313e-9,2.7670433316956133e-9,-6.148700096490689e-10,-1.710347277191654e-8,1.842186252407255e-6,1.779150000826553e-5,-3.160384436740449e-6,1.6305014818506493e-5,2.92748046333123e-8,8.354154903446105e-7,-6.134352456646828e-7,-1.3341954417131585e-8,3.0671926409036863e-6,0.00010545130094957336,9.229474703239974e-6,0.0015612810271150295,1.421861763037522e-8,-5.391001372974409e-7,1.5271476005356605e-5,-2.9651006907153213e-7,-6.125240232875782e-7,-9.338505725260983e-6,0.00025126036704454624,-6.272901359258256e-5,3.323280899931887e-5,-1.0921010018665433e-5,1.7264073910676302e-6,1.0187083817524491e-6,-7.397721241949604e-6,4.249038918070003e-9,-2.353792497487311e-9,-3.583768678782063e-5,0.00017514890906951023,3.9211079030755926e-5,-5.2973758509689556e-5,0.003760248542235582,0.03220099222033555,-2.54421196360616e-6,8.40389764924091e-6,8.725173117347084e-5,-3.0764060160506367e-7,-8.600648599885413e-6,-5.32355763972002e-8,7.808465749422858e-6,3.651695996419011e-7,-5.963232558963613e-7,0.014234738160708792,0.0006931358361819986,-0.0003456101003671835,-9.532436441981795e-11,-3.8418724034713644e-7,-3.2508349167210324e-5,0,0
2.975657974732594e-7,2.5260423478467674e-6,1.182273057750412e-8,3.4788502599649124e-9,1.8461704660581178e-8,9.399120503233539e-8,6.614288658588296e-6,-6.204146777599436e-6,1.947923789943856e-6,1.3037011788370865e-5,-2.0925297971697644e-7,1.5295671167468875e-6,2.3708222233229226e-5,-8.671706734146197e-8,-1.052422449778562e-5,0.00016586711642886608,-4.393147045066234e-6,-0.0014151934241456677,-2.962412519452423e-6,7.888172969149137e-7,-4.825444832435338e-5,-5.472224089617393e-7,0.00013086207285566593,3.096212665584484e-5,-0.0007053219373202922,0.000145632105795796,-4.416745231246049e-5,-6.17387852236064e-5,-1.3794653113871506e-5,2.6090842415957984e-6,-3.330204742927015e-5,-3.0282089393700673e-9,7.275428344867698e-10,-1.9575174403198763e-5,3.9211079030755926e-5,0.0012134940803319478,9.350557848277417e-6,0.0152727213418794,-0.11455832918819701,-7.409026459506273e-5,3.4843840434527654e-5,6.572491487651178e-5,-2.7388328348511117e-6,-2.015036959000632e-5,3.3717052813189897e-9,6.93643924418337e-5,4.426021080177716e-6,1.992023572968254e-6,0.007624896307665486,0.0004731126082224392,-0.00019626587058644152,-3.712160940006846e-10,-1.594594935943005e-7,1.3947497697373798e-5,0,0
3.095911964009068e-7,-8.658030071973819e-5,-9.603879738894422e-9,-5.192206224968434e-10,-8.78114852280537e-9,-1.8121236276032474e-7,-8.12359757342339e-6,1.763111611592426e-5,4.971957291640541e-6,2.6455096591542094e-5,-2.829033138336464e-7,2.344591374816755e-6,-3.905998552710555e-6,1.4041292706411785e-7,2.9957338759187463e-6,-0.0002947738660399289,1.0680359335217244e-5,0.0019762850455632016,2.1972729761041142e-6,-2.770628428396501e-7,8.764202197963969e-6,2.1748856723206952e-7,-3.463963251052874e-5,-1.0605913468172728e-5,-0.00032759819912023226,-3.807375604582625e-5,3.848833046442869e-5,-7.521810855250089e-6,-5.017885576617677e-6,6.637961725930227e-6,-2.988851192237135e-6,3.2242346143540267e-9,4.746275073062748e-10,-6.735538172065402e-5,-5.2973758509689556e-5,9.350557848277417e-6,0.0005780825069586535,0.02060401198342277,0.026990157968504857,-3.0752659848100865e-6,5.793454308231503e-6,-9.827879266547133e-5,1.1968303134343217e-6,5.01097623152535e-5,5.849040800727765e-9,6.622572598407029e-6,3.4373075758881634e-7,1.5394248302862924e-6,-0.007049106895913451,-0.0005283508898855035,0.0007323711728676166,2.1690451219926382e-10,-1.3198197610401397e-7,4.422905268718674e-5,0,0
-3.285277702530972e-5,-0.009346055568402206,-1.3841280241315828e-6,-5.216186582160743e-7,-9.691631955144387e-7,-1.813259675667268e-5,0.00021321869158902015,0.00033454977892278235,0.0013001939668859158,0.004882041370458571,-1.3600268340967941e-5,0.00016671830201340135,-0.001305035125431353,1.8985392854845824e-5,-3.29414086222459e-5,-0.008003147071656126,0.0009746411148972836,0.21351311407911022,8.535608048050734e-5,-0.0009388133778760833,0.0008183654005430234,-7.735700594675123e-5,-0.002897536546693211,-0.0013928005263065836,0.015182745962908086,-0.015857244888885968,0.005865977596703552,0.007219560936480862,0.0009498132570282729,-0.0007424373352822404,-0.0011461050216509908,5.55245294654497e-7,-8.781885781956285e-7,0.0008375505229223715,0.003760248542235582,0.0152727213418794,0.02060401198342277,6.330099378691209,-0.6488906907113661,0.00217986003655101,-0.001302499230523167,-0.00037603899210745693,-2.612903296252106e-5,-0.005223547252528872,-3.4345285502760352e-6,-0.005038838987543535,-0.0002475588029722307,-0.00021237499951544628,2.6004088052106034,0.14361422620204156,-0.014007003529143316,-7.28641361441299e-8,-1.1950437860110712e-6,0.0037340332437385514,0,0
0.0002816770764511051,-0.0498454215961264,1.5378145562488066e-6,-2.930914411928547e-6,-3.688399268940663e-6,3.802714557417307e-6,0.0016524319454385128,-0.0017596551114848812,0.004492379584964376,0.010320250319328728,0.00012795087010902313,0.0030148766130442726,0.0017386317199040117,-4.6330317614521094e-5,-0.01580290524772263,-0.3143187357194825,-0.0020996936143698854,-0.00866772076879854,0.0003630584352213885,-0.0021449868329291256,-0.013489740192268791,3.938367278712308e-6,-0.0013539634626468272,-0.00015640900479659472,0.07288162781903297,-0.02768625168011829,-0.0015940461289320497,-0.0018603912832799408,0.0035367253611860872,9.807037032019049e-5,0.0024820684748595354,6.4193979906807955e-6,-3.86101774461639e-6,0.0249543845971388,0.03220099222033555,-0.11455832918819701,0.026990157968504857,-0.6488906907113661,296.51252080469936,0.010728643642795032,-0.00226724193426789,0.05808021117095404,-0.00017547998682342365,-0.01374206951158344,1.698358963974087e-5,-0.01674320334919696,-0.000762364754481501,-0.001910248229946752,-0.4157995431824807,-0.021462191310313895,0.18504314354959916,-2.560102269754254e-7,-1.0513156196650612e-5,-0.013651889393476667,0,0
2.4746391405642534e-7,-5.5059170316845014e-6,2.7121914511414145e-11,5.598612019665809e-9,-3.092387058171639e-8,1.3947505054639456e-7,-1.7321737312563683e-6,-7.611586731457457e-6,-7.95626647800333e-6,4.977376577790923e-5,8.227906882959771e-8,1.4745682830948426e-6,1.1363163259862843e-5,9.262958197280296e-8,2.45003896226517e-5,0.00018692962621659113,-3.4108533268416726e-6,-0.0015992311147311632,-7.645809870393296e-7,6.244754164877682e-6,-3.7901006593968056e-6,-7.666291906286287e-8,3.311237422684933e-5,2.5307597213520606e-6,-0.0003136260197137199,0.00026561545542172136,-2.8023840231075396e-5,-2.0142769808240388e-5,4.426065196550001e-6,3.320902515731265e-6,-1.6921426843656e-5,1.6187672994183708e-9,1.7870934314683073e-9,-4.362043494275859e-6,-2.54421196360616e-6,-7.409026459506273e-5,-3.0752659848100865e-6,0.00217986003655101,0.010728643642795032,0.00041808587324386503,-0.000247700117612631,-6.181932792239342e-5,-3.0245919778885014e-6,1.0272087295755339e-5,-6.729979384257494e-8,0.00012084581527433436,7.622802315080964e-6,-2.4418766157225672e-6,-0.06503741383612954,-0.0036231177924379646,0.00038103029905425654,-1.210465784952818e-9,4.35124351311456e-7,-5.340865931177236e-5,0,0
1.201498023921642e-7,-1.7623558227659316e-5,5.751754858752513e-10,-3.2337638265075517e-9,1.872635205790279e-8,-9.014255089737066e-8,1.8714511093984144e-6,8.359502858723009e-6,9.05288317102055e-6,-3.1467479884631905e-5,-3.092129212480753e-8,2.0811676392621374e-7,-9.618639934378205e-6,-4.998640485841787e-8,-1.7330996007578248e-5,-9.304591511868035e-6,3.863325550178962e-6,0.0012934384395683126,3.414140379332031e-7,-1.1320339387554513e-6,1.289684076666567e-6,-4.356586842644997e-7,-2.935064170821027e-5,1.4714991750687235e-6,-0.00021589725414983195,-0.0001722753760297449,1.8846415328445788e-5,-8.477537854397314e-6,5.30807666995526e-7,-3.569589954371843e-6,1.1854351794661246e-5,-9.673387807283257e-10,-3.268110595129673e-10,-9.276741931011799e-7,8.40389764924091e-6,3.4843840434527654e-5,5.793454308231503e-6,-0.001302499230523167,-0.00226724193426789,-0.000247700117612631,0.0003045661692785531,3.437529664476853e-5,1.5306040739598237e-6,-0.0002159098781462168,7.525819314423185e-8,-6.747609463638636e-5,-3.713368905239883e-6,-7.927936743138887e-6,0.034580220192300164,0.001847438151971062,-0.00022442847108677106,-2.391928945884284e-9,-3.039117394253221e-7,4.490417868336079e-5,0,0
-3.191529274844817e-6,-2.6524146220979283e-5,4.013175246181884e-8,4.73610291033793e-8,6.225330574333914e-8,1.0776460379268244e-6,-5.761035623222054e-5,3.911463353489576e-5,-6.056900319998463e-5,-0.00014846976903884154,-2.4738877099804085e-7,-1.8813287511778644e-5,-1.555137037685105e-5,5.47562777761235e-7,-0.00040620709409391393,-0.002567419393473227,-7.778359568756559e-6,-2.0194171326175276e-5,8.338731070397046e-6,-3.2318611994981417e-5,1.4836650237799016e-5,-2.5985195530108597e-6,-0.0002050028406525791,-7.572472147460141e-6,-0.004993130854611819,8.119321601573344e-6,-2.733717961366761e-5,-2.348443770887418e-5,-4.426887605091932e-6,-7.275756904179407e-5,3.115378166109313e-5,1.4088946242462176e-8,2.7473670923508904e-8,-1.3074490799785882e-6,8.725173117347084e-5,6.572491487651178e-5,-9.827879266547133e-5,-0.00037603899210745693,0.05808021117095404,-6.181932792239342e-5,3.437529664476853e-5,0.018609052362335572,2.4422819419340494e-8,2.7064304026143095e-5,1.5196647336187124e-7,-5.402630754581216e-5,-4.5449473940518165e-6,1.174113410308046e-5,-0.025100582636455298,-0.0014123322306629769,-0.006018614154700589,-1.5329944270653108e-9,4.322600239359523e-7,9.860504895668787e-5,0,0
