"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38"
2.264022973720957e-9,-6.062584795551583e-10,-1.4539796691934474e-9,-6.627284355211716e-10,7.647369907305832e-8,7.854489761984036e-8,6.556569966196936e-7,6.115769993704726e-8,-1.5617198457304958e-7,3.862521956027873e-8,5.691397709342033e-6,-2.956772590614314e-7,-1.5569684548842288e-7,4.0800598077555775e-7,-3.7204551641857296e-7,-1.4714565944588883e-9,1.0537719367703001e-9,3.6075580593524284e-7,7.174350806679134e-6,-9.80573197873227e-7,9.971150400403779e-6,0.00042014192525142817,-0.006220284551799781,-2.1650187924774583e-7,1.0076182018060295e-6,1.3905592770447895e-5,5.1576415686594155e-8,-1.985696401270837e-6,-1.971590261606757e-9,2.132035224181697e-6,1.147586796445646e-7,-3.4022540275731757e-7,0.0006539859030966341,3.318167230867011e-5,7.715032395584805e-5,4.770000610363589e-11,-3.654221363517446e-8,-2.14146093389506e-6
-6.486544199093062e-11,-1.0447394967409275e-9,-3.470249157060265e-10,-1.8617987170306917e-8,-4.03737209756778e-9,3.934700718120107e-8,1.1446631782189265e-6,2.8436801020182035e-7,1.6485379811599972e-7,9.30707274792474e-7,-2.956772590614314e-7,2.353809838176524e-5,7.890648672036905e-8,-9.56270421924004e-7,2.0113475781504226e-6,5.909344850044356e-10,2.800536468999533e-10,-3.067770359398341e-7,1.3863147721173198e-6,5.977142366329267e-7,-4.009829407225893e-9,-1.0273029960639775e-5,0.0005412307877961963,-9.34385498602705e-7,-1.4271463283028856e-6,-1.4636430162496708e-5,3.957603340542678e-8,2.4606469875977595e-5,-6.738056858873614e-9,-6.082508603111535e-7,1.877313481447354e-8,-6.669877373214029e-7,-0.0064183482041191755,-0.0003922377091640912,-0.00018127138991649042,-5.904516583217565e-11,2.6598669641500336e-8,1.5853391233114343e-6
-1.6210423512059941e-9,-7.33738576584553e-10,-1.3187097586677124e-9,-1.6887093482493767e-8,3.547632714649745e-8,1.8037286368195283e-8,9.664555207875767e-8,-1.594016216359659e-6,-1.142420798015217e-7,1.4823952613542036e-7,-1.5569684548842288e-7,7.890648672036905e-8,2.6379415604264016e-6,2.3825311784182567e-6,1.2293019668741986e-7,-8.412605984032898e-10,3.0270791903976973e-10,-3.601407323575922e-7,5.479304048139697e-7,-6.927698503775217e-7,-2.2168953946780533e-7,2.728198287790202e-6,0.0010472194713188087,1.9007588637120253e-6,-9.365893784299859e-7,4.390551554801482e-6,2.6150813563608905e-7,2.1551042587795286e-6,2.750120320417895e-9,4.518721146293866e-7,1.663208635764571e-8,-1.4525839207444963e-7,0.001489644799249362,7.973283340899825e-5,-1.928854166698893e-5,-3.146971345771536e-11,-1.6356078221408714e-8,-2.790544283792383e-7
1.68785411091337e-8,-3.342270336992582e-8,6.659397495555194e-9,2.1613767371589973e-7,-2.8461412415632335e-7,-8.477107348208219e-7,-4.171292926213506e-6,-2.959784869667787e-6,1.3262323090462786e-6,3.0029508846360976e-6,4.0800598077555775e-7,-9.56270421924004e-7,2.3825311784182567e-6,0.0004230415122869159,-0.00013734562693837367,3.4982894730899213e-8,-2.567633869690632e-9,5.648215876147711e-6,-6.142836018728235e-6,3.0612026184089996e-6,-1.932975265488836e-5,-0.00011402079306487744,-0.01551263295427231,1.442223409377638e-5,-9.7169919218428e-6,-3.492717529942346e-5,-1.5967936182118218e-6,-4.702491460046846e-5,5.319346014546401e-8,-4.811695570807422e-6,-9.323396243417302e-8,8.463713424385786e-8,0.01698182496383085,0.0011273202503536816,0.0001571206967154543,-2.6678746483531045e-10,6.876229540141532e-7,5.0969296768890006e-5
1.746836890582734e-9,-1.5232449202168654e-8,5.0506562521010376e-9,-6.814397228673957e-9,6.008147349456502e-8,3.476689793843769e-7,4.5292153816693555e-6,6.923652966509932e-6,1.000884714318744e-6,0.0003023379427828518,-3.7204551641857296e-7,2.0113475781504226e-6,1.2293019668741986e-7,-0.00013734562693837367,0.0008107046467710505,9.070684935784256e-9,2.440284835190841e-7,-1.6004559429762254e-6,9.080375565450404e-6,8.338051191520547e-7,1.581518337229739e-5,-0.0005153743841210469,0.013684483609606205,-2.946216782054177e-5,2.4012808897284373e-5,-1.0263436395384381e-5,3.6394379377723093e-7,8.780023295056542e-5,-1.6739518890456506e-8,4.357186720164516e-5,2.182026762165566e-6,-5.535476928951566e-7,-0.018114544932594408,-0.0011842870149598305,-0.0014923002672361356,-1.4506471342947513e-10,1.2354817593143305e-7,-7.5357695380536e-6
-1.2898496411181692e-11,2.1671227467230654e-11,-5.278063162048443e-12,-1.61099450420702e-10,2.721610715749394e-10,5.298043455261248e-10,2.8237141846228233e-9,2.6690117234978137e-9,2.7834818225610424e-10,-3.402010254275387e-10,-1.4714565944588883e-9,5.909344850044356e-10,-8.412605984032898e-10,3.4982894730899213e-8,9.070684935784256e-9,2.6441504188627556e-10,-6.949829975599434e-11,-3.3172279207439993e-9,3.200802227456053e-9,-3.953759480085586e-9,-1.970297009005934e-9,4.708536957427345e-8,9.211538506864947e-7,-2.4000072665068166e-9,2.3468872461224477e-9,5.942341923135533e-8,-6.226589254902431e-10,3.969362633906598e-9,2.841770951463586e-11,2.3336458004423678e-8,1.1219690044355957e-9,3.5014769653767483e-9,6.468754443927146e-6,4.2316284198247433e-7,8.128384301770689e-7,5.031937637687228e-13,-6.692414299146172e-11,-4.2912846518855245e-8
8.38919228575081e-12,-9.056506245735192e-12,-1.5288036286950354e-13,-1.7891023789611142e-12,-1.1279161208649973e-10,-5.7167075118536694e-11,-2.1685859368441665e-9,-6.821275588545354e-9,2.8676107018064483e-10,-1.1943975595580524e-8,1.0537719367703001e-9,2.800536468999533e-10,3.0270791903976973e-10,-2.567633869690632e-9,2.440284835190841e-7,-6.949829975599434e-11,2.9005191660785956e-10,1.023160092458008e-9,1.64315061288158e-9,3.6099340817826166e-9,3.617311283419112e-9,-5.472887799661947e-7,7.562873746012055e-6,2.0911609551028675e-8,-1.1717673240981973e-8,-3.689498962615112e-8,2.6489961001931023e-9,-2.1880461440593696e-8,-6.825470747095132e-11,-2.1913596995350108e-8,-1.0675984806306369e-9,-2.8729177394856404e-9,1.0806176836811295e-5,4.909434766994894e-7,-6.031860934274968e-7,-6.766978022085777e-13,1.2840953703255466e-10,-2.7459302084816395e-8
1.4784176273757938e-8,-2.2065769799032387e-9,-2.606707316535332e-9,-2.9522979543338835e-8,1.351638399992562e-7,1.3300464391131575e-7,1.7533090779356741e-6,1.093287874426897e-6,-2.521976974226958e-7,-2.936583622991679e-7,3.6075580593524284e-7,-3.067770359398341e-7,-3.601407323575922e-7,5.648215876147711e-6,-1.6004559429762254e-6,-3.3172279207439993e-9,1.023160092458008e-9,2.1154880648421344e-5,-4.447816656169806e-6,-1.0479828572017215e-6,-4.31659169187954e-5,-0.0005055217176230429,0.014372808191439126,1.125609631701359e-6,-2.287598097987685e-7,3.475636089645893e-5,2.1682139888011972e-7,1.312308041450004e-6,7.738514705750498e-9,-2.8213193868346644e-6,-2.1025332498375307e-7,4.181112537142978e-7,0.005704571224634387,0.0003704641999802984,-0.0001337877773355566,-2.8869983430426607e-11,-5.897408496196715e-8,-1.5427197652143546e-5
-4.940281583076355e-8,-6.6644225191831026e-9,-4.527485952507408e-10,1.2685532079790242e-7,-3.34157397539726e-7,-2.3124399949228215e-7,-5.2614876939916304e-6,-3.895024446374525e-6,-1.0150694686723437e-6,1.9932567034067463e-7,7.174350806679134e-6,1.3863147721173198e-6,5.479304048139697e-7,-6.142836018728235e-6,9.080375565450404e-6,3.200802227456053e-9,1.64315061288158e-9,-4.447816656169806e-6,0.00028615755483262585,5.823421674743679e-6,-7.79648070845151e-5,-0.0023764570530392924,0.09499544011587865,1.1261436164002823e-5,-3.930417682564721e-6,-5.8461433250877016e-5,3.423845784041283e-6,-0.0001059227789818899,-2.541370908474844e-8,6.964835015139251e-7,-1.8437042324711985e-7,-8.45750749813922e-7,0.011905282098501797,0.0007415675311603141,-0.0004983913088983735,-2.619377758721424e-10,2.79898281861797e-7,1.4191414627181508e-5
1.790202633987808e-8,-2.089324888584056e-9,-5.261735765787471e-9,-2.0309150759672062e-8,1.845898360703232e-7,1.8164244941073535e-7,3.117533269027915e-6,1.1668597360340766e-6,2.224300093017723e-7,9.463721219440531e-7,-9.80573197873227e-7,5.977142366329267e-7,-6.927698503775217e-7,3.0612026184089996e-6,8.338051191520547e-7,-3.953759480085586e-9,3.6099340817826166e-9,-1.0479828572017215e-6,5.823421674743679e-6,4.956332653324686e-5,2.3997916336195266e-6,0.000677843459936361,-0.006109393033719851,3.0374594324756657e-6,-2.6825039467048816e-6,4.486024940089317e-5,-1.5596964461327922e-7,5.666803699907066e-5,1.99510979696625e-8,6.732568275160341e-6,3.5766694769584454e-7,2.9648091815974404e-8,0.005171780809174441,0.00026005055254819844,-0.00011023482334444654,2.4170768547740293e-11,-3.6309467755534315e-8,-2.3476275505532938e-5
5.451969119872326e-8,3.466972431094109e-9,-3.4388660228146766e-9,-4.480117037749994e-8,2.5237129115489115e-7,1.0801935816929324e-7,-6.805980424948936e-6,-5.9012376252451575e-6,1.8721645275902526e-6,4.68119756146669e-6,9.971150400403779e-6,-4.009829407225893e-9,-2.2168953946780533e-7,-1.932975265488836e-5,1.581518337229739e-5,-1.970297009005934e-9,3.617311283419112e-9,-4.31659169187954e-5,-7.79648070845151e-5,2.3997916336195266e-6,0.00044983093562725684,-0.006844073602399241,0.12203671223289556,1.8959240465254746e-5,-2.727715785940077e-6,3.0153723828018686e-5,-4.4251435045317556e-7,8.384274148924933e-5,-6.696044731932394e-8,6.292392159418883e-6,1.7439317980251505e-7,-2.793282316402153e-6,1.733122557715753e-5,-0.0003059070949295735,0.0019466994744187594,1.0674591553081767e-9,-1.1703085273158763e-7,8.790832093567999e-6
-3.767954609318022e-6,9.707803364741245e-7,-9.466726096765407e-7,6.100469891209228e-6,-2.827461589080628e-5,6.204662702742727e-6,0.00030130080397734797,0.000360069579944949,0.00020474046182496447,-0.00017374984247787198,0.00042014192525142817,-1.0273029960639775e-5,2.728198287790202e-6,-0.00011402079306487744,-0.0005153743841210469,4.708536957427345e-8,-5.472887799661947e-7,-0.0005055217176230429,-0.0023764570530392924,0.000677843459936361,-0.006844073602399241,4.593162836910508,2.6451749370604505,0.001734330479289392,-0.0015361353179732388,0.0009993340200750885,-0.00022119709859777663,-0.005981267300167724,8.464679087555212e-6,0.0003732118328308637,4.8226908637799423e-5,0.00019059902778556065,-0.24285827985113728,0.009058002895175717,-0.07200196611308723,-7.359328244303393e-8,-6.770216405938731e-6,0.005786507337933046
-0.00010625555424910271,2.1215463540962464e-6,2.84212233764161e-6,0.0001465923348431529,-0.00023456681022704945,-0.00018979544617646606,-0.004651654100834495,-0.00042986298310259845,0.0009427133561026637,0.0028350761396104987,-0.006220284551799781,0.0005412307877961963,0.0010472194713188087,-0.01551263295427231,0.013684483609606205,9.211538506864947e-7,7.562873746012055e-6,0.014372808191439126,0.09499544011587865,-0.006109393033719851,0.12203671223289556,2.6451749370604505,548.4041390898554,-0.007761758189125163,0.007724431654256047,0.04093978893905324,-0.0015654380377407096,0.049555747027414866,5.3472581994944065e-5,0.02639653203063911,0.001435184303102382,8.820404751627661e-5,-7.442300055184666,-0.26529569993034025,2.2223563313197885,1.5497537324409908e-6,2.6721805305881764e-5,0.005879954446903446
2.663503407345269e-8,8.219739321116573e-9,-4.470725213321755e-8,1.5184926091950406e-8,1.9983820738896044e-7,-1.3689577023482744e-7,-1.596691760900479e-5,1.753541798005969e-5,4.500867527055246e-7,8.62261203725536e-6,-2.1650187924774583e-7,-9.34385498602705e-7,1.9007588637120253e-6,1.442223409377638e-5,-2.946216782054177e-5,-2.4000072665068166e-9,2.0911609551028675e-8,1.125609631701359e-6,1.1261436164002823e-5,3.0374594324756657e-6,1.8959240465254746e-5,0.001734330479289392,-0.007761758189125163,0.0007831665883004728,-0.0005622222005644986,-8.710345199048095e-5,-3.2256462432967973e-5,0.00041885003740710835,-4.2066696488042184e-8,0.0002629413233475277,1.541376394671511e-5,6.287903904480951e-6,-0.045811092838791964,-0.002456970694577604,-0.0013678651184934282,6.105472145367935e-10,3.2104682730399965e-8,2.1615029582081063e-5
-1.2970845153030535e-8,-1.5234639051684516e-8,2.9636608200767058e-8,-8.485732513565072e-8,-3.977993959754262e-7,-4.5349510070729284e-8,1.3818575768685e-5,-1.4838161983762504e-5,1.693375006267084e-6,-4.878626027439389e-7,1.0076182018060295e-6,-1.4271463283028856e-6,-9.365893784299859e-7,-9.7169919218428e-6,2.4012808897284373e-5,2.3468872461224477e-9,-1.1717673240981973e-8,-2.287598097987685e-7,-3.930417682564721e-6,-2.6825039467048816e-6,-2.727715785940077e-6,-0.0015361353179732388,0.007724431654256047,-0.0005622222005644986,0.0008879688522716315,8.097019442767766e-5,6.362569387060174e-5,-0.0005015440637952138,-4.6410711314926514e-8,-0.0001377247903626136,-1.048464981490334e-5,-4.408290316969434e-5,0.041973006150344105,-0.0006277644890889452,0.0026189549793853967,-8.353087671571146e-9,-1.4878132382910303e-7,-3.791901914410465e-5
1.642799284432442e-7,8.271092167778499e-8,-4.0364660962748585e-9,4.1682150574556587e-7,-2.1087786746094753e-6,-7.190077806785417e-7,-6.575667646465565e-5,-2.8129973711065883e-5,-1.3914585449803912e-5,-3.730006839871858e-5,1.3905592770447895e-5,-1.4636430162496708e-5,4.390551554801482e-6,-3.492717529942346e-5,-1.0263436395384381e-5,5.942341923135533e-8,-3.689498962615112e-8,3.475636089645893e-5,-5.8461433250877016e-5,4.486024940089317e-5,3.0153723828018686e-5,0.0009993340200750885,0.04093978893905324,-8.710345199048095e-5,8.097019442767766e-5,0.03358934110413453,-1.5888696618377975e-7,-0.0003836908691999925,-1.2756247009115427e-7,-3.321216565013793e-5,-2.4460783050741215e-6,-1.9119094857001713e-5,0.030252802821266387,0.0023786809958477612,0.009231546526565593,5.445182142627744e-9,-1.7535249367502913e-7,0.0003027657329955022
1.7253941558363476e-9,-2.1990910454767876e-10,-6.883087013591626e-9,-5.58415463701128e-9,-7.434385506432408e-9,-5.5356498979759605e-8,-9.713387663965905e-7,4.926149311049158e-7,3.7750230403067945e-8,8.902127963947132e-7,5.1576415686594155e-8,3.957603340542678e-8,2.6150813563608905e-7,-1.5967936182118218e-6,3.6394379377723093e-7,-6.226589254902431e-10,2.6489961001931023e-9,2.1682139888011972e-7,3.423845784041283e-6,-1.5596964461327922e-7,-4.4251435045317556e-7,-0.00022119709859777663,-0.0015654380377407096,-3.2256462432967973e-5,6.362569387060174e-5,-1.5888696618377975e-7,5.2024622895859453e-5,-8.258243096625764e-5,-2.9114351915761324e-8,8.257844288371372e-6,5.023249939570256e-7,-1.1955176486296314e-5,-0.002056680250424091,-0.0005908792248814353,0.0001668821430587299,-2.3540836560423953e-9,-6.934497446375292e-8,9.8891275025694e-6
9.080683155416406e-8,-2.5549048097169788e-8,1.1283511088926078e-7,3.877523395939105e-7,-1.4329645268191255e-6,-1.6491955198638757e-6,-6.401627695478509e-5,-4.7910348001543754e-5,7.10715993255423e-6,2.209386387519537e-5,-1.985696401270837e-6,2.4606469875977595e-5,2.1551042587795286e-6,-4.702491460046846e-5,8.780023295056542e-5,3.969362633906598e-9,-2.1880461440593696e-8,1.312308041450004e-6,-0.0001059227789818899,5.666803699907066e-5,8.384274148924933e-5,-0.005981267300167724,0.049555747027414866,0.00041885003740710835,-0.0005015440637952138,-0.0003836908691999925,-8.258243096625764e-5,0.06699131185279711,1.9183524725169388e-5,0.00019044758218361688,-1.855051153107685e-5,0.00016353674326072154,0.709641939760508,-0.0198850884000747,-0.006535262995323237,5.6052935836019376e-8,-1.1289382150730883e-6,0.00039915121916866774
