"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47"
9.714789965840234e-8,-5.545602278657905e-6,3.182771386517392e-9,2.0015868945388504e-9,-2.54101020390258e-8,3.129514745744122e-8,6.036741298250818e-6,1.0106905976976411e-6,-5.654415382454227e-7,-5.5557665745367344e-8,7.209098829352522e-5,-4.143083217803036e-6,-6.373914022871794e-7,-0.00010496000201257642,3.4775526878348365e-8,1.8762379407262792e-6,1.3794697828592374e-7,-5.416947959449421e-7,1.2955766170510777e-5,-1.732408951806545e-6,-2.6374673493305324e-6,2.0179142787741604e-8,-2.8342138054758478e-6,-1.4743849659033172e-6,1.818657376987507e-9,-5.572587693394584e-9,-5.706417482265964e-7,1.2370378463324675e-6,1.6992895999254583e-6,1.8614199475533384e-6,0.00012047532947549872,0.0014333000791256789,-1.384423878466312e-6,3.020097199024978e-6,-2.3545364370969323e-5,-4.835655810255417e-7,-6.4573403899619e-5,1.225256380614078e-8,-6.155577001958257e-6,-4.421854758588372e-7,6.562044699062912e-7,0.009585481697521003,0.0005813987051208612,-5.100582300938916e-5,-5.142394086956409e-12,7.450051842603043e-8,1.975346482336658e-6
1.9359356293065657e-7,2.270825723254277e-5,9.554531581277546e-9,5.84917626276074e-10,1.8194873470585624e-9,-5.510967983987101e-7,-3.4696606916827837e-7,5.063728948896805e-6,2.688781721434031e-5,1.1506420517365796e-7,-4.143083217803036e-6,0.0004288121352655407,-3.058902901443352e-6,-5.002927356212805e-5,2.092518421784393e-6,2.8647167207891623e-6,1.772863345069613e-6,1.977030890683681e-6,-1.3074769846676711e-5,-5.990572175170884e-7,1.554202815711202e-5,2.69480154229291e-6,-3.3046177963750927e-6,1.614730681735533e-5,4.0057344968357796e-9,8.41164188220595e-10,-2.4910571444674005e-6,4.36811936867523e-6,2.4567537429265675e-5,-7.718476859975345e-7,-0.0013242721018300093,-0.003699892055224281,2.5403681704728526e-5,-2.192148754200607e-5,-6.093224020517438e-5,1.454241479473626e-6,2.9253571289324223e-5,-4.708699365070836e-8,-1.5510636446007616e-5,-9.710640740153275e-7,4.3132501007685764e-7,0.006914532183737466,0.0004561162221991278,0.0006572739641828171,5.232386298783563e-10,-1.9363313792532258e-7,3.711114543455146e-5
-9.580970585141934e-8,-5.865867292350944e-5,2.4746322514213805e-9,-4.4641437629859264e-9,1.3126141425828538e-9,-3.6422828439459645e-8,2.1619548912347512e-5,-5.799777557271985e-6,4.1172473519892665e-7,3.384141836677112e-8,-6.373914022871794e-7,-3.058902901443352e-6,3.4641102748505636e-5,0.0023749145782604978,2.3106576527344773e-7,-5.48087336536069e-7,-1.3648036473674205e-6,3.7417663867684345e-7,-3.592912738442977e-6,4.915123360930973e-5,-4.042441771405089e-5,4.590096765163814e-6,-1.2034143915060397e-6,-7.508946730958836e-6,4.242483592398236e-10,2.8492132687993174e-9,7.144429747409737e-6,1.1875731032026067e-5,-5.8219097635168765e-6,1.2104218129318391e-5,0.0012510969658029978,-0.00447923516388362,1.245940842574406e-6,1.4309763326684452e-6,-3.3956328336671695e-6,1.4827024131495773e-7,3.6849384524585905e-5,-3.493151182266978e-8,-5.622277196581752e-7,-2.3594131781778267e-7,1.7222018189326775e-6,0.004309240979016166,2.2836856678311497e-5,0.00012954035154065776,3.3474103929828356e-10,1.1916450609814685e-8,8.02360584394856e-7
2.2964672380333925e-5,-0.019374657626122522,-2.5901789702420407e-7,-5.049472654883815e-7,2.5486162920694765e-7,-5.427805387217908e-6,0.004085953035221315,-0.001321669744409523,-0.0006115857597914622,1.7174798393105306e-5,-0.00010496000201257642,-5.002927356212805e-5,0.0023749145782604978,1.061016401495273,-9.468162344922516e-5,-9.367330270383515e-5,-0.00029665034510769446,-7.409978924997384e-5,-0.11352148973381763,0.010340224972212158,-0.009223609855691012,0.002109161779390538,-7.63393441174911e-5,-0.0011512172621797245,4.227282568122254e-7,5.78971948305181e-7,0.0009697324303343167,0.0020907809523476877,-0.0031067716408435197,0.002145947887704232,0.38530272325135895,-0.1737448138408932,-0.0011041262627576828,0.0008044114692468407,-0.000811831228937336,-1.4524801256449897e-5,0.002380765847579628,-3.719299156082904e-6,0.0011463588526800163,4.9521157206968915e-5,8.046178514934211e-5,-1.0659400882180052,-0.07848500102415631,-0.00374934620740949,3.9762519533778874e-8,1.6860844663962154e-5,-0.0018524328074301822
5.985962561324922e-8,2.0677423751583077e-5,5.084218843466366e-10,9.462538146511684e-11,-7.14234241736316e-10,-6.622916556040028e-9,1.5776597778223477e-6,4.710063658000352e-7,3.2674478992484446e-6,-1.7691234523780633e-9,3.4775526878348365e-8,2.092518421784393e-6,2.3106576527344773e-7,-9.468162344922516e-5,1.5004270199366456e-5,3.717745590449447e-7,4.0101581338138233e-7,-1.7503018765094502e-7,1.4997820556873638e-5,-1.2497376503290834e-6,9.166995481924969e-8,-1.1453750391274838e-7,6.927099617280565e-7,-6.503479375637641e-7,-2.7323620602121323e-10,-6.328233775464439e-10,-3.667980997261251e-7,-1.4170715238208945e-7,3.9132272091410505e-7,-1.1691669276261138e-6,-3.3622567587893465e-5,-0.0016989435993386424,-5.175533660969187e-8,1.3697356450110839e-6,-9.509294571341364e-7,-4.788755354175077e-8,6.877472732561398e-6,1.3231931106151241e-8,-3.6669459984590095e-6,-1.9133852149209141e-7,1.1425997028317097e-8,-0.0028989225615842734,-0.00016810453259332478,0.0001666735028567274,2.647073962066998e-11,-3.097753181058322e-8,2.684370299153134e-6
-4.999346150002197e-8,9.774503272525118e-6,-2.5377528839534447e-9,-3.984536406118839e-10,-8.36200259127027e-9,4.137206397575074e-8,-4.222990517942038e-6,-3.072083295261083e-6,-1.3583362618727399e-5,3.672817275247094e-8,1.8762379407262792e-6,2.8647167207891623e-6,-5.48087336536069e-7,-9.367330270383515e-5,3.717745590449447e-7,0.00022467682108502678,1.7226087050903015e-6,-4.814940403921324e-7,1.2057654411593301e-5,-3.5888643218422554e-6,-4.430736894673222e-6,-1.223595630435004e-6,7.017070596571632e-7,0.00021066979592122395,3.1016917687301463e-9,-8.124611906742818e-9,-1.5184996674459716e-7,-1.307743161502144e-6,-1.9267056710172654e-5,2.3879841616448753e-6,-0.0008364067685575498,-0.0001385021027180241,-1.6948586782103787e-6,5.555495776924238e-6,3.020625802041672e-5,5.106665598402111e-7,4.123228467503106e-5,5.460211945490593e-8,1.72889595114129e-5,9.867010333417702e-7,-3.1999913768578154e-7,0.012133112479558937,0.0006843973034490971,-0.0003186137365816488,-2.9985788621503565e-10,-4.820716580963445e-8,5.680996402710723e-7
2.3796957556364473e-8,1.60119617261641e-5,-1.3809661625740888e-9,2.903773779313442e-10,1.7187759645928431e-9,5.168594479917622e-10,-4.146268723942522e-6,8.681459588111987e-7,6.068000142352309e-6,-8.782269037224304e-9,1.3794697828592374e-7,1.772863345069613e-6,-1.3648036473674205e-6,-0.00029665034510769446,4.0101581338138233e-7,1.7226087050903015e-6,2.9324489424837222e-5,8.38283153949118e-8,2.6409781749444517e-5,-7.835155766218626e-6,-9.46358586229217e-6,-1.6388161598802203e-6,1.1140586034547947e-7,8.012964861032114e-7,-7.856411210977242e-11,1.3395823159609048e-9,1.0987689995790364e-5,2.6188340664835412e-5,-5.607661358379269e-5,8.689835732115449e-6,0.0008962050790294918,-0.015413431393267259,-5.745336957487245e-6,4.044360623961616e-6,1.0835855200209004e-6,-3.4440670031461566e-7,-1.6991169183890967e-5,-3.6377249044992145e-9,1.0176018380875913e-5,5.30690846305078e-7,7.998843951049159e-7,-0.010893498195518252,-0.0006106392020486482,-1.9294244156943543e-5,3.5742034439817414e-11,-2.7382265460711313e-8,7.838481066534465e-7
-1.29721447915152e-7,-2.6540739643605787e-6,-1.0564592584226198e-9,-2.487145806869376e-9,1.2251043083674017e-9,-2.0912078647065314e-9,1.0104545314783644e-7,1.2288439648961105e-6,-2.8871021704470787e-6,1.6843976089863059e-9,-5.416947959449421e-7,1.977030890683681e-6,3.7417663867684345e-7,-7.409978924997384e-5,-1.7503018765094502e-7,-4.814940403921324e-7,8.38283153949118e-8,1.566205489134549e-5,2.3714050517380884e-5,-1.068758140602977e-6,-4.116837855450567e-6,-2.0964366808383576e-7,7.609003526956335e-7,-1.3948949307624476e-6,2.945478498045429e-10,-5.613859264771368e-10,1.829667242084495e-7,2.1072141950792032e-7,-1.0523239317867284e-8,-5.997097174214936e-7,-2.7081670366933256e-5,-0.0007706406089035961,2.4992795903331802e-6,-1.9540286348984743e-6,-4.0048319073067005e-6,1.8853812365580876e-7,1.8641691864876988e-6,-2.653993749839397e-9,3.842032707682146e-6,2.3433427311428504e-7,-2.885086055576825e-7,0.005628013217139042,0.000317755311091977,0.00016676356050099653,9.800015427371468e-11,-3.885836187328422e-8,3.8251593972640085e-6
-4.393052523177392e-6,0.0036618136871109717,1.8967340706311664e-8,4.902634905923104e-9,-1.2869670934567643e-8,-1.0910640994683716e-7,-0.00021175835855866782,7.60535083369155e-5,0.00017378574215997308,-2.077698051609459e-6,1.2955766170510777e-5,-1.3074769846676711e-5,-3.592912738442977e-6,-0.11352148973381763,1.4997820556873638e-5,1.2057654411593301e-5,2.6409781749444517e-5,2.3714050517380884e-5,0.023279971706311412,-0.000685607595736625,0.000884095448664844,-0.00031207224592385115,-2.997035809565858e-5,6.140269555594087e-5,-3.412535496057241e-8,-5.375789651731767e-8,-7.025596465100397e-6,-4.8409614856961417e-5,0.00047549794135408227,-1.7549826142129723e-5,-0.0402970555564757,-0.01488247715237655,0.00024668237322517973,-0.00010983790601359803,0.00014647248098921924,4.173777114987643e-6,0.0004969118862855977,-1.4279436401473742e-7,-0.00021378271947745513,-1.4260880495872913e-5,2.378375092652589e-5,0.34253589181034777,0.017112492260588377,-0.0018951825045982076,-1.6401035546716938e-9,-3.0829986896119764e-6,0.0002695201220186521
-2.7984525711717495e-7,-0.00026173442217773896,8.672730184444329e-10,-1.219748911498933e-8,6.380451678702222e-10,-1.729989523749521e-7,8.230552766688694e-5,-1.4414671257907345e-5,-2.534814122062515e-5,2.501377886402107e-7,-1.732408951806545e-6,-5.990572175170884e-7,4.915123360930973e-5,0.010340224972212158,-1.2497376503290834e-6,-3.5888643218422554e-6,-7.835155766218626e-6,-1.068758140602977e-6,-0.000685607595736625,0.00026663121801475976,0.00029192912798227643,1.5932535351893773e-5,-4.036117044201817e-6,-1.926361202450679e-5,4.433475378524581e-9,1.0888510371442369e-8,2.4132300135178428e-5,4.0311749829789264e-5,-5.810934921579912e-5,3.9660067649981174e-5,0.008136528078480684,-0.0066387819176556475,-7.955894408181067e-6,4.53898427901115e-6,7.640245223279757e-6,1.2510337119909462e-7,6.079297630619553e-5,-4.5919297955342337e-8,5.506204584252182e-7,-2.4105769800795944e-7,1.1929221126224337e-6,0.002179838873378269,-0.00021189031586641967,0.0010018366815851996,1.2684461860602542e-9,2.405732403190671e-7,-1.437145559008323e-6
