"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35"
1.0914438407617525e-10,5.079416983520846e-12,7.67230262335229e-12,-1.6930434368377064e-10,-2.187200664157399e-8,-2.2396695370479497e-10,-7.05272409680565e-9,-4.235157115398874e-9,1.7809842186383368e-9,-4.895697983981418e-8,9.303708273427936e-9,4.683829636259261e-9,-8.940012969510897e-9,1.4190144644793506e-9,4.3929953918548705e-8,-8.611006579005139e-8,3.1522987869323093e-12,-1.7782422890010341e-12,2.355473818629061e-13,-1.008497337450109e-8,-1.960799448897087e-8,2.2177618417121308e-8,-5.82414331378216e-8,2.623288556430724e-9,2.3637213413205902e-8,1.6294064181700904e-10,-1.2290644555426969e-8,-7.435144974619722e-11,6.035101299537245e-10,-3.606133593104564e-5,-1.499565684109482e-6,3.702286795711267e-6,5.474101088589879e-13,-1.1543219137004833e-10,9.732206861688771e-9
5.079416983520846e-12,6.656697300100936e-12,3.657447278835385e-12,1.904002915724317e-11,-1.923014681560266e-8,-6.822447066473732e-10,-7.550974444017955e-11,-4.1347178446308415e-9,8.577682618385089e-10,-2.118014827514257e-9,1.1959032964683935e-9,3.7984419826989824e-10,-6.927022073191485e-10,2.979304901126861e-10,1.2303038898671634e-9,-3.42495689992792e-9,5.669403567154429e-13,2.423886891260808e-13,-4.2113039626231355e-12,1.6027005611712709e-9,-2.3910488287083646e-10,4.613064930531623e-9,-9.731885162181581e-9,6.114284700328978e-11,8.5346310947401e-9,-2.7870949426958658e-11,-1.57321192175274e-9,2.667549879160694e-11,7.200191988053711e-10,-8.67857151934825e-6,5.3158313086901e-7,6.075012295227865e-7,5.777588673629753e-14,-3.991420763212721e-11,4.745256810609673e-9
7.67230262335229e-12,3.657447278835385e-12,9.733465243652968e-11,3.155344656273036e-11,-1.2785655836664148e-7,4.507198469385214e-10,-3.1800707727997546e-9,7.587829620613955e-9,7.373011745294932e-10,-7.772327083832232e-9,1.8731281750865106e-9,-3.0170461826237974e-9,-9.238693038217374e-9,-1.008334577926095e-8,-9.161764483401508e-9,8.238837251545882e-9,1.639313893347943e-11,-3.0697480401244765e-12,7.575347463119465e-12,2.2208465544067828e-9,-8.864520004875706e-9,-2.582096882296033e-9,4.2626232789955535e-8,2.0419666709551694e-9,-6.950265448611474e-8,2.8541229838981545e-10,4.1792403697555926e-10,-8.408788940701921e-10,5.495413850580038e-9,-6.812947661437244e-5,-5.418934597024512e-7,1.619474737168132e-6,2.4922922206235398e-12,6.733164722435994e-10,-3.755530843673909e-8
-1.6930434368377064e-10,1.904002915724317e-11,3.155344656273036e-11,2.989910942648603e-9,2.3488026190926228e-7,3.964089160422883e-10,4.712777309128162e-8,-3.311037047372529e-9,-9.764634570748284e-9,2.307333409806842e-7,-7.955852026320761e-8,-5.463590209122235e-8,-4.0441700132848334e-9,-3.737899506390912e-8,-3.032871046927803e-7,2.9433857489926226e-7,-9.764993367217263e-11,-1.1279690603807102e-11,-5.736723178640653e-12,7.174070477289982e-8,8.48954910126928e-8,7.077069099781272e-9,-2.3054412664688355e-7,-6.669021046116453e-9,1.3086539992618754e-6,-3.765937383404549e-10,2.2192345840610295e-8,1.358923997616203e-9,-1.9824476607957314e-9,0.0002638891576508071,1.4203626029825994e-5,-2.73742805452449e-5,-1.3912393914235723e-11,-1.264656510330775e-9,-5.896299112164307e-8
-2.187200664157399e-8,-1.923014681560266e-8,-1.2785655836664148e-7,2.3488026190926228e-7,0.0019083937304256286,-7.184012568515754e-6,3.623777753137499e-5,1.8611020990442422e-5,-1.1726818477481517e-5,7.195133404457672e-5,-4.175954725791715e-5,5.4746976017451505e-6,-1.5769018602767202e-5,-2.0582422584180282e-5,8.599821595436885e-5,1.4719815066144024e-6,-5.829328796220524e-8,-2.3476182872125405e-9,1.3578800905767638e-7,-4.83647989263927e-5,2.5078435842199644e-5,4.82567551019155e-5,-0.0004443044847821068,-8.767156054918925e-7,0.0019390460579817967,-6.870009961895187e-7,2.9994205890975924e-5,3.5439492811239197e-6,1.0974213811699454e-5,0.40441824283667466,0.031817844236046264,-0.029039640038952905,-2.0660071008517605e-8,-4.3148549906215334e-8,0.0008141249468416411
-2.2396695370479497e-10,-6.822447066473732e-10,4.507198469385214e-10,3.964089160422883e-10,-7.184012568515754e-6,1.0354723551559246e-6,-9.415918342171913e-9,-1.7888063678218255e-7,1.7626495193906861e-7,5.511323980492536e-7,8.337893456739464e-7,-1.1145918426013016e-7,-2.975449133833602e-8,2.4590237775395556e-7,4.624734100224646e-6,-2.6033315535792466e-6,-4.757965815068002e-12,9.689180375699e-11,-6.148640268169974e-10,1.8545288827093183e-7,-3.7163374015568425e-7,-8.279899727574415e-7,1.3031092536235504e-6,1.1446133204886509e-7,-1.2055320156623555e-5,7.994657305044868e-9,6.879538717285943e-8,-5.358966625171261e-8,-2.542604064870432e-7,-0.0023954257968538126,-0.0002636242166356994,-9.614659521453728e-7,1.2090819976548253e-10,-3.3469646831077746e-8,-2.2641729315534374e-6
-7.05272409680565e-9,-7.550974444017955e-11,-3.1800707727997546e-9,4.712777309128162e-8,3.623777753137499e-5,-9.415918342171913e-9,5.211672192137369e-6,-1.9062013736348712e-6,-1.656068167210023e-7,9.925557183974434e-6,-1.3717272911999886e-6,3.4426569639447595e-7,-1.7641467776055295e-7,-2.7583725226864767e-7,-4.776526190819905e-8,9.696415520591567e-6,-4.1633335032503824e-9,1.1121912110270063e-10,4.2746604433494335e-9,9.1414307486211e-9,4.421420822434308e-6,-1.6608114489296452e-6,-2.874868579194224e-5,9.425619531475726e-8,3.166661760572873e-5,-5.022400090110354e-8,4.062802324966389e-7,7.498961817610812e-8,-2.9150062470728233e-7,0.00982644558529511,0.0018018297697594277,-0.0019392713495681045,-1.0951842364013774e-9,-9.989927047838212e-8,5.584640918442424e-5
-4.235157115398874e-9,-4.1347178446308415e-9,7.587829620613955e-9,-3.311037047372529e-9,1.8611020990442422e-5,-1.7888063678218255e-7,-1.9062013736348712e-6,3.697554340646545e-5,-1.9961979452983217e-6,6.529433658390223e-6,-1.7878455823305589e-6,-4.847692346818409e-6,-1.8985193255791815e-6,-3.835444010283744e-6,-1.1464665873784257e-5,1.773636374881755e-5,-2.8512951303685535e-9,2.681020331941258e-9,6.0660099341085975e-9,3.0496149491876305e-7,-7.919230502705303e-6,-6.739127613742117e-6,-7.153376068237513e-5,-2.8293521707128924e-7,0.00013940269039904726,4.042328604390871e-7,6.780146259731496e-6,-3.7166034422696455e-7,3.096987924495746e-6,-0.01563495783378123,-0.0017909765091030118,-0.0007407107198394781,9.0103977030266e-10,8.198901981374013e-7,-6.710828338173733e-5
1.7809842186383368e-9,8.577682618385089e-10,7.373011745294932e-10,-9.764634570748284e-9,-1.1726818477481517e-5,1.7626495193906861e-7,-1.656068167210023e-7,-1.9961979452983217e-6,3.1439732822538708e-6,-1.1124368171837868e-6,3.228595303269328e-7,1.2661330400451537e-6,1.2288524175885248e-7,1.7824490412574222e-6,8.575708981834751e-6,-3.159857798798144e-6,3.8253730251690514e-9,-2.2449151204861277e-10,-5.344521963399031e-9,-1.2796896510715695e-6,-3.3266874993715407e-7,1.6915181587530477e-6,7.303796089713638e-6,1.8235296367366033e-7,3.0390133803464828e-5,-3.005019901948381e-8,1.1623925422514963e-6,2.2143575055977628e-8,8.989635821280765e-8,-0.002628439023121202,6.597202498217183e-6,0.0003433833316976012,2.4247302020270925e-10,5.505164578667151e-8,4.839590546795987e-6
-4.895697983981418e-8,-2.118014827514257e-9,-7.772327083832232e-9,2.307333409806842e-7,7.195133404457672e-5,5.511323980492536e-7,9.925557183974434e-6,6.529433658390223e-6,-1.1124368171837868e-6,8.267128350445298e-5,-1.0201036528246317e-5,-7.407366751260148e-6,3.8110624105541963e-6,-5.37525554145934e-6,1.3271853413317449e-5,6.507367823219895e-5,-2.3663701868192886e-8,1.3271534817737223e-9,5.182484718537902e-9,6.163078202544713e-6,1.3410382139739467e-5,2.6560297488889203e-7,-0.00010077396083752838,-1.7179064653564204e-6,0.00011960750796537818,-3.2632976270196926e-7,1.1171303469338551e-5,1.288779100579257e-7,-3.7739008600094467e-7,0.025427669850026653,0.0012919733120362862,-0.004807452452142714,-1.6493699157717519e-9,2.2434383176490777e-8,-5.612724058950133e-6
