"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44"
4.795345501463816e-6,1.434760808927286e-6,-1.8373869707738775e-9,6.9029988575142355e-9,-1.0342479476191815e-9,2.2869189848323794e-8,-1.7013482510922871e-6,2.301789085696726e-5,-1.3596328623732884e-5,-1.970282487944547e-6,-2.4900284134187476e-6,2.2671010790493605e-7,-5.754577039506392e-6,-0.0008970541263101623,-1.0106603872950556e-7,-9.007144037863299e-6,-4.452045032378462e-6,3.953113290994908e-6,-1.7594959991904169e-6,8.534277859288629e-5,-1.7814701874650938e-5,1.7781923041607788e-7,2.1181277403057606e-6,2.6412062433190176e-5,-1.6679887421592276e-5,-3.5473643468133597e-9,1.3850501204307839e-9,-3.809532963952289e-9,-1.226298045959125e-5,-1.9472671535152084e-6,2.245340219949615e-5,3.725057217608892e-6,-2.4467172623239497e-7,-7.177166601383859e-5,-1.9076973812995286e-8,-3.1987277286381565e-6,5.680234029503155e-7,-8.640152475898415e-6,-0.00490161458644666,-0.0003501115486485389,0.00019511449445636735,-1.0732285315076726e-9,6.469086690917577e-7,2.15993684700931e-5
1.434760808927286e-6,0.029024958462729386,2.206157187297676e-7,1.6806863598515016e-7,-7.792056424350153e-7,4.0670897420786765e-6,-0.000557873714732858,-0.001372225317948475,0.003302288925430631,-1.5743602516227193e-5,7.400368912065616e-5,1.0354822122632152e-5,-0.000182182505905313,-0.06366321412998271,-4.019501988920116e-5,0.0008222333468718136,-5.1425053243530586e-5,0.0003034448499041368,-1.0379932338183808e-5,0.009836487517780285,-0.0007526614127676124,0.0018536576486898404,-0.00011343960041851192,-0.0023433014852539402,0.002096462645115813,-2.5830646303263223e-7,-2.499513915017541e-7,4.4390651946008266e-7,-0.0004933476846210138,0.0008314438674686024,-0.00036080444809578134,-0.005266782859141017,-4.505334880248004e-5,0.0036921637525046173,-3.9024604074661e-6,0.00010031333729911317,-1.6262525171230997e-6,1.1769967311501366e-6,-0.6848699606506761,-0.04158597914957497,0.24423424195691854,1.4976056646923047e-7,-4.3685336075190544e-5,-0.0006216263453484601
-1.8373869707738775e-9,2.206157187297676e-7,6.820605791475213e-10,3.1287851949868017e-12,-2.8140412833086075e-10,-4.6441118984137104e-10,-2.3947798611888533e-8,-1.1073558225214291e-7,-2.9984045289478736e-7,1.945467009232975e-8,1.0429995882825979e-8,6.843180182807205e-10,-1.3880112497821585e-8,-4.705714889810507e-6,2.1699595699306427e-8,9.217615152116694e-8,-2.995521592408379e-8,-2.3534581384034343e-8,4.668803229268958e-9,6.693735751249217e-7,-9.38111295970685e-9,3.34793738662332e-7,-8.694518833710089e-10,6.769988812056447e-7,-2.902170986338835e-7,3.672412583455419e-11,-5.0861939561822845e-12,-4.41022226396424e-11,3.265307283444378e-8,2.769799069213156e-8,6.610136748631794e-8,-4.7324986934903796e-7,1.3459712782143922e-8,1.7143840862279564e-6,2.7200538248840846e-9,-2.549967680880942e-8,8.743638938450537e-9,-5.946549004624989e-8,-0.0005105450858219633,-2.8893108970193152e-5,-1.566472582586176e-5,-2.5293348107254294e-11,5.287320438866254e-9,1.2962827898050459e-6
6.9029988575142355e-9,1.6806863598515016e-7,3.1287851949868017e-12,5.7886572520453025e-11,-1.021385983611248e-11,2.7561547644220654e-10,-7.156217641429314e-9,6.610250079283214e-8,-1.0552147136410361e-7,-2.3601856674080017e-9,-6.413527509693621e-9,5.296437390177247e-10,-1.6675124523178385e-8,-2.055011582043726e-6,1.2362413751018624e-9,-2.2279655662198987e-8,-2.386160845240699e-8,1.0934867884825551e-8,-2.773866914777404e-9,9.780113926518786e-8,-5.2567650180428075e-8,-2.4046162401291905e-8,-7.953016642339921e-10,1.0353988954276834e-7,-6.096298758776755e-8,-1.735422081403616e-11,6.966224343667265e-12,-1.6043059167371407e-11,8.377129925727302e-9,-1.4475928613076649e-8,6.29407154586039e-8,-3.617652221565642e-8,-3.839166564178342e-9,1.3162309706397348e-7,9.109639303637554e-10,-6.8475477517762844e-9,1.6848760004617738e-9,-1.9951108127317032e-8,1.4119796085857722e-5,8.352690183098668e-7,3.086497488128174e-7,-2.959427940184636e-12,1.340930312654057e-9,-1.642952875804809e-8
-1.0342479476191815e-9,-7.792056424350153e-7,-2.8140412833086075e-10,-1.021385983611248e-11,6.982182988561401e-10,1.0042536905836874e-9,-5.6343356114318225e-8,-1.4244296792661922e-8,1.1815930161629148e-8,-2.9693457175222113e-8,-1.7996088811667766e-8,-2.3052441162746514e-9,-1.4588002825670702e-9,1.3194212493456017e-5,-3.256592671923407e-8,-1.548101074833198e-7,4.551653023141885e-8,6.8113312791042716e-9,1.188410494828245e-8,-1.409650703060421e-6,1.2485737683957313e-7,-5.678253042143421e-7,3.811544348703857e-8,-7.757655743228661e-7,3.349416904874292e-7,1.082886311823533e-10,1.3300727010596253e-11,4.2742338222923164e-11,-4.970693325296169e-8,-2.972686567093667e-7,1.520390320499697e-7,8.161196966507216e-7,-2.9373784510502707e-8,-2.2292608565396827e-6,-2.6580282243415965e-9,1.3334360771294068e-8,-1.3385775509662586e-8,5.781410358702576e-8,0.0004965000306922332,2.7509207362182598e-5,2.480114710994821e-6,2.6433267411955954e-11,-5.37002814982551e-9,-4.544183488943638e-7
2.2869189848323794e-8,4.0670897420786765e-6,-4.6441118984137104e-10,2.7561547644220654e-10,1.0042536905836874e-9,2.132092136947302e-8,4.076281822185615e-7,-8.497774621162368e-8,5.941285251016486e-7,-1.3922879344846387e-7,7.482476009848048e-8,-5.120542835123361e-9,2.1036667349109146e-7,4.87419326501541e-5,-7.982354738495211e-8,-2.878605128006393e-7,-1.9518502479900567e-7,2.924784280539048e-7,5.6518586277102857e-8,-3.1092790778865e-6,1.542470951219603e-7,-1.6182845140571597e-6,2.3435060283929775e-7,-2.677955108170235e-6,1.0253971304521247e-6,-5.886837516662834e-10,1.1286892780038976e-10,6.433648076011872e-10,1.8453058771921442e-7,-2.494774803099846e-7,1.2360401453030925e-8,9.66691529571171e-7,-2.3703564644881874e-7,-6.300239750299032e-6,-9.685615434363544e-9,9.028256258519767e-8,-1.8725605619228854e-8,-1.3210733754793517e-7,0.0014527389357378443,8.00453803647156e-5,0.00014776438980640673,1.4345164489881497e-10,-2.1250200662350025e-8,1.94839454754731e-6
-1.7013482510922871e-6,-0.000557873714732858,-2.3947798611888533e-8,-7.156217641429314e-9,-5.634335611431823e-8,4.076281822185616e-7,0.0004915514657178689,2.649483997609667e-5,9.692384815682278e-5,-1.0789188121378661e-5,2.4498872688184797e-5,5.427895420738272e-7,1.5274615892652558e-5,-0.0006236606645410629,1.563423711981704e-5,-3.440986312305766e-5,2.3771721161170812e-5,1.5124250468896526e-6,-1.2894325365781112e-5,0.00015134998482140466,2.668991699122009e-5,0.00010409440540042238,3.774741929314861e-7,4.680583553821955e-5,-0.0001639449692837457,-5.464473505063716e-8,-2.9327506569458025e-8,1.6445396623845744e-8,5.5683396384697345e-5,0.00011142021683010618,-0.00030309405036040596,-0.00012071157459493305,2.038590476007153e-5,-0.001129032237907532,-1.673489197027328e-7,-7.631470589984339e-7,8.466772247792718e-7,7.91061573350944e-6,0.09607547911385901,0.005998977187939457,-0.00803851308283738,-5.1733144411603215e-9,2.6970374260590676e-6,0.0003494675324241615
2.301789085696726e-5,-0.001372225317948475,-1.1073558225214291e-7,6.610250079283214e-8,-1.4244296792661922e-8,-8.497774621162368e-8,2.649483997609667e-5,0.0011086539226979955,-0.0005855479495113766,-1.4521421092009608e-5,-4.098190110388355e-5,3.237268421081866e-7,-3.208816781533124e-5,-0.01568279254011904,4.5518264346434655e-5,-0.00013076440846358661,-2.4738431083553585e-5,2.5769157054659994e-5,-2.10900795984724e-6,0.001515120612005038,-0.00022427852810859343,0.0001393095751891918,-2.1384645937708775e-5,5.11245323709919e-5,-9.635586088323518e-5,-9.646094167311919e-8,2.1645628241969352e-8,-6.883950404988349e-8,-0.00023774533745448312,4.678674918620919e-5,0.00010113235425527773,0.001102776538625315,-1.0108152109338155e-5,0.001690409471895638,3.7469501908253513e-6,-2.6662833875044214e-5,8.042563999009505e-6,-0.00014674608921068832,0.057025138273381605,0.004135976494470097,0.0092707833456687,-6.664816674562585e-10,3.813249900080005e-7,-0.0007854716960958046
-1.3596328623732884e-5,0.003302288925430631,-2.9984045289478736e-7,-1.0552147136410361e-7,1.1815930161629148e-8,5.941285251016486e-7,9.692384815682278e-5,-0.0005855479495113766,0.005222263581789878,-2.9982138377332713e-5,5.202793018373362e-5,1.4073936325449152e-6,0.00012763477521967196,-0.000888476778707506,-6.17063232614664e-5,0.0001772326060300213,3.063196838268615e-5,4.6137501699681794e-5,-6.40312618788987e-5,0.0007060542994180186,-2.304627242585917e-5,6.49720415878964e-5,5.027132788593133e-5,0.00018728007583481885,7.470081275008156e-5,8.037285326222202e-8,1.8525403768196092e-9,2.1048523996720166e-7,-0.00018448036715192615,6.291632428229552e-5,-0.0005005867755129458,-0.000845484001805512,9.2698946152757e-5,-0.005046307053561131,-1.623217778739576e-5,8.486543567259547e-5,-1.2869806298583401e-5,0.00013934387578337017,0.3499240251979894,0.018051321221096032,0.012373120234530702,3.057670512309258e-8,-3.3638958686577405e-6,0.0011362383201611434
-1.970282487944547e-6,-1.5743602516227193e-5,1.945467009232975e-8,-2.3601856674080017e-9,-2.9693457175222116e-8,-1.3922879344846387e-7,-1.0789188121378661e-5,-1.4521421092009608e-5,-2.9982138377332713e-5,2.0963917422098684e-5,-1.765859867877507e-6,9.910219142352723e-8,-3.012820717039775e-6,-0.0008711851395125375,3.967465126654836e-6,2.195608596771555e-5,-2.7430765702432733e-6,-5.344365247892696e-6,5.781673127800482e-7,0.00013802048099717615,1.429637623312445e-6,5.669745659075304e-5,-4.341405126565023e-6,9.20239077071964e-5,-5.094042060191286e-5,-1.9110128277389374e-9,8.035678930684899e-9,-8.865561572193347e-9,2.0922321044770725e-5,1.6736899058559002e-5,-4.6889488971790695e-6,-2.984328649763947e-5,6.366848541604289e-7,0.0005560035402545143,7.851733276289852e-7,3.4333317431243156e-7,2.057569887077819e-7,8.589295436190854e-6,-0.024177977190411048,-0.0012527935222865765,0.0008472291817059818,-4.4937749312363576e-10,5.287766394230969e-7,-5.617377191088265e-5
