"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35"
1.6902168317233658e-9,2.5916868962114456e-10,1.238061359924501e-9,7.76734181490627e-9,2.826053319316816e-6,-1.9278809608039893e-8,6.476704160498686e-7,8.054005849318282e-8,-7.6285489485824e-8,6.511069399825396e-6,0.00013579176513316864,2.8898716161022043e-6,4.8621928890802e-7,-4.808847596625519e-8,-1.7578015397015043e-5,1.643120158468714e-5,2.0011561174312843e-9,-6.077820274622374e-10,-2.9549229013152356e-8,9.910901632928871e-6,1.3456530903583512e-6,7.571875005220922e-7,2.1077869684886384e-5,-6.574480116817334e-8,-5.6309743177275856e-5,8.308131775400464e-8,5.18324182480506e-7,3.72224154588901e-8,6.178759076511004e-7,0.003744488331770196,0.0005191969517029931,-6.082736024890493e-5,-1.1013276567306619e-10,1.388688449567273e-7,1.9871425492497435e-6
-4.423401084931527e-10,1.6387734243609327e-10,2.8880573709946803e-9,1.2589634035561795e-8,-5.984475760597285e-6,-2.6695311696151836e-7,-3.384258820371105e-7,-9.48239206809009e-8,-5.3697037683815266e-8,-5.48632277478326e-7,2.8898716161022043e-6,4.352734976563405e-5,-1.0712638689427117e-7,6.084797534145535e-7,-6.963782422405173e-6,3.1238875328977257e-6,-3.137691202869492e-11,-2.542858552529074e-10,8.517266430949229e-8,-5.751507895957437e-6,-1.1325371587320078e-6,1.3796767220271327e-6,4.066894040801665e-6,1.8070429036366258e-7,2.746415633087394e-5,-1.0277800558732603e-8,-1.2395253956395765e-7,5.4870298711988966e-8,-3.724756951933931e-7,0.004444475145538948,-3.0357756126227142e-5,-0.0001375915849399864,-2.048336809634766e-10,-8.489722156121672e-8,-4.624672494410457e-8
2.8496992094209113e-9,2.802622955963812e-10,1.6212794337244618e-10,-8.93616520757884e-9,-2.335599857079848e-7,3.247414006785718e-7,3.581631175979889e-7,7.264794348258863e-8,-2.639619333512417e-10,-3.407393445799808e-7,4.8621928890802e-7,-1.0712638689427117e-7,3.162087025780495e-5,1.1281696448121248e-7,-2.9042477858566985e-6,1.9066398821353645e-6,1.2514951312842834e-9,-3.925774242199824e-10,6.334631686614822e-10,-3.6580272825163205e-7,1.3378071003484972e-7,5.186764712255618e-7,-9.376882700625751e-6,-2.4584100738356805e-7,2.3944003418640936e-5,-4.613883679832451e-8,2.9345385902504326e-7,-3.5390892974713126e-8,4.7206414727695136e-7,-0.004209583027321722,-0.00014019385796377358,0.00039250900109150485,2.8265163427340294e-10,1.0120198999675319e-7,6.703294129603305e-7
7.691325889708319e-10,-7.251843453711225e-10,-3.229284547875684e-8,-4.928910437397236e-8,-6.051543086046541e-6,-1.2199795787763633e-6,-3.783257301582838e-6,-6.899877951444178e-7,-4.792768054168211e-7,-1.3335442342787765e-6,-4.808847596625519e-8,6.084797534145535e-7,1.1281696448121248e-7,3.9480225094126675e-5,-1.8807910603991975e-5,1.6504111569729983e-5,-2.698512386005265e-9,-8.981574606109481e-10,-1.5180825585996748e-8,1.6815157606754316e-6,3.021488447759593e-6,1.785458662744791e-6,9.713378009869164e-8,5.616904085512563e-7,0.00014289294809336368,9.551273848941367e-9,-3.7338226431994346e-6,4.1030644128972617e-7,-7.418483069080258e-6,0.00139317770649308,-0.00040170670496669455,0.0004345835796092341,-1.4205452043309172e-9,-2.0756642246055786e-8,1.3758779661443147e-6
-4.6229153250594104e-8,6.387884052674038e-8,-1.1866697981956095e-7,-7.07833289161456e-7,6.811033921930297e-5,6.143538174254968e-5,-5.910957557606132e-6,-2.7051599518519585e-6,-4.671366100559407e-6,0.00011163530245383449,-1.7578015397015043e-5,-6.963782422405173e-6,-2.9042477858566985e-6,-1.8807910603991975e-5,0.008108818243262277,-0.0043730124549146284,8.976972470182444e-7,3.392374549182044e-8,-4.319811502443402e-8,-2.2165682496887465e-5,5.485535479848408e-5,-3.646782291182272e-5,0.00024311399003870538,4.541350440462595e-6,0.0008506472639195556,-3.9102618516961056e-8,-2.10907988362879e-5,2.085711352988914e-6,-3.2740752898915435e-5,0.09283813003683745,0.003495563397462264,-0.002225765940878384,-8.366120130066224e-9,3.6477908895613427e-7,-3.2707961946312065e-5
2.1462263680655607e-8,-4.381600095934611e-8,8.097285587821882e-8,4.1844835732198424e-7,-5.399257730210376e-5,-5.0943503673888746e-5,5.0619292145925e-6,3.028636315650766e-6,4.687841820404582e-6,0.00038750464310204107,1.643120158468714e-5,3.1238875328977257e-6,1.9066398821353645e-6,1.6504111569729983e-5,-0.0043730124549146284,0.0031111843654365243,-2.957357963569709e-7,-1.3228723660290469e-8,2.091529077575818e-8,-2.985362468562867e-6,-3.530507424448355e-5,2.5325667178056392e-5,-7.541347803097744e-5,-3.287692999620645e-6,-0.0005418068416852076,-2.2580265953970587e-7,1.5231363554670684e-5,-1.4107759282671076e-6,2.4445993284543592e-5,-0.04225641852876474,-0.0018743151687666097,0.0013473062680737047,5.486164726117883e-9,-3.2690674416278353e-7,1.4495193827710053e-5
1.1155954401017738e-11,-4.017369431902179e-12,3.981680013761773e-12,2.0501970276044074e-11,-4.189114058620294e-8,3.4226712440210733e-9,-1.0664149574693369e-9,-6.73760787692316e-10,-1.4745415618853283e-9,-8.787934282039003e-11,2.0011561174312843e-9,-3.137691202869492e-11,1.2514951312842834e-9,-2.698512386005265e-9,8.976972470182444e-7,-2.957357963569709e-7,4.487292963860308e-10,-3.7860675203380423e-11,-2.6863484476691412e-12,-3.840939167469037e-9,6.320270428210012e-9,-4.222270163544701e-9,-9.171377697659352e-8,-8.373859390488454e-10,8.74984331092388e-8,6.406449335955761e-11,1.7401789474344943e-11,3.657926785736737e-11,1.653210303131211e-9,1.7198697269990648e-5,1.4772556759215666e-6,-2.9746129202637146e-7,-4.001340134144805e-13,1.5676595703199504e-10,1.3368407877024003e-8
-1.3141665573101248e-11,1.239599310577637e-12,2.2724845039144326e-13,-2.062579948070248e-11,1.2306002980016067e-9,2.643084866643262e-9,2.4735708438881598e-9,9.57534983486648e-10,5.280294205226635e-10,1.6393298109131956e-9,-6.077820274622374e-10,-2.542858552529074e-10,-3.925774242199824e-10,-8.981574606109481e-10,3.392374549182044e-8,-1.3228723660290469e-8,-3.7860675203380423e-11,3.732221855161374e-11,-1.8054250966482378e-12,2.157027951195207e-9,-5.521674288349102e-9,1.8459948178665349e-9,7.717192989896797e-8,-2.5873895256661225e-10,-5.2901634354589964e-8,-5.345502793845692e-11,5.281103917797723e-10,-7.155943059880693e-11,6.676193471395768e-10,-4.033320728121442e-6,-3.4479393413709184e-7,-7.480309544335142e-8,2.082454683096229e-13,-1.515913023973775e-10,-1.6827274492329437e-8
5.784661022664524e-12,-1.6335719919705584e-12,-1.150169716755896e-11,8.46455567648545e-12,9.644232058279735e-8,1.0748704377838036e-9,-2.555438643310502e-9,-1.5382237106833977e-9,4.16998694135039e-10,-5.119866321712575e-9,-2.9549229013152356e-8,8.517266430949229e-8,6.334631686614822e-10,-1.5180825585996748e-8,-4.319811502443402e-8,2.091529077575818e-8,-2.6863484476691412e-12,-1.8054250966482378e-12,4.3573209224727303e-10,5.5002523992531525e-8,6.045582857943286e-9,2.6495957904210826e-9,-3.8052895251853474e-8,6.491772173489883e-11,1.2271976672261866e-7,2.4589302410954963e-10,-3.991755641628262e-9,3.2805646321695726e-10,-6.041967598686615e-9,1.6243132834672935e-5,5.8944980942330384e-8,-1.6319091092549725e-7,-1.2856875516294381e-12,-5.247302834028309e-10,1.2368705985337848e-9
7.096910049446208e-10,-2.0414785338264367e-9,-7.578336318303656e-10,-6.50961879725129e-9,-1.1298289569906443e-5,-1.345727214558836e-6,-2.1588853312537033e-6,6.08095454279879e-8,1.4188658658521227e-7,-1.0871144847571676e-5,9.910901632928871e-6,-5.751507895957437e-6,-3.6580272825163205e-7,1.6815157606754316e-6,-2.2165682496887465e-5,-2.985362468562867e-6,-3.840939167469037e-9,2.157027951195207e-9,5.5002523992531525e-8,0.000588487010912308,1.0663287690785304e-5,-7.137911508214619e-6,5.270701067110332e-6,-6.115063707921085e-7,3.0476379679870705e-5,-8.222249087467527e-8,-1.8391545771575062e-6,4.594843710183581e-8,-3.4079951654152464e-6,0.01394956015797029,0.0006869614679839218,0.0014109165730324573,8.175286719878445e-10,-1.0842495916249393e-7,-5.218197267629385e-5
