"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35"
1.0643545248225083e-9,-8.42128058108671e-12,-2.316224219992008e-11,-1.1161241199124257e-10,1.5606067381788412e-7,6.951320523149298e-9,5.404014081422632e-9,1.3709575943280654e-9,-2.1597154562701325e-11,5.2453209996232835e-9,7.410783523940011e-9,-1.2602228335570723e-9,-5.207401246211557e-10,-1.456784670336519e-9,2.238948568730788e-8,-5.988661310745383e-9,2.86617229313392e-11,-1.3744912291832418e-11,1.7915792026883607e-12,1.6771287719381486e-9,-2.4369425979313128e-8,6.970209611065957e-9,2.0145004666466448e-7,2.2611593129201856e-10,9.547426726969275e-8,-4.0042026131950726e-10,1.6066015102832363e-9,-5.689358790606465e-10,-2.761233880614521e-11,8.454585910753838e-6,5.050275457258469e-7,2.7783884472276447e-7,1.4881368245295575e-12,-4.409485342656179e-10,-1.2397934844320844e-8
-8.42128058108671e-12,8.565548790606711e-11,-2.4120239190616404e-12,-3.3263179433055924e-11,-5.692163203759462e-9,-3.4430293380853823e-9,1.529483942987726e-9,1.1210567386845026e-10,9.862255803176313e-10,1.6588223467424713e-9,2.0796581536694572e-9,5.215838610446135e-10,-2.381247593984703e-10,-8.48894463115231e-11,6.652032034790577e-8,-3.880890201358314e-8,-2.6633386548518e-12,2.7115530428513737e-12,1.175526153331052e-12,-3.400663457758413e-9,-1.9327763872217024e-9,1.81650034518938e-9,3.2544581189936153e-8,-2.596734228815004e-10,-8.83224787041011e-10,1.1548940337517483e-11,-1.2361103204186188e-10,-3.825290046033078e-11,-2.947198688310656e-10,-2.510428472048517e-6,-1.1063427114154396e-7,-3.529970233186885e-7,-1.5273223133662765e-13,3.093135732162387e-11,-1.0669025913468176e-8
-2.316224219992008e-11,-2.4120239190616404e-12,4.1939513936875467e-10,-1.9124509466140306e-10,3.779199689984434e-9,2.5407062275552486e-9,-2.5697617542330847e-8,1.2974567308715642e-10,-1.0810804691427764e-9,-4.0694394058554025e-9,-4.32022973822632e-9,1.0478862739904031e-9,-1.2056423569228916e-9,-5.553424410796907e-10,-4.0167392642912364e-8,2.14408970707045e-8,3.638650488811539e-12,-5.7469339712520886e-12,-8.840491152788634e-13,1.8247470126219455e-9,-4.8559912425005185e-8,3.112371676505915e-8,8.53255669214466e-8,-2.4325907923223536e-9,-3.1078707773151576e-8,-1.4956722306014232e-10,-2.8801754098796865e-9,-4.286326254979839e-10,5.776178514258734e-9,-1.118427248153303e-5,-6.654712250628058e-7,-2.0890467976383444e-7,1.4314937024456004e-12,-1.994292789662734e-10,-4.997923279016268e-8
-1.1161241199124257e-10,-3.3263179433055924e-11,-1.9124509466140306e-10,2.1613154965919394e-8,-1.2254348663061063e-7,2.0764049159686703e-9,-3.015261705419969e-8,-1.5499549760040048e-8,-7.777667018250839e-9,-3.811957797853346e-8,-8.487818671772476e-9,8.634650174850576e-9,8.14686870157092e-9,-6.6860174663334265e-9,-4.812842363037312e-7,4.27089840910334e-7,5.684637248243466e-12,5.100224740810032e-12,-1.2146434660615457e-10,-1.8121148547119076e-8,4.786798274518237e-7,-1.7078664038630806e-7,2.7581570650313374e-8,4.750552040559168e-8,2.6059218252560104e-6,4.882943755707299e-10,-1.5358191548931622e-8,4.580205509467628e-9,-6.900784370369342e-8,0.00019342074816987217,8.429628749977023e-6,2.543806302745597e-6,-1.4836912729651244e-11,-2.4844551940736327e-9,-1.7096538164710866e-7
1.5606067381788412e-7,-5.692163203759462e-9,3.779199689984434e-9,-1.2254348663061063e-7,0.013851901732418744,-4.287317333701354e-6,-1.3948555104491706e-5,-7.628925352664281e-7,-5.164435147203876e-6,-1.134785270602851e-5,-3.3902877107846567e-5,-6.287315756766488e-8,9.843330067415603e-6,-1.035625135165393e-6,-3.939595613557777e-5,2.0477842285386864e-5,-3.4542717184997534e-8,7.342838285350886e-9,1.2624307538390824e-7,2.1442430846403838e-6,-4.3910208048862804e-5,-2.7756509779926304e-5,-0.00015298722770157417,2.1969766122631046e-5,6.189238336648157e-5,-1.9410946560710626e-7,1.4146691115677207e-6,1.772642769776839e-7,-2.6737045302843208e-5,0.05782736158158061,0.004625909218976207,-0.0034335251702607337,1.1100177793756462e-9,2.2560330514459666e-7,-5.49602263630798e-6
6.951320523149298e-9,-3.4430293380853823e-9,2.5407062275552486e-9,2.0764049159686703e-9,-4.287317333701354e-6,2.092007819884925e-5,-1.0919425972687304e-6,-1.3109511969650972e-7,-2.3028261217963975e-7,7.075462124087979e-7,-1.0637637054655226e-6,2.931460783561489e-7,2.1230450192448615e-7,1.4454966206128175e-7,6.997313473535718e-5,-5.6436030181365985e-5,4.1146963886191174e-10,3.155873898161127e-9,1.01474666599414e-9,8.611851454815925e-7,1.3359863204406815e-6,-1.2510255022687326e-6,-9.256234463645174e-6,-1.4928906328155378e-7,1.3276254323485413e-6,2.2337590042638196e-8,2.040846591913267e-7,-9.781556632239169e-8,3.2422024503562924e-7,0.0012244960612363322,0.0001939258177295218,-0.000167551254286685,7.398977024125212e-11,4.335377295952291e-8,2.4980792721039077e-6
5.404014081422632e-9,1.529483942987726e-9,-2.5697617542330847e-8,-3.015261705419969e-8,-1.3948555104491706e-5,-1.0919425972687304e-6,9.712909131571101e-5,-9.492145103374418e-8,-1.0712360144830879e-7,3.3120168703254205e-6,-4.354772647170612e-7,-1.3817686127606643e-6,-1.0540426674461356e-7,1.9536907905515701e-7,1.1666914046942581e-5,-5.611847786109628e-6,-5.798858103658874e-9,2.825214924201114e-9,-1.958778133707126e-9,2.1110029647609913e-6,1.297213874076763e-7,-3.815454075219911e-6,-4.951134670430769e-5,-1.0446593381916332e-6,-4.036079536400307e-5,9.762277570498444e-8,9.303778720440802e-7,-3.337483882456309e-7,2.106651263152887e-6,0.004499676380045926,0.0005146949841317044,-4.2621399303777825e-5,1.0516812047621692e-9,5.777472160240098e-8,9.1306569010053e-6
1.3709575943280654e-9,1.1210567386845026e-10,1.2974567308715642e-10,-1.5499549760040048e-8,-7.628925352664281e-7,-1.3109511969650972e-7,-9.492145103374418e-8,4.040325593705586e-7,1.7373496280909476e-8,2.7508739605261635e-7,6.195705608437778e-8,-2.9049210796644306e-8,-5.909119807897325e-8,1.6074116721093994e-8,-1.5062174293707807e-6,1.3464224614665021e-6,-2.997667146375386e-10,2.4768186421816393e-10,-3.8594169112283507e-10,1.893181793546044e-7,8.366114958637776e-7,-4.777241523547886e-7,-7.448986195963199e-7,9.734492424996876e-8,-5.849016410806985e-6,-1.1205051320975403e-9,-1.693321638994982e-8,1.3367393743723663e-8,-2.4581831248775056e-7,0.0002586314581620731,1.9707438853304018e-5,-2.033103840802759e-5,-3.410702469281577e-11,7.0706374361649744e-9,1.86509027302409e-6
-2.1597154562701325e-11,9.862255803176313e-10,-1.0810804691427764e-9,-7.777667018250839e-9,-5.164435147203876e-6,-2.3028261217963975e-7,-1.0712360144830879e-7,1.7373496280909476e-8,2.8384418990726152e-5,1.175114637663035e-6,6.425478925877021e-8,2.575181552437983e-9,1.9947381558168007e-7,3.0838156359431666e-8,-9.582137793959745e-7,3.1087334141336595e-6,-9.118099361288897e-11,2.1805344766049717e-10,8.717434969590906e-10,-6.44394141660414e-7,-1.34676695375884e-6,-8.519176637797843e-8,1.1610688332644585e-5,-3.2037557535099553e-7,9.790512839223966e-6,-1.4468330612575995e-8,-4.075158615936602e-7,7.300801357944961e-8,-8.556375993397758e-7,0.0005172081573146483,-1.5265871903634528e-5,-0.00012744987827293698,-1.8422658378417424e-10,9.306516207822293e-9,1.0197699517903487e-5
5.2453209996232835e-9,1.6588223467424713e-9,-4.0694394058554025e-9,-3.811957797853346e-8,-1.134785270602851e-5,7.075462124087979e-7,3.3120168703254205e-6,2.7508739605261635e-7,1.175114637663035e-6,0.00047168895608704086,2.258190449402708e-6,-6.106348066730845e-7,-4.945206996710539e-7,1.4931080117315455e-7,7.326016012010928e-5,0.000426102658731899,9.153475697538228e-10,2.3788725132245782e-9,-3.2535113578296337e-9,4.391033967898466e-6,-8.371918026735983e-6,1.1293753245222113e-5,-3.734239986259002e-5,9.666755519418946e-7,-5.842140274149014e-6,-2.7895085936379935e-8,7.931677510816995e-7,-9.257881793338734e-8,-7.203762225999129e-7,-0.002282648884641334,7.476170626788971e-5,-0.0018311495000676989,-7.015681535551279e-10,3.188943703482506e-8,-2.041460185341212e-5
7.410783523940011e-9,2.0796581536694572e-9,-4.32022973822632e-9,-8.487818671772476e-9,-3.3902877107846567e-5,-1.0637637054655226e-6,-4.354772647170612e-7,6.195705608437778e-8,6.425478925877021e-8,2.258190449402708e-6,0.00013607957647787452,2.243676993035804e-6,1.3157090731632408e-6,2.9193238574119552e-8,4.542980864147348e-6,-3.851591151037881e-6,-7.09049757633411e-10,-1.455755368658969e-11,-2.186352849485328e-8,5.024726092042295e-6,2.4682482650837893e-6,-2.1216178963906814e-7,-5.881691206457866e-6,-7.719246894474219e-7,3.0656541137199245e-5,-1.2190480667089846e-8,2.3611440112223558e-7,1.4166756591584849e-8,1.3738455432979909e-6,0.0027245173369339587,2.2859246685041076e-5,-0.00022864749667380834,-1.6776077054706514e-10,-1.9209056097349442e-8,1.1551440991119185e-5
-1.2602228335570723e-9,5.215838610446135e-10,1.0478862739904031e-9,8.634650174850576e-9,-6.287315756766488e-8,2.931460783561489e-7,-1.3817686127606643e-6,-2.9049210796644306e-8,2.575181552437983e-9,-6.106348066730845e-7,2.243676993035804e-6,4.425758926420479e-5,-2.1747522249984626e-7,-4.546839542575234e-8,1.071451292604993e-6,-1.774000094655619e-6,4.640684002671064e-11,3.560467334595675e-10,8.3921802359961e-8,-4.308151422730181e-6,3.50140569476062e-6,-4.307251764938209e-6,-3.3492560198494454e-6,2.4801544043394514e-7,-4.965613501077372e-6,7.545515708648794e-8,2.9895865512250713e-7,1.1028244346245544e-7,-1.2004022385407162e-6,0.001051406587862836,-1.353427872571502e-5,-0.00017386097398203133,-1.3357924048371746e-10,-1.696434305964614e-8,1.6895498778440745e-6
-5.207401246211557e-10,-2.381247593984703e-10,-1.2056423569228916e-9,8.14686870157092e-9,9.843330067415603e-6,2.1230450192448615e-7,-1.0540426674461356e-7,-5.909119807897325e-8,1.9947381558168007e-7,-4.945206996710539e-7,1.3157090731632408e-6,-2.1747522249984626e-7,3.195260159709164e-5,3.6975534512624806e-8,-2.991173585543878e-6,-4.861031831516563e-7,-2.4015495988852746e-9,2.777371257508805e-10,-9.070220292049684e-10,5.75343524550567e-7,9.92895867537715e-7,-1.6105295153909748e-6,1.1985010411493199e-5,2.480530908456756e-7,4.325655556008243e-6,-2.408137910432854e-8,3.4010385874932385e-8,-1.2253920958459044e-8,9.446247396244396e-8,1.8413571108818563e-5,3.313380670296444e-5,0.00012256584403955354,8.676295900625465e-11,7.85612335393883e-10,-5.623122737297309e-6
