"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44"
4.438594480201053e-6,-5.880721629892229e-6,-7.558244342421531e-10,1.343172912120551e-10,-1.2766451366283768e-10,-7.137736860153744e-9,-1.7588522119853363e-5,6.477589074942676e-7,8.405721926179551e-7,-5.724906151980417e-9,-9.313364432327825e-8,2.8638584286497513e-7,4.112453061271614e-7,8.524145524236738e-5,-1.2054669251656134e-7,4.073634060704124e-7,-2.5784482715253284e-8,1.726918853187827e-7,2.032623458090987e-7,-8.80345105661565e-6,1.8182776550470628e-6,1.0748130371481893e-6,1.9415283586344798e-7,-6.394446633032701e-7,-1.4300753941327886e-7,-2.445674031500842e-10,-3.136778196739792e-10,2.3635978488571794e-9,-2.5270982455264055e-7,-4.2140152291004536e-8,3.12334029465158e-7,4.564074624745692e-6,1.142228059684476e-8,5.3922524762819095e-6,-4.566325746982433e-9,1.645315538896244e-9,-4.363768521355586e-9,-9.663962515719498e-8,-0.0009412009656805165,-5.692649991440219e-5,2.4182699211377738e-5,3.01939785300245e-11,-3.604426710557493e-8,2.20815734497518e-6
-5.880721629892229e-6,0.04617710693618044,5.006051161558526e-9,1.013231396944938e-7,-6.851538166885125e-8,4.493422872972324e-8,-0.00013539053842896758,-0.001243461940150535,0.0005019830977403928,-5.063788415118238e-7,-4.5546745701871813e-7,4.470226975513133e-5,-9.33975119602136e-5,-0.02408059417745815,1.2144016614124364e-5,-8.303158284992194e-6,5.527352403163358e-6,3.4999673302943315e-6,1.407862719595434e-5,0.0037390430134487986,-0.00034050363297576976,0.0006346839989991617,-8.73034010673631e-5,5.728290873278198e-6,6.0624463661743244e-5,-6.08975468496742e-8,-2.3309168143728003e-8,-3.7371751578267943e-7,5.702294278428404e-7,2.9824750046708005e-5,-2.416281369656508e-5,0.0008638380848772053,-2.2453087719187856e-6,4.774998666638401e-5,5.515550277455827e-7,0.0002682195656552643,1.3706863582050641e-5,1.2664926824378462e-5,-0.25644964618576876,-0.01400481301021732,0.005583182697033283,4.349737123512637e-9,1.8412680786634842e-6,-7.238378557012677e-5
-7.558244342421531e-10,5.006051161558526e-9,8.622691682223104e-10,-1.1560121240420215e-11,-2.3290633011501903e-11,-2.8370172262703497e-10,-1.7974929490126413e-9,2.177794192025557e-9,4.745481396881453e-8,4.927341907627003e-10,8.876000626793473e-9,1.782693912924752e-8,-2.0897229674443398e-9,2.050849908081466e-8,1.7995969285825225e-9,-1.0874103838167788e-8,-8.070417351995047e-10,-2.42567590668999e-10,1.5312422124592893e-9,-5.820557990460218e-8,-3.1576543729480895e-9,4.6394236924158484e-10,-9.589480785470506e-10,9.650494314609518e-9,-1.1115378937197585e-8,-2.4904458985575416e-11,1.9504755701755196e-11,-4.972097679752031e-12,-1.6172080082545766e-9,-1.553598614292424e-8,7.0935436020996026e-9,1.0910615816338282e-7,-7.264008344974032e-10,1.983674032267111e-7,2.1997244207163076e-10,6.932648681142199e-9,6.323697131668699e-11,1.3243754924299679e-9,-1.057870073577934e-5,-6.118697291558236e-7,2.7622773058695246e-6,1.9187693580958686e-12,-6.244569819503208e-10,3.713281585280542e-8
1.343172912120551e-10,1.013231396944938e-7,-1.1560121240420215e-11,3.2688802126333063e-10,-1.5759385365432113e-12,-6.486173984336932e-11,8.546463702771546e-10,-9.020652827574923e-9,-8.897180830307436e-10,-6.608896232215779e-10,4.347570697975704e-9,7.609921269857894e-9,-2.3526428291585036e-9,-4.3667142271254696e-7,2.930292675036641e-10,1.0756973521394382e-9,-3.208966905631733e-10,9.64796471909879e-10,-7.944798611402937e-10,2.3440005407628612e-8,-1.0029861189176641e-8,-8.976353827603575e-10,-4.327304839243646e-9,-2.1941160626272582e-8,-8.294115408843451e-9,1.5369753223538155e-11,-5.150825537878745e-12,-8.190114047060558e-12,5.2140177185724806e-9,3.6615854357474276e-9,-7.840430912276675e-9,-2.8923737982736735e-8,-1.0049781610422714e-9,8.2332879736467e-8,8.589456271591413e-11,6.242166684056081e-9,1.1210658332623803e-10,1.58788029628802e-9,2.5495489776318158e-5,1.4932708406538837e-6,2.499408129646649e-7,5.537488739403126e-13,-2.1146565829085044e-10,-2.3286981353716217e-8
-1.2766451366283768e-10,-6.851538166885125e-8,-2.3290633011501903e-11,-1.5759385365432113e-12,2.8151492068343564e-10,-6.704022817622766e-11,3.497935334356598e-9,1.0720284978075106e-8,7.0424332602558495e-9,6.247614369718414e-10,-3.643329692242244e-8,-3.7790219920035464e-9,3.6281877521916065e-9,6.933089517727534e-7,-3.854936959395335e-10,5.561000255795798e-9,3.12602688927976e-9,1.9689816235619176e-9,-8.193999433855757e-10,-8.70960132429816e-8,1.2004227825120887e-8,4.200764324329926e-9,-2.9446046755907747e-9,5.162481761465878e-9,1.3959885497309154e-8,-2.1933228940882733e-12,4.0923505892222845e-12,8.475741155309934e-12,-5.814492787812639e-9,-3.735739198991547e-8,2.439488727640224e-8,4.840534193625284e-8,-7.316547197485151e-10,1.59389209385846e-8,-9.073355734901716e-11,4.275110559590295e-8,1.8848943148855087e-9,4.79685001025952e-9,-3.640990165183995e-5,-2.1135297983997403e-6,7.691786249795042e-7,1.6503596253336042e-12,-1.8772622775427587e-10,-2.5131220657507938e-8
-7.137736860153744e-9,4.493422872972324e-8,-2.8370172262703497e-10,-6.486173984336932e-11,-6.704022817622766e-11,3.153962844266475e-8,-8.384811594247341e-8,4.036082095824634e-8,1.6693049937552935e-8,3.1953462799111584e-9,3.0378939822091785e-8,-8.458390068987583e-7,-4.7609147470793244e-8,-1.1418793863056987e-5,-5.738251137914007e-10,1.3537041262684585e-8,6.037574283267187e-9,6.0932509426255005e-9,2.046392497765796e-9,5.635713107859271e-7,-2.939238043001115e-7,-3.4460920064655494e-7,-3.1584395635559595e-9,5.236968251117292e-8,-9.072207418945526e-9,-1.0417502867973348e-10,-2.999666667648725e-11,-2.190715439399285e-10,1.7821713558266808e-9,6.834219105380288e-8,-6.686514702214348e-8,5.441975334312823e-7,4.2285054007745096e-9,2.271438961985604e-7,-6.183569232195212e-10,-4.085595909714961e-8,-2.51849047607461e-9,-1.1078259888203091e-8,-5.907848044812072e-5,-2.9534755664254327e-6,1.0785123519058682e-5,7.954160016539169e-12,1.0034714931117954e-9,-2.7487920015997593e-7
-1.7588522119853363e-5,-0.00013539053842896758,-1.7974929490126413e-9,8.546463702771546e-10,3.497935334356598e-9,-8.384811594247341e-8,0.0006270568049172987,-2.877529595446105e-6,1.590700621983846e-5,1.7913136961498346e-7,-1.008546756920843e-7,-1.3691023502934277e-6,2.808784331402428e-5,0.005739849225049749,2.1275172440482854e-6,3.4495805541739134e-7,-2.246799888455751e-6,-1.7979940689335053e-6,-1.2736847858692487e-6,-0.00025281698650856814,0.00011792127214471647,-8.576421086409394e-6,1.0800599565808104e-5,-4.993637717071231e-6,-1.9220270855649347e-5,-1.0549715689127345e-9,8.339069747155393e-9,1.1734099624878832e-7,1.0085146177351153e-6,8.568076716846253e-6,-2.47765203192231e-6,-2.861348704226876e-5,7.395864679461856e-7,7.613564498402654e-5,2.4161161157483436e-9,2.7838142312474315e-5,1.3734860925273727e-6,2.5512892313648968e-6,0.03180665820845819,0.0014698942050689091,0.0007673091848252465,5.882224663328326e-10,6.074894832184762e-8,3.831676351324578e-6
6.477589074942676e-7,-0.001243461940150535,2.177794192025557e-9,-9.020652827574923e-9,1.0720284978075106e-8,4.036082095824634e-8,-2.877529595446105e-6,0.0006178150292923697,-4.5363804300019556e-5,-1.0357552879854725e-7,-6.502658865546368e-7,-1.3765666994793967e-5,-1.5663179889175484e-6,-0.001762412087715419,-3.260578899445021e-6,-4.810392706907398e-6,-3.027943374469002e-7,-1.5826387226737452e-6,-9.416028383695568e-8,0.00016544807774691612,-1.187915226799175e-5,1.5753882866841723e-6,-3.1605179310863952e-6,-1.0906016830145688e-6,-4.512232695098919e-6,7.813763427392991e-9,-1.5661084107350025e-9,-7.22690477307864e-9,9.130110597825009e-6,-5.074149211726171e-6,1.2835223030344428e-5,-0.00010012909258070961,1.012210777276205e-6,-5.877330355903282e-5,4.602348986729744e-8,-1.2629484020408555e-5,-5.949606683351492e-7,-2.6427380281271117e-6,-0.008123792060168618,-0.0004761323236476872,0.0012624478211366887,4.2078176524269683e-10,4.4086920302716616e-8,3.542980377209968e-5
8.405721926179551e-7,0.0005019830977403928,4.745481396881453e-8,-8.897180830307436e-10,7.0424332602558495e-9,1.6693049937552935e-8,1.590700621983846e-5,-4.5363804300019556e-5,0.011846070674029595,-1.4870901087607457e-6,-2.9600744638095742e-6,1.1098759877431407e-5,1.3311794443178518e-5,-0.0018699337535786488,6.194915862322516e-6,-2.0225195521734604e-6,-1.2966290791056196e-5,-1.4375034028845355e-5,-2.933483064724151e-6,0.000476482782588138,-3.3414923184719224e-5,-9.640921879887052e-5,-8.466395109695646e-6,2.3868482355758487e-5,-3.7518722133369346e-5,-4.536437363892405e-8,-9.549094635110628e-9,5.098225278836969e-8,-1.6945398106904787e-5,0.0001078334621564996,-9.499753636327572e-5,3.4830103315166963e-6,-1.1776526604134002e-5,3.719527592997265e-5,1.1796342949207085e-7,-5.83116717577466e-5,-3.3919312331040993e-6,-5.321045199542753e-7,-0.0705096606126087,-0.004081363486155397,-0.007293917705944178,-3.1917438140067394e-9,-2.2108291701229013e-6,0.00012728465160085685
-5.724906151980417e-9,-5.063788415118238e-7,4.927341907627003e-10,-6.608896232215779e-10,6.247614369718414e-10,3.1953462799111584e-9,1.7913136961498346e-7,-1.0357552879854725e-7,-1.4870901087607457e-6,4.269216674962402e-7,-2.1883588411435087e-7,-2.547887286193312e-7,-6.178752059395446e-8,-1.794188079280307e-6,7.027060380529717e-9,-1.9463048252501311e-7,8.71156912784411e-8,1.2700870470765367e-8,2.2584643313050353e-8,7.077369288233816e-7,-9.931106382921197e-8,-4.7534627968770333e-7,-2.4758122044238253e-8,-5.111454974627922e-7,1.7532905393809223e-8,7.274565901307117e-10,-1.4357531486574652e-10,3.919061926136619e-11,-3.23714258500884e-7,1.0465808563221077e-7,-2.606110015539308e-7,-2.1930809748185727e-6,-6.085777464714554e-8,2.0863680642369357e-6,-4.977081020365218e-9,-4.5121636163427613e-7,-3.398914864255898e-8,6.113529570385473e-10,-0.0009336281250987305,-5.421723998805634e-5,1.9300178357775057e-5,3.556933840281898e-11,2.1249411198902112e-8,8.588285093415587e-7
-9.313364432327825e-8,-4.5546745701871813e-7,8.876000626793473e-9,4.347570697975704e-9,-3.643329692242244e-8,3.0378939822091785e-8,-1.008546756920843e-7,-6.502658865546368e-7,-2.9600744638095742e-6,-2.1883588411435087e-7,8.846611638712486e-5,-5.923583753413166e-6,-3.104938093536123e-7,-0.00012244933897358366,8.198435825182405e-8,2.4256842753181144e-6,-1.467602014700266e-6,6.191967218320606e-8,5.546710803975859e-7,2.9079519080565814e-5,-6.499789072034046e-7,-3.068364795703296e-6,-1.0942806352989385e-6,-5.6355615292102475e-6,1.40365002256671e-6,8.778449449122074e-10,-3.1968532551158598e-9,3.5951527822358385e-9,2.3836635694312978e-6,5.193693689269536e-6,-3.882200935020887e-6,-2.3831120667811066e-5,-6.441715086313936e-7,-2.782729509999686e-5,1.871049474737884e-8,9.1886040994517e-6,3.174861106155171e-7,1.098059676688439e-6,0.0007658190856265145,6.252357862330996e-5,0.00040176759473128536,5.039604345990603e-10,-1.9183090420078035e-8,-2.0200396935698313e-6
2.8638584286497513e-7,4.470226975513133e-5,1.782693912924752e-8,7.609921269857894e-9,-3.7790219920035464e-9,-8.458390068987583e-7,-1.3691023502934277e-6,-1.3765666994793967e-5,1.1098759877431407e-5,-2.547887286193312e-7,-5.923583753413166e-6,0.000458497411494937,1.4229277955886666e-6,-8.441262829592618e-5,1.1078242578788706e-6,2.725036704332684e-6,-2.87205813943456e-7,-1.8401676654939364e-6,-4.3204243235857597e-7,2.805531946875156e-5,-2.451777476691271e-6,-1.9019098504564892e-6,6.775047627884077e-6,-7.495258875728408e-6,1.655380222394297e-5,1.3809837763842019e-8,-1.264675911757234e-8,-7.360844375107151e-9,1.8474958001021277e-6,3.238869026248076e-5,-2.4867352232254537e-5,-7.172653730045316e-5,1.3685986259352107e-6,2.9423764166244472e-5,-1.2373942794605235e-7,-3.658847854392122e-5,-1.7866769262744185e-6,-2.1257699435215008e-6,0.0280566050298049,0.0016051383029460503,-0.0005858400865760289,-8.018263607277197e-10,4.4248440258080975e-8,-1.743924671078512e-5
