Year,MAP Temperature
1962,0.262301353
1963,0.12725246
1964,0.152366218
1965,0.061801991
1966,0.062819821
1967,0.054851131
1968,0.183166937
1969,0.222334364
1970,0.166358989
1971,0.168804228
1972,0.136568664
1973,0.2172226
1974,0.137627566
1975,0.257510106
1976,0.27222738
1977,0.415071265
1978,0.473900574
1979,0.350126817
1980,0.397496634
1981,0.421903318
1982,0.457775496
1983,0.390606021
1984,0.299389242
1985,0.30715259
1986,0.220502634
1987,0.362369258
1988,0.482288095
1989,0.482295673
1990,0.630831699
1991,0.523735834
1992,0.321816569
1993,0.133751427
1994,0.51548741
1995,0.456258998
1996,0.454368962
1997,0.578417616
1998,0.472861816
1999,0.70733655
2000,0.851656608
2001,0.799987509
2002,0.800994018
2003,0.850501283
2004,0.770789124
2005,0.788449257
2006,0.824372042
2007,0.849962866
2008,0.716373131
2009,0.788089131
2010,0.773933904
2011,0.789895148
2012,0.90900589
2013,0.90128182
2014,1.044184022
2015,0.929283002
2016,0.998994292
2017,1.024402843
2018,1.052885661
2019,1.133053162
2020,1.160808598
2021,1.068820961
2022,1.057622203
2023,1.218683986
2024,1.356589717
2025,1.266321106
2026,1.107871682
2027,1.290647004
2028,1.327957749
2029,1.343556484
2030,1.285771049
2031,1.344018985
2032,1.495062161
2033,1.387423201
2034,1.441660886
2035,1.605840414
2036,1.531704263
2037,1.69171078
2038,1.786961231
2039,1.758555323
2040,1.820743544
2041,1.886686798
2042,1.731317251
2043,1.648610898
2044,1.625436349
2045,1.511695274
2046,1.591098238
2047,1.744202286
2048,1.731860263
2049,1.838611228
2050,1.885328344
2051,1.927054953
2052,1.76984095
2053,1.768143803
2054,2.047517016
2055,1.98557623
2056,2.135400388
2057,2.154586559
2058,2.075764774
2059,2.114302509
2060,2.183484799
2061,2.219365691
2062,2.010417147
2063,2.000387502
2064,2.132160566
2065,2.106030325
2066,2.170408256
2067,2.255203854
2068,2.334378472
2069,2.202865962
2070,2.422224389
2071,2.457692842
2072,2.592378206
2073,2.399034637
2074,2.533151915
2075,2.453648176
2076,2.327435215
2077,2.338193565
2078,2.604967416
2079,2.634195831
2080,2.50225949
2081,2.651900124
2082,2.563882582
2083,2.458197399
2084,2.617235294
2085,2.53191213
2086,2.473994252
2087,2.526322511
2088,2.8060356
2089,2.679752241
2090,2.730396824
2091,2.767898067
2092,2.682175743
2093,2.688230399
2094,2.652042099
2095,2.640858171
2096,2.74711269
2097,2.801538703
2098,2.977125232
2099,2.975879778
2100,2.922610408
2101,2.925124819
2102,2.745315151
2103,2.803708853
2104,2.792961572
2105,2.788941989
2106,2.735625925
2107,2.886813914
2108,2.844445502
2109,2.888165415
2110,2.912262409
2111,2.75289713
2112,2.835873031
2113,2.927243154
2114,2.968977311
2115,2.887006958
2116,2.887139755
2117,2.942796079
2118,3.037476815
2119,3.061676774
2120,2.944139818
2121,2.98504996
2122,2.838724975
2123,2.677703677
2124,2.82444613
2125,2.924055465
2126,2.971941446
2127,3.060174983
2128,2.889541199
2129,2.927725614
2130,2.826956333
2131,2.846222224
2132,3.08579447
2133,3.069915134
2134,3.003555793
2135,2.946308811
2136,2.962787999
2137,2.986816606
2138,3.046327336
2139,2.927984426
2140,3.002152292
2141,2.924135172
2142,2.991899412
2143,2.938020183
2144,3.053468686
2145,3.03842008
2146,2.869508605
2147,2.989721743
2148,2.97121556
2149,2.983403218
2150,3.057026049
2151,3.120539468
2152,3.157429896
2153,3.247870314
2154,3.23616628
2155,3.133307994
2156,3.295657785
2157,3.162943801
2158,3.108242444
2159,3.216291767
2160,3.21391138
2161,3.14383663
2162,3.236021943
2163,3.081657765
2164,3.110003955
2165,3.247479187
2166,3.105166125
2167,3.020262626
2168,3.073671903
2169,3.185194494
2170,3.357234443
2171,3.181997189
2172,3.116999849
2173,3.044399728
2174,3.077724201
2175,3.268022603
2176,3.111659675
2177,3.307888901
2178,3.150751454
2179,3.238619821
2180,3.027232945
2181,3.106555528
2182,3.143918779
2183,3.067151889
2184,3.13670045
2185,3.232128198
2186,3.211480103
2187,3.185792971
2188,3.150038936
2189,3.092194558
2190,3.040884756
2191,3.190632327
2192,3.28679689
2193,3.099352032
2194,3.030762349
2195,2.995140961
2196,2.974501314
2197,3.152508487
2198,3.129066515
2199,3.333976667
2200,3.381428352
2201,3.39330312
2202,3.275588483
2203,3.218502504
2204,3.133218796
2205,3.154843584
2206,3.192797923
2207,3.486843277
2208,3.38852599
2209,3.311354687
2210,3.210381626
2211,3.32443772
2212,3.26556229
2213,3.214059228
2214,3.249424873
2215,3.382068872
2216,3.190478713
2217,3.227034607
2218,3.293334681
2219,3.28968267
2220,3.177199502
2221,3.136656024
2222,3.217988779
2223,3.229025151
2224,3.254096327
2225,3.184243315
2226,3.213315863
2227,3.102344346
2228,3.028551476
2229,3.098509607
2230,3.252673407
2231,3.299390133
2232,3.096612959
2233,3.085066979
2234,3.255628531
2235,3.10957557
2236,3.180840745
2237,3.275296627
2238,3.236017183
2239,3.148065156
2240,3.14496693
2241,3.326797199
2242,3.230272785
2243,3.228395506
2244,3.240042149
2245,3.123489602
2246,3.170231182
2247,3.104076635
2248,3.105901117
2249,3.186328107
2250,3.289464911
2251,3.28598684
2252,3.209339803
2253,3.067853999
2254,3.098284428
2255,3.103898487
2256,3.090882804
2257,3.26531804
2258,3.259104663
2259,3.199571433
2260,3.25085334
2261,3.216340918
2262,3.462223219
2263,3.406920884
2264,3.238751651
2265,3.244889645
2266,3.122442479
2267,3.103332396
2268,3.124557649
2269,3.08690726
2270,3.205294212
2271,3.212772645
2272,3.098529031
2273,3.130395808
2274,3.122726963
2275,2.953624958
2276,3.072440546
2277,3.02390356
2278,3.017813559
2279,2.931394256
2280,2.995399197
2281,2.988297652
2282,2.979887947
2283,3.053648395
2284,2.89831185
2285,3.041907396
2286,2.925046805
2287,2.959236695
2288,2.96975658
2289,3.037819971
2290,2.950028319
2291,3.049958843
2292,3.029092253
2293,3.063089166
2294,2.882223732
2295,2.684335613
2296,2.862988361
2297,2.985528044
2298,2.838176395
2299,2.955679763
2300,2.979051734
