Year,MAP Ocean Heat
1850.0,-20.47712522822395
1851.0,-1.7650721692208435
1852.0,-32.42789585857271
1853.0,-38.59824015007724
1854.0,-18.22055918946907
1855.0,-31.389656273592255
1856.0,-10.461000668375412
1857.0,-18.27685046118517
1858.0,-25.04431703755981
1859.0,-42.15700993761437
1860.0,-15.172254582990073
1861.0,-21.79052959938936
1862.0,-21.641146543663147
1863.0,-9.838403476529123
1864.0,-14.057400311829028
1865.0,-34.7065258122318
1866.0,-12.621440653681502
1867.0,-26.46839884234764
1868.0,-28.981970677158067
1869.0,-26.055146460881296
1870.0,-18.347818976013343
1871.0,-30.63808428625047
1872.0,-32.220743387910204
1873.0,-8.285644045696527
1874.0,-27.799290965187453
1875.0,-29.022435642183737
1876.0,-20.421351794199644
1877.0,-7.161213005518221
1878.0,-28.279037816114105
1879.0,-19.462197535699993
1880.0,-26.298542790013048
1881.0,-20.449678755024436
1882.0,-0.15775737435433612
1883.0,4.842784117128669
1884.0,-29.560990249116593
1885.0,-30.100555351215455
1886.0,-28.697844097146604
1887.0,-47.545781591714245
1888.0,-11.821413861891877
1889.0,-59.026272948541674
1890.0,-32.00287217850996
1891.0,-25.403047385797823
1892.0,-62.74308653530444
1893.0,-31.241643219957368
1894.0,-6.966250938767061
1895.0,-42.48141066229373
1896.0,-15.72504013832123
1897.0,-27.02206192955804
1898.0,-15.199177317774948
1899.0,-19.263042710728524
1900.0,-34.33554085714131
1901.0,-7.465238452822277
1902.0,-19.00836815325546
1903.0,-25.529550794902093
1904.0,-30.198216670306103
1905.0,-17.0523033862585
1906.0,-7.340914875752972
1907.0,-40.19765515367328
1908.0,-32.5960880603333
1909.0,-44.29085631365353
1910.0,-35.99373705807453
1911.0,-20.97421108874695
1912.0,-34.27444509227792
1913.0,-13.173696256102732
1914.0,-29.59910441436834
1915.0,-40.20049135860712
1916.0,-5.934755912828852
1917.0,-16.06774913589242
1918.0,-31.24665338564275
1919.0,-22.937591497369805
1920.0,-41.96278702401179
1921.0,-32.157197641369685
1922.0,-32.46340683765774
1923.0,8.393206522075122
1924.0,1.2602657696895285
1925.0,-38.28006608751292
1926.0,-19.146809112258996
1927.0,-13.793599166282334
1928.0,-15.730850183569029
1929.0,-4.122116823219695
1930.0,-22.19823184015552
1931.0,-17.444006637748743
1932.0,-27.958604269017144
1933.0,-21.377638712984517
1934.0,-6.368296936520647
1935.0,-10.108727054363468
1936.0,-37.511731342129465
1937.0,-16.800816239145668
1938.0,-16.79147303524286
1939.0,13.538833252515094
1940.0,-12.560193900361227
1941.0,-7.843045525339125
1942.0,-29.08839790418288
1943.0,-20.981671369944195
1944.0,-28.947667324311695
1945.0,-15.33951381957569
1946.0,-11.771718813829487
1947.0,-21.64559704563011
1948.0,-3.90732897693616
1949.0,-8.337952812568908
1950.0,-18.534831668118656
1951.0,-23.278613984206014
1952.0,0.571770948924744
1953.0,3.541699790625149
1954.0,-18.479946470482567
1955.0,-1.7325475749614476
1956.0,9.588535714064124
1957.0,1.4498148763817333
1958.0,21.07259462206841
1959.0,-19.61251368186264
1960.0,-23.407129577842152
1961.0,-2.528258527292177
1962.0,-11.338377825504423
1963.0,-10.336778926776317
1964.0,-2.222733050360201
1965.0,-4.100317384495085
1966.0,-10.213403472324403
1967.0,2.6405701363100746
1968.0,-6.6355427548525725
1969.0,-18.311201090138994
1970.0,-4.0635621533196655
1971.0,-4.641450848993411
1972.0,-3.7345807732734677
1973.0,21.063032360375026
1974.0,-4.746014682017499
1975.0,6.048913170222402
1976.0,-31.180661014578444
1977.0,0.6823098039838591
1978.0,-8.16837660262797
1979.0,5.31451740671837
1980.0,1.493382054973079
1981.0,6.6568093919691655
1982.0,-4.959447617157515
1983.0,-4.553170159841667
1984.0,-21.842862974608344
1985.0,-7.135816356822058
1986.0,-17.570579762916708
1987.0,7.17236524550286
1988.0,12.034096630304784
1989.0,5.9013259710754085
1990.0,13.691749042104233
1991.0,9.16617073098811
1992.0,7.485000027588381
1993.0,-21.615496464745384
1994.0,3.890588976277815
1995.0,7.737832391774955
1996.0,15.537900433078892
1997.0,10.363520241971774
1998.0,10.432595604917209
1999.0,11.464634830301032
2000.0,29.51584471344619
2001.0,26.742098916377778
2002.0,7.870534184217892
2003.0,20.93130934063441
2004.0,31.307696839817215
2005.0,30.865859909435923
2006.0,17.32014967318489
2007.0,32.50461139015721
2008.0,23.816061373582524
2009.0,37.56783620245777
2010.0,26.283310702382973
2011.0,42.183054052606806
2012.0,28.112965626406258
2013.0,35.14963739357273
2014.0,26.963639565254635
2015.0,27.332912732434
2016.0,35.15753055753164
2017.0,36.694950729809875
2018.0,38.17586469900888
2019.0,34.183804065061096
2020.0,48.14684216873661
2021.0,32.85887217853009
2022.0,54.94821155037455
2023.0,55.30262746415221
2024.0,38.336561287281896
2025.0,33.63705578464115
2026.0,46.785702597714774
2027.0,58.53022375674631
2028.0,47.27001712769167
2029.0,57.2795168283216
2030.0,59.21150438854937
2031.0,62.280562941948475
2032.0,61.58973327074269
2033.0,61.894260524404345
2034.0,68.7933881116539
2035.0,63.75896182186147
2036.0,63.295385290087935
2037.0,74.55204811709757
2038.0,67.75686941599781
2039.0,75.30919271845531
2040.0,68.52273676827524
2041.0,69.4183643901278
2042.0,78.4781447012677
2043.0,72.7731394947321
2044.0,77.18328274296093
2045.0,75.805869382026
2046.0,87.61239712910266
2047.0,91.56717595143292
2048.0,84.81353495530357
2049.0,92.88045500241752
2050.0,96.4454425033102
2051.0,102.21826902978258
2052.0,102.32290961912774
2053.0,95.16677344217474
2054.0,112.12259766046996
2055.0,91.02421269209388
2056.0,108.63538293465608
2057.0,106.2272572612844
2058.0,108.46972279799763
2059.0,105.740414582647
2060.0,101.56359309172402
2061.0,105.41245718670544
2062.0,117.77399757762142
2063.0,114.89410115530738
2064.0,113.23577571936468
2065.0,124.77117099066476
2066.0,141.16383951640606
2067.0,128.59093528087308
2068.0,131.36955505860627
2069.0,137.68640318355884
2070.0,137.71635884892757
2071.0,133.32545607835283
2072.0,138.16435204311776
2073.0,138.12927323369885
2074.0,136.90999482172816
2075.0,146.10437397483705
2076.0,164.87878059651763
2077.0,150.7011862094621
2078.0,156.9714630627093
2079.0,170.09426057452453
2080.0,165.5657761176598
2081.0,156.492858296704
2082.0,171.66296710489024
2083.0,157.9404916598519
2084.0,153.0008880699303
2085.0,166.55811840495323
2086.0,177.49090798608128
2087.0,166.9805114091884
2088.0,185.78982105540993
2089.0,185.2168984718678
2090.0,181.353389638521
2091.0,187.91314850809752
2092.0,188.2265987507745
2093.0,190.83940711746456
2094.0,178.95298316476996
2095.0,206.7445765093601
2096.0,196.3211262922016
2097.0,203.09648037462392
2098.0,202.3743952396206
2099.0,198.99028877746971
2100.0,213.57724980521016
2101.0,208.5875044331489
2102.0,216.70646358025087
2103.0,212.1970181789598
2104.0,226.87556753380628
2105.0,219.7096931102819
2106.0,226.18464846015928
2107.0,225.55786495018629
2108.0,226.48851881379736
2109.0,230.2905143822147
2110.0,218.3721601358627
2111.0,220.3063921340797
2112.0,233.35705590589177
2113.0,236.5648138193723
2114.0,253.49279071336193
2115.0,242.9309865913117
2116.0,247.88541212463497
2117.0,253.66154410274345
2118.0,260.64873625670344
2119.0,251.64517221640293
2120.0,256.4678168251266
2121.0,259.9592416553732
2122.0,257.43623403682466
2123.0,255.3163697174064
2124.0,260.1771612977076
2125.0,276.9037025123338
2126.0,267.9293263675374
2127.0,273.57201840242516
2128.0,272.68901876608385
2129.0,260.8147318148032
2130.0,283.9070491309457
2131.0,280.20727050935506
2132.0,281.1926634737588
2133.0,297.1376842295346
2134.0,283.33623852405816
2135.0,290.98624086681565
2136.0,298.9973682714466
2137.0,305.49238089897307
2138.0,290.77048936762947
2139.0,309.809059968395
2140.0,293.55813763687445
2141.0,297.88872500773414
2142.0,303.6411280135011
2143.0,294.9940601370174
2144.0,307.12120583876293
2145.0,312.47096525195246
2146.0,312.99130458569147
2147.0,318.6712305081587
2148.0,331.5922824915137
2149.0,320.11411369845985
2150.0,322.75151398141094
2151.0,329.8765614231262
2152.0,326.2388909483537
2153.0,317.26912836974077
2154.0,331.9830663126546
2155.0,331.1420481622279
2156.0,334.8239823137602
2157.0,336.97921141727454
2158.0,338.4647047146581
2159.0,331.0335083392108
2160.0,348.69975066127597
2161.0,352.149358697099
2162.0,356.9430603227731
2163.0,354.2434895397802
2164.0,342.7971236423287
2165.0,354.0696367253196
2166.0,350.7075898705164
2167.0,354.2429249275818
2168.0,362.8106837977337
2169.0,361.08261496634833
2170.0,354.8140091620628
2171.0,359.3594071707735
2172.0,351.6975403750456
2173.0,358.8941542922036
2174.0,357.77965832420256
2175.0,358.109608360474
2176.0,362.63553789516914
2177.0,359.07238113017553
2178.0,374.1959466978997
2179.0,385.3752985357171
2180.0,380.4720111250789
2181.0,373.7902662638562
2182.0,386.0391411192569
2183.0,382.164796654302
2184.0,391.0621994174065
2185.0,394.3007249581579
2186.0,394.3623557389411
2187.0,390.9849657405443
2188.0,380.76161380459814
2189.0,391.8209683669535
2190.0,389.89476921297313
2191.0,384.0612030759846
2192.0,389.6787133744119
2193.0,400.39387683728694
2194.0,407.45575111274303
2195.0,398.7176700379531
2196.0,399.3406096450203
2197.0,398.94780269845035
2198.0,397.09567342805735
2199.0,417.67596460461453
2200.0,399.37966034064374
2201.0,416.3160098165294
2202.0,403.5040550158844
2203.0,407.79914734193807
2204.0,417.3974232589664
2205.0,409.7071304700603
2206.0,426.3164656201498
2207.0,423.20668747333065
2208.0,423.7281718594865
2209.0,408.2900840856677
2210.0,420.682501684728
2211.0,423.6055743160069
2212.0,417.9754068463665
2213.0,432.0852393349718
2214.0,420.7528128685505
2215.0,438.75781489504885
2216.0,432.0088152880161
2217.0,427.8156632510213
2218.0,439.63008446392394
2219.0,431.9011879697402
2220.0,441.81009926526394
2221.0,444.5919912403697
2222.0,452.45023925108586
2223.0,437.50054291036446
2224.0,448.1454192366662
2225.0,446.3915171218441
2226.0,442.67864664087455
2227.0,451.306317129409
2228.0,444.74546533059146
2229.0,453.07297377069995
2230.0,449.52363049339976
2231.0,451.0090265738197
2232.0,453.1102599072386
2233.0,449.0478891648965
2234.0,447.63340358639863
2235.0,469.5910873125599
