Year,MAP Ocean Heat
2001,22.71817092
2002,34.43648652
2003,14.10981557
2004,26.06183561
2005,19.95719426
2006,30.19056515
2007,26.06479386
2008,24.06949407
2009,27.11380325
2010,30.32227532
2011,36.40607062
2012,23.24094115
2013,29.20517293
2014,30.16493832
2015,35.99381119
2016,36.20876387
2017,33.18636236
2018,24.44905512
2019,46.24338456
2020,40.40971574
2021,42.43643544
2022,52.07060672
2023,52.3365913
2024,56.67603728
2025,54.27976759
2026,54.23209886
2027,57.76135692
2028,71.38141791
2029,71.67757704
2030,59.02131715
2031,79.99171913
2032,57.35922995
2033,69.01559102
2034,78.71884687
2035,78.17361162
2036,79.34244633
2037,88.51578662
2038,75.55913931
2039,77.42218507
2040,75.85033425
2041,97.65305942
2042,82.97521096
2043,84.58599147
2044,92.09462466
2045,87.38279666
2046,100.7250563
2047,101.5226542
2048,114.517309
2049,111.3829404
2050,113.9994732
2051,109.2908507
2052,117.5317756
2053,114.9517628
2054,118.9176142
2055,118.3941322
2056,125.3964026
2057,125.9957081
2058,119.284666
2059,131.9708772
2060,136.1050807
2061,139.0693828
2062,140.1919359
2063,143.6491474
2064,149.3456566
2065,154.6254466
2066,145.7172014
2067,151.1426173
2068,169.2322087
2069,163.4193254
2070,183.1555997
2071,186.4712938
2072,190.9438345
2073,185.6047836
2074,176.8901942
2075,180.0213662
2076,199.7955226
2077,198.780536
2078,195.4320459
2079,197.1722089
2080,210.1577687
2081,207.9888833
2082,222.0197233
2083,217.3807306
2084,207.7994633
2085,215.9527161
2086,225.3405725
2087,222.3046304
2088,236.3946895
2089,229.737318
2090,233.6094224
2091,257.9889996
2092,250.4186221
2093,246.9348014
2094,253.6709109
2095,264.079416
2096,267.6794768
2097,269.6469836
2098,278.7078174
2099,268.5656322
2100,283.0671414
2101,292.3704942
2102,279.9810178
2103,286.607148
2104,293.9570164
2105,308.3501236
2106,288.2821514
2107,301.0511077
2108,308.2962371
2109,309.3145146
2110,322.4962382
2111,326.965284
2112,334.5745911
2113,322.2756457
2114,330.0472436
2115,342.9487622
2116,347.869404
2117,341.8011905
2118,353.4806725
2119,364.1612646
2120,360.5458838
2121,364.4954602
2122,376.361783
2123,371.873635
2124,385.4022811
2125,380.7183975
2126,381.0271564
2127,365.2443611
2128,378.0768584
2129,388.0719192
2130,391.3217545
2131,397.7341812
2132,415.4957247
2133,411.2125181
2134,409.4776962
2135,416.1915827
2136,416.3830271
2137,406.5662695
2138,437.0160541
2139,432.5836637
2140,444.7734018
2141,440.4409264
2142,442.890313
2143,438.2103409
2144,462.1397291
2145,451.0149508
2146,451.002156
2147,457.3824674
2148,464.2497493
2149,457.9313243
2150,473.981288
2151,477.0288295
2152,476.4740796
2153,488.8964324
2154,491.3639808
2155,480.2986544
2156,496.8876802
2157,496.0135927
2158,495.020535
2159,504.5540132
2160,503.6026298
2161,499.424688
2162,514.3865053
2163,513.6079735
2164,509.4123128
2165,525.0687845
2166,523.7528122
2167,524.9846014
2168,539.007808
2169,529.5032037
2170,552.2235432
2171,553.044517
2172,549.956503
2173,540.1292801
2174,560.3097745
2175,548.8956953
2176,547.7059692
2177,559.4049691
2178,563.8161334
2179,572.36465
2180,568.5328868
2181,557.3479385
2182,567.5556764
2183,582.4817851
2184,587.3728388
2185,598.5160312
2186,591.1967351
2187,594.5916298
2188,599.006082
2189,604.5423402
2190,598.5052825
2191,617.2257144
2192,598.6367817
2193,605.6912151
2194,631.4712977
2195,613.6114728
2196,619.358053
2197,626.3694073
2198,626.2537587
2199,628.7746945
2200,647.2350209
2201,640.9539047
2202,661.3690248
2203,644.2093692
2204,651.2322631
2205,646.9781836
2206,656.64144
2207,657.7122839
2208,664.0301114
2209,657.8293126
2210,659.7808412
2211,674.0761316
2212,670.5054066
2213,686.8120445
2214,684.4851868
2215,687.3526691
2216,687.5906751
2217,680.5115891
2218,690.0094244
2219,684.9560085
2220,686.506793
2221,688.7889393
2222,702.6697478
2223,705.326576
2224,700.8289079
2225,698.1229782
2226,711.310591
2227,710.4043643
2228,719.4851315
2229,717.4639048
2230,724.291511
2231,719.5301404
2232,731.9474245
2233,731.630536
2234,728.2728309
2235,750.2533294
2236,737.9920492
2237,734.0091663
2238,745.3819136
2239,754.6725002
2240,749.1076164
2241,744.9897485
2242,758.2818177
2243,765.0199251
2244,785.2926212
2245,779.6593868
2246,788.2643789
2247,770.6789232
2248,778.0644242
2249,781.3312189
2250,780.8634213
2251,790.4658755
2252,794.7040202
2253,785.3281798
2254,796.6346024
2255,810.6236145
2256,796.7810931
2257,797.2366353
2258,821.2733441
2259,800.6274192
2260,802.9034518
2261,797.9486792
2262,805.4674069
2263,805.609017
2264,806.9290441
2265,818.3600809
2266,805.7813667
2267,814.3263202
2268,818.6761741
2269,827.1442166
2270,820.2981002
2271,820.8319771
2272,814.3719347
2273,826.4482018
2274,824.3539248
2275,830.1040432
2276,825.7692662
2277,828.8017854
2278,835.3648708
2279,836.0102987
2280,827.8848921
2281,839.2427988
2282,846.6474313
2283,849.8688575
2284,854.161133
2285,834.5345379
2286,845.469832
2287,858.2798385
2288,860.2385025
2289,845.5948619
2290,853.6793137
2291,860.8116358
2292,877.5724172
2293,859.829078
2294,873.2983763
2295,861.6468765
2296,862.4056278
2297,849.1621529
2298,881.9636627
2299,884.5878704
2300,866.2767254
