Year,MAP Temperature
2010,1.040035478
2011,0.860333348
2012,0.836084085
2013,0.913109408
2014,1.078511026
2015,0.916781039
2016,1.135579686
2017,1.10254992
2018,1.100941167
2019,1.05003782
2020,1.001859046
2021,1.262562295
2022,1.265755795
2023,1.260934243
2024,1.122399256
2025,1.248137744
2026,1.250247431
2027,1.437417314
2028,1.292230848
2029,1.346993792
2030,1.270747745
2031,1.489482566
2032,1.520147514
2033,1.509570075
2034,1.589141086
2035,1.425159816
2036,1.54985876
2037,1.611328058
2038,1.511003462
2039,1.502871512
2040,1.619415157
2041,1.580998137
2042,1.560387295
2043,1.552637028
2044,1.744816495
2045,1.732550448
2046,1.862667575
2047,1.832434297
2048,2.055208588
2049,2.007658016
2050,1.699472075
2051,1.898970775
2052,1.834538503
2053,1.823543781
2054,2.057858077
2055,2.064310856
2056,2.097739294
2057,2.126034301
2058,2.304214496
2059,2.181430692
2060,2.078649768
2061,2.283794354
2062,2.216271238
2063,2.34121976
2064,2.310150449
2065,2.33844229
2066,2.556708258
2067,2.479072272
2068,2.552833889
2069,2.364422355
2070,2.745941233
2071,2.745013926
2072,2.711957748
2073,2.775932267
2074,2.687045172
2075,2.789570772
2076,2.853247338
2077,2.870055399
2078,2.881994233
2079,2.73598604
2080,2.822662658
2081,2.914976529
2082,2.987061358
2083,3.13507661
2084,2.940899922
2085,3.18854607
2086,3.105011184
2087,3.309494423
2088,3.271365952
2089,3.273054158
2090,3.290254927
2091,3.198714456
2092,3.172429042
2093,3.28092055
2094,3.202406563
2095,3.347580742
2096,3.44551822
2097,3.357095969
2098,3.305543501
2099,3.330078672
2100,3.461626496
2101,3.530178037
2102,3.449892799
2103,3.368299166
2104,3.572409952
2105,3.657307355
2106,3.836442763
2107,3.928204655
2108,4.034270642
2109,3.796207847
2110,3.88368957
2111,3.993893303
2112,3.937698146
2113,3.821981074
2114,3.977677082
2115,3.830911859
2116,3.984225277
2117,4.016285814
2118,3.952563238
2119,3.797574811
2120,3.907685619
2121,4.080885748
2122,4.175686368
2123,4.045199668
2124,4.124316023
2125,4.104359035
2126,4.182815854
2127,4.138605831
2128,4.104608562
2129,4.207861163
2130,4.2858178
2131,4.404563028
2132,4.239682105
2133,4.439541765
2134,4.382825969
2135,4.313735783
2136,4.408436122
2137,4.317779379
2138,4.369504953
2139,4.49862985
2140,4.446958328
2141,4.414586556
2142,4.354615615
2143,4.400100195
2144,4.470353613
2145,4.36776913
2146,4.374865991
2147,4.453086244
2148,4.492145803
2149,4.392745624
2150,4.529286144
2151,4.602796138
2152,4.760969039
2153,4.808386304
2154,4.710557214
2155,4.743074433
2156,4.644132191
2157,4.665255087
2158,4.72499227
2159,4.63485027
2160,4.575828089
2161,4.698478904
2162,4.70909814
2163,4.647254519
2164,4.744064933
2165,4.922700891
2166,4.829239073
2167,4.977667021
2168,4.861302123
2169,4.865909083
2170,4.894963516
2171,4.923828289
2172,4.900168482
2173,4.865935328
2174,4.806582878
2175,5.06776111
2176,4.968001039
2177,5.155886347
2178,5.039093274
2179,5.037712828
2180,5.012444157
2181,4.968439924
2182,5.127946653
2183,5.197249646
2184,5.091746426
2185,5.077951855
2186,5.031662261
2187,5.006336613
2188,5.146818724
2189,5.132597253
2190,5.005844117
2191,5.020462352
2192,5.07493894
2193,5.104505814
2194,5.082037657
2195,5.184036903
2196,5.052984027
2197,5.077590966
2198,5.090062336
2199,5.176732783
2200,5.063884744
2201,5.226593182
2202,5.275739821
2203,5.166424445
2204,5.087604163
2205,5.183896288
2206,5.049561037
2207,4.986312442
2208,5.032026543
2209,5.15841582
2210,5.275155942
2211,5.312295759
2212,5.306273021
2213,5.309627167
2214,5.200220152
2215,5.202592539
2216,5.060722816
2217,5.036651153
2218,5.136460796
2219,5.085983291
2220,5.209313955
2221,5.297147538
2222,5.232151311
2223,5.275204654
2224,5.115278442
2225,5.061350358
2226,5.270370355
2227,5.315701558
2228,5.338043836
2229,5.416612931
2230,5.521121062
2231,5.534719548
2232,5.428742504
2233,5.09223556
2234,5.252868744
2235,5.247174126
2236,5.383722085
2237,5.416414084
2238,5.27561294
2239,5.183038652
2240,5.362106828
2241,5.373448949
2242,5.282801965
2243,5.141509549
2244,5.237594132
2245,5.246667902
2246,5.219915883
2247,5.313330715
2248,5.255285067
2249,5.016941128
2250,5.192384618
2251,5.201899135
2252,5.088403699
2253,5.137452304
2254,5.05693107
2255,5.010093491
2256,4.938198372
2257,5.03720074
2258,4.978825317
2259,5.024454175
2260,5.082997428
2261,5.027264135
2262,5.256051437
2263,5.315802841
2264,5.259934194
2265,5.178613337
2266,5.194994304
2267,5.142447066
2268,5.084479166
2269,5.127625679
2270,4.986722869
2271,5.193453387
2272,5.278000302
2273,5.146064035
2274,5.248289859
2275,5.197111537
2276,5.130924434
2277,5.11529074
2278,5.055150836
2279,5.095701471
2280,5.071807187
2281,4.920269835
2282,5.054650534
2283,5.122376968
2284,5.099601663
2285,5.268707686
2286,5.067962508
2287,5.259433432
2288,5.09065278
2289,5.126532582
2290,5.210589368
2291,5.110062718
2292,4.975585588
2293,4.796359244
2294,4.965992196
2295,4.997564464
2296,5.080129272
2297,5.013092227
2298,5.214932112
2299,5.080323165
2300,5.316790682
