Year,MAP Ocean Heat
1850.0,-20.084013272277502
1851.0,-20.63243315348334
1852.0,-16.59293776388579
1853.0,16.791052511501736
1854.0,-36.1900753093234
1855.0,-22.227736771908983
1856.0,-35.333372988827776
1857.0,-14.97899680262623
1858.0,-14.768461896675412
1859.0,-17.07804427290121
1860.0,1.6428807995164192
1861.0,-54.25159259309036
1862.0,-29.568364172897027
1863.0,-38.57746358019342
1864.0,-15.8790153475315
1865.0,-23.713604146651555
1866.0,-15.907578744885326
1867.0,-25.82074240208031
1868.0,-20.546466649520863
1869.0,-10.78906089426355
1870.0,-14.299801663738377
1871.0,-9.83297661685364
1872.0,-16.48804327001115
1873.0,-16.881513174129907
1874.0,4.450796739765174
1875.0,-10.177445075077824
1876.0,-34.4673480993325
1877.0,-35.14371857865571
1878.0,-40.64790733165761
1879.0,-16.904322221008897
1880.0,-15.97939143335339
1881.0,-20.159089001646297
1882.0,-32.936279238842666
1883.0,-20.255283518276418
1884.0,-13.60770804721622
1885.0,-25.979081369142843
1886.0,-18.33998135918371
1887.0,-31.671586657003385
1888.0,-19.08019594891423
1889.0,-19.52146190987875
1890.0,-21.266418928784702
1891.0,-39.89211143975382
1892.0,-19.306979546319045
1893.0,-16.208573588477577
1894.0,-14.629845391747503
1895.0,-38.39846732740469
1896.0,-41.741391920543506
1897.0,-11.77242986007844
1898.0,-9.061800544527246
1899.0,-28.842114882077208
1900.0,-32.44868882316572
1901.0,-28.204396133615987
1902.0,2.0685438037332915
1903.0,-11.84273185296185
1904.0,-48.67124116415524
1905.0,-24.358857865942703
1906.0,-28.89660032642673
1907.0,-41.85321175438778
1908.0,-19.474563184723344
1909.0,-42.12291260403752
1910.0,-34.33165931155439
1911.0,-35.34934406840183
1912.0,-29.299910040352906
1913.0,-44.58547772254191
1914.0,-34.19790932754775
1915.0,-38.32185746196454
1916.0,-26.82247725328932
1917.0,-6.756768707945152
1918.0,-20.350949131073826
1919.0,-24.449007925581455
1920.0,-41.22734085706925
1921.0,-5.9469512651634595
1922.0,-24.937047379387852
1923.0,-39.89414814268561
1924.0,-31.24058635009651
1925.0,-47.49199871284439
1926.0,-10.289278363659994
1927.0,-26.248641264388773
1928.0,-16.30871259065894
1929.0,-23.7993811224417
1930.0,-7.237672764188076
1931.0,-21.118487367904173
1932.0,-12.400061179871171
1933.0,-32.50428950018266
1934.0,-31.6232500205482
1935.0,-33.95363553962665
1936.0,-16.242687121500115
1937.0,-5.168499317570433
1938.0,-13.18359309575922
1939.0,-7.567390094819114
1940.0,8.454667783049057
1941.0,-24.230197630299138
1942.0,10.11274632641916
1943.0,-23.941981702168583
1944.0,5.46619831983989
1945.0,-25.739363768900816
1946.0,-8.753996373943018
1947.0,-2.471175432267934
1948.0,-25.964536988579788
1949.0,-13.198053510616976
1950.0,-18.476398289897855
1951.0,-4.324170646416725
1952.0,-17.74322868757659
1953.0,-8.763780059122162
1954.0,-2.1106439223578555
1955.0,-17.530801007535317
1956.0,-15.124928229614802
1957.0,-10.916262339308297
1958.0,2.7882526053559538
1959.0,-10.595421994945324
1960.0,13.825934976883222
1961.0,-6.406300944383428
1962.0,-7.091965621682668
1963.0,-0.5174536767029387
1964.0,-8.028460718550624
1965.0,-0.9665541367726398
1966.0,7.545624186443817
1967.0,-20.785120586778195
1968.0,-10.603209743288447
1969.0,-11.13133865924704
1970.0,-6.641836999200812
1971.0,-4.514149754159117
1972.0,-7.366659038746771
1973.0,-8.331118107309905
1974.0,-9.963339144982791
1975.0,-4.20219465190392
1976.0,-1.1206097294624975
1977.0,-6.826474860804776
1978.0,0.9922853892504229
1979.0,8.69253568894612
1980.0,4.636714199935774
1981.0,2.6504221523689786
1982.0,0.033936411047005066
1983.0,10.69886198867697
1984.0,6.1187379551357495
1985.0,5.043731427220251
1986.0,12.585135361033398
1987.0,8.619279037422547
1988.0,16.085816085320918
1989.0,22.568119797953106
1990.0,10.292535984281468
1991.0,9.01632982987137
1992.0,10.735336966670548
1993.0,20.53905862399852
1994.0,7.492291429306125
1995.0,7.106675999937881
1996.0,-1.2865127166614023
1997.0,16.06043005144146
1998.0,3.4230056509300333
1999.0,24.16128320275985
2000.0,24.052176456174973
2001.0,12.923572103749752
2002.0,24.408137613218113
2003.0,13.22461411762168
2004.0,16.153087607104087
2005.0,37.57647671386813
2006.0,14.01835035736362
2007.0,21.395336760513867
2008.0,22.849484638564245
2009.0,32.08967324886173
2010.0,39.9354333496548
2011.0,30.894651963065066
2012.0,35.37206110783718
2013.0,24.87006360788775
2014.0,30.136439111546647
2015.0,42.467548241442955
2016.0,30.402985910317636
2017.0,50.60218447714871
2018.0,44.038024068730465
2019.0,37.13557421108744
2020.0,44.02481640475135
2021.0,56.44571352875408
2022.0,52.51562001945453
2023.0,57.710597711408695
2024.0,56.731772228912334
2025.0,62.006266284807225
2026.0,51.10827630718899
2027.0,55.84878092868644
2028.0,49.76702658714106
2029.0,49.259147733992734
2030.0,64.89207465612911
2031.0,50.514115465706695
2032.0,64.47727034817561
2033.0,56.80734533233884
2034.0,73.4629787922908
2035.0,62.087040506878026
2036.0,59.05076236162901
2037.0,69.03580760662184
2038.0,52.28427746712384
2039.0,77.3313285246352
2040.0,66.42603519927059
2041.0,79.79279651425527
2042.0,80.5751322614593
2043.0,76.72350036882973
2044.0,82.31595881279996
2045.0,82.68343482743542
2046.0,90.51358000449696
2047.0,80.02918053264797
2048.0,98.45990061852082
2049.0,80.383161044734
2050.0,79.27913999850226
2051.0,92.2985802843723
2052.0,105.44088684611638
2053.0,88.37364873521322
2054.0,94.28010463509077
2055.0,87.53847789265662
2056.0,91.79504685622256
2057.0,102.7859398286448
2058.0,96.670153264736
2059.0,91.42087971736846
2060.0,97.97902724832367
2061.0,106.24070260564204
2062.0,101.09911483106988
2063.0,99.3903896368895
2064.0,102.38575766113884
2065.0,92.70083345019424
2066.0,107.60313689261008
2067.0,104.5299408849353
2068.0,102.89073647159783
2069.0,106.17617156032016
2070.0,119.45304760696702
2071.0,104.34395743883265
2072.0,105.09513532431664
2073.0,100.45628539449764
2074.0,107.47895935636352
2075.0,126.6094349893512
2076.0,108.23132105344152
2077.0,125.55586297646202
2078.0,113.06316113085757
2079.0,103.68726850901518
2080.0,109.60011754488842
2081.0,125.14593098878258
2082.0,124.29269769919595
2083.0,112.97972641256818
2084.0,127.98989999601908
2085.0,119.22981790186886
2086.0,128.85595241380665
2087.0,130.27498564265682
2088.0,127.24038359971048
2089.0,125.59075784065446
2090.0,120.40235851743562
2091.0,123.41912378546184
2092.0,121.77171013061547
2093.0,129.44800475870375
2094.0,111.88136250108096
2095.0,124.8942378016565
2096.0,134.8002228184729
2097.0,128.71227254891724
2098.0,113.29825062389504
2099.0,142.9476909329774
2100.0,133.6045131155682
2101.0,124.69821128453886
2102.0,135.09086068784237
2103.0,133.7138580450472
2104.0,130.58979713313292
2105.0,137.4488355270128
2106.0,126.55485706974942
2107.0,124.28395408637782
2108.0,142.12250831822186
2109.0,129.54555415009193
2110.0,125.46937082530972
2111.0,132.12547440828544
2112.0,146.72334008341596
2113.0,145.24717138336965
2114.0,140.0176512706922
2115.0,136.726715696572
2116.0,129.05921111643244
2117.0,136.2729694282734
2118.0,125.1587862529014
2119.0,135.38047222083213
2120.0,139.78808668997883
2121.0,134.7397129392322
2122.0,129.34646595320547
2123.0,139.86479787224093
2124.0,149.8239200633524
2125.0,137.47950472303856
2126.0,148.80638952170125
2127.0,143.77544724120858
2128.0,143.068350658337
2129.0,136.75900605049586
2130.0,134.19611065937488
2131.0,163.40647727938287
2132.0,140.99483529159073
2133.0,150.17044351523606
2134.0,144.74683500135737
2135.0,154.36253480038317
2136.0,132.259823960738
2137.0,139.29581469668778
