Year,MAP Temperature
1850.0,-0.14478809407624957
1851.0,-0.13350388582727937
1852.0,-0.07336715969412942
1853.0,0.04343555186236747
1854.0,-0.12606778038699915
1855.0,-0.18266827434566635
1856.0,-0.18590897730866054
1857.0,-0.12943582383011218
1858.0,-0.10764176578390065
1859.0,0.00203944064996834
1860.0,-0.052315561731679415
1861.0,0.13454946088071207
1862.0,0.1750065496616183
1863.0,0.26300903498952466
1864.0,0.10354552231802071
1865.0,0.10044820070248309
1866.0,0.03843571908734718
1867.0,0.10169445564176259
1868.0,0.022482355919663962
1869.0,0.031354922356653984
1870.0,0.11969610891455418
1871.0,-0.03628231021051465
1872.0,0.032510671088796884
1873.0,-0.04170877566206497
1874.0,0.05463924566516607
1875.0,0.0636271472360315
1876.0,-0.1397109672643588
1877.0,-0.19710250707067517
1878.0,-0.07721577953283103
1879.0,-0.0054215683344784465
1880.0,-0.06570575275367169
1881.0,0.0313143839566603
1882.0,-0.02314573178923835
1883.0,0.0935726612757968
1884.0,-0.08390798794814519
1885.0,-0.2860157216459547
1886.0,-0.24081565127991003
1887.0,-0.13010649344810735
1888.0,-0.3505077723996496
1889.0,-0.2587320502274296
1890.0,-0.2217959871048927
1891.0,-0.1655754254793682
1892.0,-0.20054829327021215
1893.0,0.0058359064295584115
1894.0,0.01370444354791054
1895.0,-0.13538577709361757
1896.0,-0.24436648933818858
1897.0,-0.13208896040376603
1898.0,-0.09735549451692983
1899.0,-0.1315593954384513
1900.0,-0.11868579076226334
1901.0,-0.12040872528252626
1902.0,-0.12817881682952617
1903.0,0.09530230126507473
1904.0,-0.09827273362670465
1905.0,-0.017631957459885446
1906.0,-0.009950116727392579
1907.0,-0.05823751737559114
1908.0,-0.12938386896084986
1909.0,-0.032200892959818476
1910.0,0.10690889488405456
1911.0,-0.10490621190572498
1912.0,-0.1339511860575463
1913.0,0.08487520237741657
1914.0,0.014221397303967577
1915.0,0.06502972000566226
1916.0,0.07517865261191321
1917.0,0.23030873026142315
1918.0,0.14963174930693268
1919.0,0.18477540813038532
1920.0,0.2528585670012674
1921.0,0.22773263962990672
1922.0,0.08784759906233222
