Year,MAP Ocean Heat
1850.0,-34.51213337394039
1851.0,-14.409845965513137
1852.0,-10.823794989275614
1853.0,-24.49609729552779
1854.0,-17.54716056870703
1855.0,-25.548266950134508
1856.0,-35.47146937789369
1857.0,-49.85108251533469
1858.0,-15.313064881798292
1859.0,-17.04517265467781
1860.0,-37.85798644576608
1861.0,-37.23495994143873
1862.0,-26.72190837149788
1863.0,-24.875837282904502
1864.0,-13.895325208877331
1865.0,-10.306942858892151
1866.0,-7.922006708274932
1867.0,-20.077383665341365
1868.0,-26.957442128803265
1869.0,-44.79930956737039
1870.0,-3.719571120000424
1871.0,-23.20251462409234
1872.0,-15.89887553087519
1873.0,11.254985281852488
1874.0,-30.485071377988582
1875.0,-18.457118630981704
1876.0,-17.563463747171262
1877.0,-53.694913605722114
1878.0,-40.22799112845062
1879.0,-0.46585236434727406
1880.0,-40.92101356135991
1881.0,-19.40425947471957
1882.0,-7.1902831826455476
1883.0,-16.99151558950465
1884.0,-17.329951522646645
1885.0,-18.194399874172575
1886.0,-24.05005984203244
1887.0,-20.876837916788276
1888.0,-21.320774558925955
1889.0,-31.30516427574321
1890.0,-23.893121751069188
1891.0,-17.510302284256912
1892.0,-17.135632007591745
1893.0,-35.94524916421142
1894.0,-22.962015265470185
1895.0,-31.693097172833703
1896.0,-28.855127398735927
1897.0,-20.04952396182017
1898.0,-26.4004152278952
1899.0,-36.30197691176224
1900.0,-12.005509429389734
1901.0,-22.093254246576528
1902.0,-21.740679637152507
1903.0,-13.379645023482508
1904.0,-9.73040004262946
1905.0,-16.04978469890555
1906.0,-21.02272946582791
1907.0,-17.696484681971718
1908.0,-52.4225857406196
1909.0,-33.15533470982861
1910.0,-11.169290593510317
1911.0,-40.134589807238605
1912.0,-32.962648328834184
1913.0,-24.657036337301022
1914.0,-22.699903898466378
1915.0,-9.343981122406314
1916.0,-8.200065450147463
1917.0,-24.466932840861254
1918.0,-5.582136636146998
1919.0,-39.71591485345517
1920.0,-33.05267737104776
1921.0,-19.02503017184845
1922.0,-44.64421307372476
1923.0,-19.01955376099107
1924.0,6.867130508253574
1925.0,-15.068114213130922
1926.0,-20.670829320185867
1927.0,-26.768343898857687
1928.0,-8.57005010685926
1929.0,-21.14442409912168
1930.0,-34.38116706465129
1931.0,-10.841207231941532
1932.0,-18.54790014482531
1933.0,-41.6668892304173
1934.0,-14.802527239071448
1935.0,-23.17471215719126
1936.0,-28.47192403628825
1937.0,-23.39027472691378
1938.0,-9.109494946456136
1939.0,-14.448835859799184
1940.0,-46.84706810319682
1941.0,-9.746103795163403
1942.0,-6.883284355727813
1943.0,-24.10712395299463
1944.0,-35.022934510378505
1945.0,-4.729041937849015
1946.0,-0.03274695301454855
1947.0,7.688434058020302
1948.0,-20.96813904879835
1949.0,-3.6997721812184956
1950.0,-4.375948056937009
1951.0,6.099633233560031
1952.0,-10.339453493882887
1953.0,-14.061028068542733
1954.0,-8.151477882262556
1955.0,-1.4867180342724815
1956.0,-8.84821326625648
1957.0,-12.600876465907367
1958.0,4.258322960671741
1959.0,-3.0467362028505214
1960.0,-26.30257673072944
1961.0,-2.8506489150062357
1962.0,-13.783722113846684
1963.0,1.3108512614456949
1964.0,-13.815108514489182
1965.0,-8.818506204721794
1966.0,-6.950100192867435
1967.0,-5.124474219403044
1968.0,2.792920813942139
1969.0,-16.83517353044815
1970.0,-5.704426980354427
1971.0,9.00963641926305
1972.0,-9.76426666527775
1973.0,-11.315014573550288
1974.0,-2.4104002587927518
1975.0,11.583547723863358
1976.0,-18.60754521107653
1977.0,-17.948484561756963
1978.0,-12.217720755764494
1979.0,-9.884062200325486
1980.0,0.25225954000356055
1981.0,7.039771189794639
1982.0,4.821758790472561
1983.0,-2.7115977947432164
1984.0,-11.405854891616476
1985.0,1.8868436557347792
1986.0,7.755596182083565
1987.0,13.448731271641666
1988.0,-2.6520419379812985
1989.0,-0.1662560962062365
1990.0,14.918663197547849
1991.0,5.2697101177696375
1992.0,-0.672850327363097
1993.0,-0.18575457589569666
1994.0,6.963017782822902
1995.0,8.944518750797055
1996.0,19.927888809242905
1997.0,12.780415412702125
1998.0,13.271176030859396
1999.0,0.6342488226593126
2000.0,16.26425395385918
2001.0,23.45231812614045
2002.0,16.09800561709095
2003.0,32.01282241572454
2004.0,24.609706594265372
2005.0,11.56508578339432
2006.0,33.96306547569726
2007.0,28.847136746178226
2008.0,22.04515046527404
2009.0,24.115498657890956
2010.0,32.755093576590355
2011.0,43.53787124680669
2012.0,35.70450834754996
2013.0,33.85081972223749
2014.0,41.55244897431122
2015.0,36.558533281104445
2016.0,42.9117895405402
2017.0,43.29628023405107
2018.0,31.7187667953848
2019.0,59.17298708383264
