"sd_glaciers","sd_greenland","sd_antarctic","sd_gmsl","rho_glaciers","rho_greenland","rho_antarctic","rho_gmsl","thermal_s0","greenland_v0","glaciers_v0","glaciers_s0","antarctic_s0","thermal_alpha","greenland_a","greenland_b","greenland_alpha","greenland_beta","glaciers_beta0","glaciers_n","anto_alpha","anto_beta","antarctic_gamma","antarctic_alpha","antarctic_mu","antarctic_nu","antarctic_precip0","antarctic_kappa","antarctic_flow0","antarctic_runoff_height0","antarctic_c","antarctic_bed_height0","antarctic_slope","antarctic_lambda","antarctic_temp_threshold"
0.00046787997678037087,0.00031056089329843846,0.00028194473408362083,0.0030864636485127004,-0.04953974273274803,0.9685726381598944,0.9520239425913866,0.9989010336189759,-0.02850281675477188,7.365458760640577,0.36526463059109565,-0.0186148802942407,0.02875412835074436,0.05326174207249448,-1.1564969474416884,7.356438128094826,0.0005082479727208203,4.348493191219089e-6,0.0007891862805257996,0.9469883604358524,0.890289900002182,0.6326786881147063,1.3875270331771081,0.019694292683854347,12.25459452535248,0.013216953567788212,0.30598686099120864,0.05099526331509635,1.416325701631529,1350.132789923902,114.30984973200148,764.9797221958452,0.0005632353158496514,0.009982892804167474,-14.82267111086759
0.0009775727435695925,0.00031622596157245057,0.00028874302773576746,0.0027253784864126793,0.19895773508592562,0.9837210189684967,0.8832374111325763,0.9976535689806179,-0.03283636865786432,7.172546947653489,0.4940796160488557,0.018135763021049953,0.04744647639957414,0.05547447819182507,-1.9655774976068587,7.848007067214446,0.0002135516524733738,0.00028764594733444174,0.0008718674062712601,0.7819730745850201,0.03650064170548472,1.6179528812392463,2.981176659758573,0.088084841999681,12.87650245137301,0.004764920235581286,0.4834017899957548,0.07337341315336289,0.6206035489522868,2063.0867589614663,72.52882088115454,796.9856015453497,0.0006019036506088025,0.009207332076573562,-15.691629705023585
0.0002952936642976585,0.00030853713610684775,0.0002559991211994583,0.0029489478267056674,0.4092975024420267,0.9311547759629557,0.8485728301090293,0.9959336058986331,-0.04447371194816236,7.4632826804902415,0.5162174011877295,-0.005206689532815864,0.039419822283332975,0.05707236465820653,-1.4429016854221715,7.992679126195147,0.0009613020928378366,1.4556888414997765e-6,0.000924617398378783,0.956221696021861,0.23916121828737483,0.35024237291705496,3.7345719051613457,0.08762091675889555,12.994595928987962,0.010023405050024102,0.30328222456835274,0.028927620537061022,0.6066983655207869,1686.7823834264643,98.5705974100143,742.1991800371651,0.0006792915581267477,0.003992173593688064,-16.174105644955354
3.6739209964569265e-5,0.00029641466420083344,0.0002721487565560346,0.003547482316473664,0.4820942408242591,0.9370283509227815,0.8854256169450518,0.9868695744035282,-0.004093371962056938,7.310757668506098,0.35180701002849524,-0.03555933334221796,-0.02540259317532454,0.050384643938238965,-3.463123381806652,8.620697672983884,0.00038399137658244614,2.2360670916947737e-5,0.0008653136391050567,0.6164459703078692,0.3218141595887859,1.5465649013798073,2.5596598169975966,0.15275592315262743,10.721737581615264,0.0043557493544339135,0.6994485935929331,0.054512560567826655,1.5188241325957423,1416.034018738345,121.73040179703115,818.8435540933192,0.0006347238422973851,0.008372449937166427,-15.80214252428568
8.168698645119082e-5,0.0002833552067540338,0.0005288545095823053,0.0028554546185412684,-0.20207042585591098,0.9729076082395004,0.7568295967799282,0.9884375661028199,-0.025854607250872318,7.423914535117865,0.4609919114197277,0.05473302830455144,0.038817616322387706,0.0641617846152183,-2.4124353023179173,7.921122639434449,0.0003978247081467339,1.2022352240140584e-5,0.0009769896808133603,0.7140884689308933,0.3941678557450577,1.7693736797691673,3.2207326327508636,0.06539518573963915,12.115229077615023,0.007880847714016693,0.445191708708572,0.06925018820095882,0.7346561309401662,1090.2517172720957,137.02254613349965,813.9009153773779,0.0006470827694319754,0.01081489672094441,-15.706572148904677
0.0004525381161649768,0.0002726361136335046,0.0003610328639073142,0.0033257391509130497,-0.6683367653926892,0.9771316776477227,0.9695008410573682,0.9887574357838322,-0.023779190365698887,7.511300066702425,0.32669093907174224,0.017541443182546284,0.02654380038551026,0.052990056426855496,-1.1327045604502708,7.787994398590329,0.00039177417707500067,0.00044154798469748895,0.0008902787017950587,0.8007726816775216,0.1517035404132218,1.1417460645648976,4.129102243215661,0.08162828080468529,13.438725811132311,0.008264771109025092,0.428452187897103,0.06731719948449298,0.9123330424143906,999.473051744208,51.49233349959573,757.2896553074447,0.0005983588786464518,0.013440696864876124,-15.710467229929664
0.00018464544086774058,0.0002707256166772008,0.00044451180840050395,0.0031273345210375563,-0.5228976524532716,0.9627455365407872,0.8385485850317367,0.9947510663990183,0.04809452783724826,7.215696947633855,0.39380967077205253,0.05082986710744453,0.024585423985445293,0.064060368339652,-2.8314998014561814,8.279114773306537,0.0005037603653060933,1.0130645928196919e-5,0.0010236943775866906,0.9537762094275839,0.9985583822807417,0.5970945344236531,4.011095040704413,0.09988850173191013,13.474725536490794,0.013292532153056124,0.852317543214578,0.0807139277647312,1.1571902078688825,1090.714047103404,85.12221593610329,751.4016129810078,0.0006131738030057543,0.012761899833784554,-15.60768838189655
0.00026541156422981387,0.0003174090845055904,0.0003556868160707973,0.002862444221159554,0.5022661376604528,0.962913382077389,0.9187112980074263,0.991883171710675,0.04411622655754204,7.517093285864071,0.34952789786226046,0.045811728930596166,0.016136987482493523,0.05665922857607598,-2.6304426363031808,8.357525916298686,0.00037862820604831735,8.815297269373196e-5,0.0008971940615536057,0.8840098637286361,0.08365454939816845,0.8844783456177921,2.708952011300858,0.05345522797516261,12.955419365340248,0.003097938827090409,0.4718710398728974,0.05351730280312596,1.7755636548548581,1581.1391931423345,123.33826175532144,800.1486717514929,0.0005918617511260041,0.005356379240638918,-15.829200954053666
0.0005207648690901444,0.00033887365896820764,0.00017167737897859752,0.003046911838239211,-0.14568954985766702,0.8911526475041462,0.9022007090599679,0.9994214202024774,-0.030559059821316074,7.313413851985313,0.41187556817270987,0.03571441932413805,0.045687127660070395,0.05418483322269565,-1.595471210032255,7.768803667573083,0.0004790060624893731,0.0001415807931495754,0.0009690719379365913,0.6890319808600759,0.18373793899571547,0.38247417694968994,3.784399867894119,0.12417399851291429,10.647572173192247,0.013356803479758395,0.8839566916632999,0.06100647986180618,1.5307906493857817,1918.3521622600774,109.73104722733454,781.3931670256926,0.000641758438988732,0.010174108983554048,-15.993399088531541
0.0001717944025985909,0.0002825243975048804,0.0004233603790141217,0.003529658375131834,-0.6170791340524105,0.9344012035628888,0.935611567819161,0.9993577264193053,-0.029433813231615823,7.186314076312647,0.4683254121222828,0.032747712738244755,0.013589976281084912,0.05266734528942445,-3.2060144762961422,8.446744140184139,0.00026330535567976155,0.00014422209775692444,0.0008373762785610409,0.8007173154695916,0.15032694499242294,0.10104470406352499,1.7847756248604918,0.163128060871239,11.457321047432876,0.0033134385499039047,0.9231755131126522,0.054150581626137166,1.7393408213348984,1599.8711607635742,110.96748338222868,745.6485770948655,0.0006325996943542746,0.00857802603354232,-16.086422778580932
