Year,MAP Temperature
2007,0.837614994
2008,0.762754269
2009,0.798006716
2010,0.866086848
2011,0.803930483
2012,0.871161789
2013,0.789441072
2014,0.899432979
2015,1.060604682
2016,1.230703853
2017,1.104038551
2018,1.049447316
2019,1.200302052
2020,1.137681419
2021,1.102327123
2022,1.198165204
2023,1.179366751
2024,1.208875046
2025,1.24859139
2026,1.301739808
2027,1.229891671
2028,1.26860007
2029,1.399357857
2030,1.246721565
2031,1.296158256
2032,1.27358442
2033,1.232342465
2034,1.34502407
2035,1.356786037
2036,1.27845141
2037,1.264215807
2038,1.275506697
2039,1.526539852
2040,1.464362628
2041,1.40958343
2042,1.565457338
2043,1.465376352
2044,1.591241049
2045,1.532521042
2046,1.374463058
2047,1.375486141
2048,1.496500082
2049,1.537749267
2050,1.629480726
2051,1.723396098
2052,1.554925455
2053,1.421306693
2054,1.576998905
2055,1.514641957
2056,1.722205453
2057,1.454804567
2058,1.470187844
2059,1.56677037
2060,1.468473222
2061,1.500874549
2062,1.583231534
2063,1.686980624
2064,1.493109687
2065,1.412523155
2066,1.436977384
2067,1.515526147
2068,1.43713819
2069,1.518502227
2070,1.369238496
2071,1.31464588
2072,1.321575939
2073,1.308343773
2074,1.375249085
2075,1.433401472
2076,1.505818313
2077,1.415297918
2078,1.505111147
2079,1.59638058
2080,1.252159247
2081,1.485306115
2082,1.578959709
2083,1.463856918
2084,1.401682944
2085,1.556708681
2086,1.449723835
2087,1.657007926
2088,1.372232715
2089,1.344916652
2090,1.349769894
2091,1.411770492
2092,1.436335293
2093,1.242308297
2094,1.320871179
2095,1.38792972
2096,1.412576744
2097,1.292048723
2098,1.265780516
2099,1.257678661
2100,1.227304156
2101,1.403793733
2102,1.469502212
2103,1.328367779
2104,1.456913534
2105,1.424567548
2106,1.414829031
2107,1.450317116
2108,1.442057397
2109,1.322235642
2110,1.3701609
2111,1.418084982
2112,1.480371013
2113,1.279018548
2114,1.277573346
2115,1.182140605
2116,1.264358824
2117,1.419371869
2118,1.294537929
2119,1.239009256
2120,1.220432347
2121,1.182024239
2122,1.284315187
2123,1.346509104
2124,1.377937783
2125,1.292083664
2126,1.445053235
2127,1.364077302
2128,1.323154153
2129,1.245867641
2130,1.283551245
2131,1.397512776
2132,1.335422233
2133,1.148854072
2134,1.064056025
2135,1.125751804
2136,1.137959098
2137,1.239586281
2138,1.187008101
2139,1.227120597
2140,1.279011738
2141,1.117974731
2142,1.142057672
2143,1.069674704
2144,1.089992172
2145,1.178815589
2146,1.125809748
2147,1.047055925
2148,1.01707662
2149,0.972006198
2150,0.86658026
2151,0.885466939
2152,1.028127176
2153,1.090173775
2154,1.150824551
2155,1.082280994
2156,1.197507114
2157,1.155831013
2158,1.094426395
2159,1.136523555
2160,1.170787204
2161,1.113033322
2162,1.092200489
2163,1.057273734
2164,0.998440476
2165,0.984412015
2166,1.04064961
2167,0.992577401
2168,1.014153882
2169,1.021607962
2170,1.239237547
2171,1.177925102
2172,0.907806414
2173,0.888814324
2174,0.975180071
2175,0.995186346
2176,1.052739208
2177,1.006736509
2178,1.053069185
2179,1.174392333
2180,1.14742364
2181,0.961738388
2182,1.1451761
2183,1.122902222
2184,1.158525631
2185,1.088482234
2186,1.155860363
2187,1.084074833
2188,0.970257976
2189,1.12900936
2190,1.215197954
2191,1.146846711
2192,0.951066209
2193,1.012741885
2194,0.977537542
2195,0.973984266
2196,0.903086999
2197,1.07189828
2198,1.059690828
2199,1.137085238
2200,1.057174124
2201,1.000438906
2202,0.786542557
2203,0.825868808
2204,0.937075393
2205,0.928426522
2206,0.99439915
2207,0.90067524
2208,0.941719606
2209,1.053838259
2210,0.913140369
2211,0.964722001
2212,0.862698041
2213,0.983181099
2214,0.997101199
2215,1.07691004
2216,1.033066622
2217,1.15407276
2218,1.118500651
2219,1.170177631
2220,0.984809181
2221,0.975048822
2222,1.038082279
2223,1.055387273
2224,0.954965997
2225,0.950781253
2226,1.066424157
2227,0.855278167
2228,0.983189817
2229,1.0891403
2230,0.952595168
2231,0.957683515
2232,0.87678132
2233,0.937718205
2234,0.980241772
2235,1.042115253
2236,1.175151793
2237,0.98347995
2238,1.124856657
2239,1.184819325
2240,1.16050815
2241,0.945335498
2242,1.060916077
2243,1.059891713
2244,0.97862017
2245,0.888880818
2246,1.040827589
2247,1.069242143
2248,1.04095605
2249,0.860722657
2250,0.986456879
2251,0.912006725
2252,0.92386737
2253,0.90788048
2254,0.887734328
2255,0.897990107
2256,0.827122629
2257,1.009878287
2258,1.032787924
2259,0.949441767
2260,0.913590512
2261,0.883209886
2262,0.897293266
2263,0.87876027
2264,0.716043811
2265,0.930853007
2266,0.876216146
2267,1.034050659
2268,0.89458763
2269,0.858704636
2270,0.908197062
2271,0.892812176
2272,1.009271135
2273,0.890738597
2274,1.042656494
2275,0.902609688
2276,0.935471631
2277,1.021333451
2278,0.966214906
2279,0.93449383
2280,0.828329477
2281,0.832904672
2282,1.027030792
2283,1.103207825
2284,1.089210223
2285,0.990728625
2286,0.961669971
2287,1.036006493
2288,1.038629999
2289,0.971878236
2290,0.99214298
2291,0.909174187
2292,1.090758995
2293,1.316278033
2294,1.064565453
2295,0.92680955
2296,0.855317637
2297,0.831097173
2298,1.003010024
2299,0.953892177
2300,0.835855006
