x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44
-2.49E-07,2.40E-05,1.04E-08,-3.34E-09,1.15E-09,-3.53E-09,-6.37E-06,9.70E-06,1.47E-05,2.64E-07,1.13E-06,-6.92E-06,-2.98E-06,8.06E-05,-1.81E-07,-3.68E-06,-1.07E-06,2.25E-06,-3.73E-07,-2.30E-05,-4.55E-06,-1.86E-05,8.93E-07,-3.00E-07,1.56E-06,1.24E-09,-5.43E-09,4.21E-10,-5.13E-06,-0.000102918,0.000233806,-3.59E-05,1.46E-06,-0.000116375,3.79E-07,5.53E-07,-1.29E-06,5.58E-06,0.005686667,0.00025983,0.00074416,-7.29E-10,5.75E-08,1.30E-05
-2.55E-06,-9.62E-05,-7.07E-09,6.47E-08,3.20E-08,-5.98E-07,0.000150783,2.45E-05,0.000112567,-3.37E-06,6.16E-06,3.42E-06,5.56E-06,0.004008958,5.85E-06,-3.40E-05,2.28E-05,1.74E-05,5.25E-06,-0.000751077,2.28E-05,-0.000135335,2.01E-05,8.98E-06,-3.27E-05,3.71E-08,5.43E-08,-2.68E-08,-6.27E-05,5.54E-05,-3.59E-05,0.021169555,3.74E-06,-0.000401522,-4.49E-07,-0.000235387,-1.15E-05,2.45E-06,0.193759985,0.010828319,0.002301993,-7.78E-10,2.41E-06,0.00033424
-7.36E-08,2.62E-06,2.28E-09,-9.64E-10,-2.41E-09,-2.99E-09,-5.72E-07,7.01E-07,-1.82E-06,-4.48E-08,9.45E-07,1.12E-06,-2.72E-07,-3.55E-05,-5.02E-08,-3.08E-07,-3.37E-07,4.83E-08,1.88E-07,1.20E-07,-2.00E-06,-2.19E-06,8.00E-07,1.03E-07,-2.02E-06,-9.81E-10,5.91E-10,-9.58E-10,1.32E-06,-1.31E-06,1.46E-06,3.74E-06,1.23E-05,-4.09E-05,-7.98E-08,-1.93E-06,1.39E-07,-3.00E-06,0.001481987,8.73E-05,-0.000141121,-5.92E-10,-4.87E-08,-3.13E-06
8.36E-06,0.000264901,-1.57E-07,-7.26E-09,1.38E-07,-2.16E-07,7.95E-05,-0.00015727,-0.000180924,1.67E-06,-3.44E-06,1.64E-05,-2.17E-05,-0.00544511,3.62E-05,6.00E-05,2.48E-06,2.54E-05,4.23E-05,6.91E-05,-9.29E-05,5.36E-05,1.11E-05,6.51E-05,8.42E-05,-3.67E-08,3.36E-08,-5.27E-08,4.20E-05,5.97E-05,-0.000116375,-0.000401522,-4.09E-05,0.050110153,1.28E-05,0.000101726,-1.85E-05,0.000240448,0.215658601,0.011785964,-0.014917916,3.88E-08,4.60E-06,0.000737516
-2.15E-09,-9.48E-07,6.91E-11,5.39E-11,-2.01E-10,-1.07E-09,-3.63E-08,4.37E-08,9.62E-09,5.72E-09,-7.63E-11,6.80E-08,-4.83E-08,-1.42E-05,2.53E-08,1.61E-07,-7.76E-08,2.53E-08,8.20E-09,9.50E-07,-1.71E-07,4.16E-07,1.61E-09,-5.43E-08,1.87E-07,-1.96E-11,8.97E-11,-8.67E-11,1.92E-08,-3.23E-07,3.79E-07,-4.49E-07,-7.98E-08,1.28E-05,1.19E-07,5.70E-07,2.35E-08,-1.30E-10,0.000473128,3.12E-05,1.62E-05,1.54E-11,5.23E-09,1.71E-06
6.06E-07,-0.000258829,5.46E-09,-2.23E-08,3.13E-08,-3.53E-07,5.48E-06,-1.38E-05,4.06E-05,3.71E-08,3.07E-06,-4.53E-06,8.87E-06,0.002223253,4.72E-06,1.01E-07,4.49E-07,-1.02E-06,-1.70E-06,-0.000277379,3.87E-05,-1.29E-05,-1.32E-06,-2.99E-05,1.84E-05,-1.03E-12,-2.16E-08,5.76E-09,-4.50E-06,3.76E-05,5.53E-07,-0.000235387,-1.93E-06,0.000101726,5.70E-07,0.000953054,4.88E-05,2.54E-05,0.090979672,0.004803308,-0.001701899,5.15E-09,3.76E-07,7.16E-05
4.28E-08,-1.16E-05,6.68E-10,-1.24E-09,7.54E-10,-1.65E-08,-2.17E-08,-6.39E-07,2.63E-06,-7.34E-09,-7.42E-08,9.51E-09,3.32E-07,9.45E-05,2.16E-07,8.45E-08,1.50E-07,-4.71E-08,-1.21E-07,-1.12E-05,1.57E-06,-4.39E-07,7.96E-08,-1.69E-06,6.91E-07,-9.87E-11,-1.18E-09,1.51E-10,-5.25E-08,2.26E-06,-1.29E-06,-1.15E-05,1.39E-07,-1.85E-05,2.35E-08,4.88E-05,2.79E-06,-8.94E-07,0.004854728,0.000260598,-9.18E-05,-6.15E-11,3.23E-08,1.07E-06
-5.90E-07,1.56E-06,-4.07E-09,5.52E-10,1.11E-08,-2.27E-08,7.76E-06,-2.48E-06,-1.75E-05,8.38E-08,2.51E-06,-1.13E-06,1.96E-07,7.39E-05,6.51E-07,-3.86E-07,-1.68E-06,1.37E-08,8.60E-08,-2.23E-05,4.40E-06,8.50E-06,-2.67E-06,-5.61E-07,2.80E-06,7.92E-11,-8.77E-10,-4.42E-10,-3.10E-06,-8.17E-07,5.58E-06,2.45E-06,-3.00E-06,0.000240448,-1.30E-10,2.54E-05,-8.94E-07,3.94E-05,-0.002798802,-0.000144021,-0.000395528,5.86E-10,-1.22E-07,2.19E-05
-5.38E-07,0.0037214,2.23E-05,-3.38E-06,-1.49E-05,6.10E-05,0.015858526,0.01618273,-0.109105128,0.000722759,0.007888371,-0.006513496,0.003787277,-0.639644867,-0.001226201,0.000559207,0.004107132,0.001563592,0.001964216,0.220041082,-0.008815681,-0.019619588,-0.002146395,-0.000227093,-0.022070639,-5.47E-06,-2.24E-06,-1.22E-06,0.004109484,-0.007870649,0.005686667,0.193759985,0.001481987,0.215658601,0.000473128,0.090979672,0.004854728,-0.002798802,2704.595455,154.9795864,-2.088393123,-6.97E-07,0.000155155,0.046694774
-4.03E-06,0.00067227,1.23E-06,-2.10E-07,-8.40E-07,3.40E-06,0.00075329,0.000934175,-0.006224052,4.19E-05,0.000461839,-0.000399745,4.78E-05,-0.048646683,-6.35E-05,5.51E-05,0.000228717,9.74E-05,0.000118727,0.010441787,-0.000753551,-3.17E-06,-0.00018989,-1.17E-05,-0.001167651,-3.04E-07,-1.74E-07,-6.94E-07,0.000221624,-0.000343162,0.00025983,0.010828319,8.73E-05,0.011785964,3.12E-05,0.004803308,0.000260598,-0.000144021,154.9795864,8.887612938,-0.11702413,-4.35E-08,8.59E-06,0.00249878
-6.59E-05,0.000261279,2.30E-06,-2.35E-07,7.44E-07,-1.42E-05,1.03E-05,0.001108338,0.001795854,3.75E-05,-0.000263081,-3.90E-05,-0.000124022,-0.030148986,1.04E-06,0.00083714,-0.000203912,-7.29E-05,9.18E-06,0.002892503,-0.000234766,-0.000538143,-3.09E-05,0.001383076,0.000289788,-6.23E-07,-5.86E-07,3.37E-07,0.000916102,-0.000399335,0.00074416,0.002301993,-0.000141121,-0.014917916,1.62E-05,-0.001701899,-9.18E-05,-0.000395528,-2.088393123,-0.11702413,8.868426543,4.76E-06,4.67E-05,0.008483059
8.24E-12,-5.94E-09,5.31E-13,-1.30E-13,2.24E-12,-1.30E-11,-2.88E-11,3.40E-10,1.80E-09,2.33E-11,2.22E-10,-5.37E-10,2.59E-10,4.58E-08,3.61E-11,2.97E-10,-1.38E-10,-1.02E-10,4.75E-11,-7.35E-09,1.24E-09,2.51E-10,-4.50E-10,6.24E-10,8.48E-10,-8.95E-14,-5.54E-13,3.54E-13,5.12E-10,-4.99E-10,-7.29E-10,-7.78E-10,-5.92E-10,3.88E-08,1.54E-11,5.15E-09,-6.15E-11,5.86E-10,-6.97E-07,-4.35E-08,4.76E-06,3.21E-12,1.90E-11,7.51E-09
-8.99E-10,-2.57E-06,-6.13E-10,-9.57E-11,1.21E-10,2.44E-09,-3.97E-07,3.92E-07,2.56E-06,1.60E-08,-1.44E-07,3.12E-08,1.25E-07,3.01E-07,1.61E-08,1.40E-07,4.50E-08,3.26E-08,4.81E-08,-2.74E-07,1.08E-07,6.11E-07,-3.91E-08,4.43E-07,-1.36E-08,4.17E-11,6.59E-11,2.91E-11,-3.62E-07,5.20E-08,5.75E-08,2.41E-06,-4.87E-08,4.60E-06,5.23E-09,3.76E-07,3.23E-08,-1.22E-07,0.000155155,8.59E-06,4.67E-05,1.90E-11,6.43E-07,4.58E-07
-2.85E-06,-0.000126729,1.73E-08,-8.00E-09,2.28E-08,-2.75E-07,-3.44E-05,1.57E-05,2.29E-05,9.98E-07,8.99E-06,2.03E-05,-1.16E-05,0.001793987,-3.69E-06,3.98E-05,1.43E-05,-2.06E-05,-1.26E-05,-5.32E-05,-9.15E-06,-4.91E-05,2.79E-06,-8.20E-06,1.76E-05,-1.91E-08,-6.43E-09,-5.05E-08,2.48E-05,-6.40E-06,1.30E-05,0.00033424,-3.13E-06,0.000737516,1.71E-06,7.16E-05,1.07E-06,2.19E-05,0.046694774,0.00249878,0.008483059,7.51E-09,4.58E-07,0.00955088
