"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51"
-5.026001090302852e-9,2.9432551692790755e-6,5.293604080047273e-10,-7.405240770284353e-10,2.791548772911528e-10,3.391758021000784e-9,2.689415415636092e-7,-1.7491841167463137e-7,-2.6247717412940554e-7,-1.4538766161049165e-8,3.87759729683817e-7,-1.4422149443011915e-7,-2.0872080790292417e-7,9.141149911560326e-9,-8.411991933065524e-7,-2.2403459148706052e-7,7.364567401282967e-8,5.990152404300403e-6,-2.972256814141217e-8,1.884353298153585e-7,1.1653278167624833e-7,-9.097991544510895e-8,-4.029603511007401e-8,4.054482467711244e-7,9.598043549403312e-8,1.9411337902904405e-5,9.07788132153641e-7,2.4736104391934895e-7,8.027480544548266e-7,-9.652653841972644e-8,-6.413972831726418e-7,1.0450484292338154e-7,3.12942443667381e-10,2.6690409046370414e-12,1.9194534390590598e-10,1.8215862155650447e-7,1.3398596832213387e-7,2.63758187057468e-7,-3.3700456278871738e-6,-4.4838347798517e-8,1.6733729909086853e-6,5.7227300306732726e-9,3.710879238410443e-8,-7.343652679604935e-9,8.378004538584367e-8,0.0007227585839942653,4.185885200064486e-5,3.748846862053188e-5,2.329760648233296e-11,1.6031368425937907e-8,9.984690924011302e-7
8.829761691792171e-8,-3.278051368070707e-5,1.9266734828608456e-9,1.347649162699203e-9,-1.6304424042459698e-8,4.6389287343380984e-8,1.1836685900848257e-6,-2.3594530856668813e-6,6.345704883464545e-7,-3.645198820202896e-6,-1.4422149443011915e-7,4.628704500320555e-5,-2.8433971440118936e-6,2.282585358619766e-8,-3.4013270968824613e-6,1.199171893151127e-5,3.8680367458127205e-7,9.320788665288485e-5,-3.675360743027713e-7,-8.719570761427451e-7,6.205459587860973e-7,-4.647340149017495e-7,-5.260832109992431e-7,5.0495207886438654e-6,1.4218292524970014e-7,4.782520909053187e-5,-1.2960277464228276e-5,2.4663560716583113e-6,9.594450372209594e-7,-7.82448258406917e-7,-1.058668443724826e-6,2.497629037540961e-6,3.0006801869475508e-9,-7.690515226028359e-10,1.2030982903879282e-9,1.3410351602423836e-7,-1.4283792297324881e-6,1.1339185168055244e-6,6.157525201729706e-6,9.448284198700793e-7,-3.4419250669664126e-6,-7.628529033972991e-11,3.0659491074448826e-6,-7.421591867512467e-8,2.510695701896636e-6,0.007888370913834044,0.0004618388312671984,-0.0002630812995336505,2.2190771848215453e-10,-1.4397504055894842e-7,8.99428778054854e-6
5.962098689017933e-7,2.114567434098625e-5,-1.412198759305495e-9,1.8741593823458646e-10,-1.0214885952757826e-9,-4.111914755741228e-7,3.3759289312490812e-6,-1.8397383007535213e-6,6.466331586877098e-7,1.4402012061789464e-6,-2.0872080790292417e-7,-2.8433971440118936e-6,7.43480437963592e-5,-4.761838434780122e-10,-3.1413571058592343e-6,-1.720562277218453e-5,2.5900527990663883e-6,0.0006692271449768037,-5.163951072109405e-7,2.0152229702090654e-6,2.583603843576227e-7,-1.1080462133255356e-6,6.861698943065259e-7,-2.344629283127681e-5,-2.6279925713603455e-6,-4.728204886204531e-5,-5.6499727090822055e-5,1.4407430794343868e-5,1.2145856945191728e-5,2.71249773687147e-6,-3.616098877066315e-6,5.871877679286301e-6,1.0536099267699279e-9,-2.2366409602207294e-9,5.624161783115171e-9,-9.049432130952336e-8,9.777759014053934e-6,-6.917425678139506e-6,3.4236731307261432e-6,1.121298328117912e-6,1.6359332189140284e-5,6.801446439257855e-8,-4.527824206149516e-6,9.50711350008472e-9,-1.1269742994464616e-6,-0.0065134957856234155,-0.00039974455961282087,-3.9005989261065626e-5,-5.371107586093515e-10,3.12250932642239e-8,2.027188930852894e-5
-5.292634557403753e-9,3.8918114778227805e-7,-2.9593213564538847e-10,-3.2443532600478767e-11,-3.511865739828901e-11,-1.0067239776589334e-9,1.4665462925068685e-7,3.2773514149868064e-8,5.1819007689747037e-8,-7.269494762583621e-7,9.141149911560326e-9,2.282585358619766e-8,-4.761838434780122e-10,6.251833239145107e-8,8.517456143775721e-7,-3.0027370272794826e-6,1.4914539066856466e-8,4.964736347737049e-6,2.079476739862991e-8,-7.996858666691257e-9,6.540931122663423e-8,-1.933385345392748e-9,-4.5376709993338247e-10,-8.515031244640714e-7,-2.2558300355672654e-7,-6.652418858338993e-7,-3.8859107637081504e-7,6.576162610563066e-8,-1.3119112514966083e-7,2.9057037651420355e-8,1.5943192963275947e-7,4.0979347688131374e-8,-1.1622654309541166e-10,2.8455521917590307e-11,3.910928464500746e-11,2.9671564234110056e-8,1.8452899749729965e-8,-6.4299336113265195e-9,1.2605989277463047e-6,4.171920178659248e-9,1.9400113304060623e-7,1.2336760328027236e-9,4.543230042865502e-7,1.8312081723242534e-8,1.0097173027806809e-7,-8.531757920276844e-5,-5.004811321791789e-6,5.214129886526826e-6,7.2618414380715855e-12,4.103655840735801e-9,4.95778341015653e-7
-7.282087051585713e-7,0.00044965553873029456,6.228946458306804e-8,-9.367262138794694e-9,2.2764254802302437e-8,1.260926191778158e-7,-4.14835433050805e-5,7.241803568627221e-5,-5.6483806313401004e-5,-1.1595953970529164e-5,-8.411991933065524e-7,-3.4013270968824613e-6,-3.1413571058592343e-6,8.517456143775721e-7,0.005101487300335117,-0.0010826010054826836,5.7866132068768015e-6,0.0002056063107450494,5.9078309800669585e-6,7.162296609723917e-6,1.0308549353484254e-5,-2.2713384574834045e-7,4.792846138801044e-6,-6.741613425370079e-6,6.320273343140062e-5,-0.0010315624503997856,0.00022188865048661897,-7.191218257942706e-6,3.387224684059261e-5,4.005008154059182e-6,-1.929810506785861e-5,-5.160230351631148e-6,1.165748016869278e-8,-1.2485213587857031e-8,1.7232973309479168e-8,-1.0042786181637586e-5,1.994425157363349e-6,-2.4958278286683984e-5,0.0002112189534365326,3.470905096011317e-6,-0.0005447745983436523,-5.957087344757617e-8,-4.136231713757105e-5,-1.0785632435641848e-6,-2.3220311186462498e-5,0.017501265586301336,0.000944959183668505,-0.0007027643149383194,-3.981152117291517e-10,4.842315737875643e-7,-2.5424103274663302e-5
-2.4262180295592216e-5,0.002741481480360987,5.945117640863634e-7,1.1318421730926954e-7,2.40373594578692e-7,1.2073724360530392e-7,-4.031573439291919e-5,-0.00011630543348010045,0.00020909770726601723,0.0009104766203699135,-2.2403459148706052e-7,1.199171893151127e-5,-1.720562277218453e-5,-3.0027370272794826e-6,-0.0010826010054826836,0.44550268921513464,-0.00010835207896360358,-0.009649019155803323,1.1924367869517064e-5,9.604748074661734e-5,2.3302962955713173e-5,-2.8568437976791538e-5,4.3666910685074685e-5,-0.0008078163853577948,4.3243226706360755e-5,0.0077149123539235085,5.836936866749025e-5,-0.00039268011451806833,0.00025099124347128523,-8.507205017536041e-5,-0.0002277911747592091,0.00028578957294385306,-6.706867720570887e-8,7.833945066129805e-8,-3.1664668447232257e-7,-0.00013381174701655932,0.00012508298426635683,6.997464622733335e-5,-0.0009889221229931002,1.9462492468036343e-5,0.0019799003901803994,-2.5506647739038134e-7,0.00013024958681356042,-8.085045475301174e-6,9.124812641437626e-5,0.04948062147285457,0.003556568863530304,-0.06492038060403078,-2.0990774846114737e-8,-4.051533246461812e-6,0.0005496756479107146
-2.841656502503196e-7,-5.77955237670233e-5,2.066085464450172e-11,-2.0940623032547783e-9,2.615077733774628e-9,-2.2176906182901712e-9,-5.514629713321402e-7,1.3053583344637125e-5,-4.750403632575496e-6,-2.934481745782003e-6,7.364567401282967e-8,3.8680367458127205e-7,2.5900527990663883e-6,1.4914539066856466e-8,5.7866132068768015e-6,-0.00010835207896360358,2.777698450149688e-5,0.00184131925562495,-2.167134380672648e-7,1.2384204419446177e-6,1.0303582128034033e-6,-5.633514925549597e-7,-7.302602952491658e-8,-1.9066353078412505e-5,-1.6429848936942162e-5,0.0002573611280275628,-6.658930175510524e-6,4.61556363396619e-5,-1.5953332831418724e-5,3.871292941679451e-6,-8.806121184682383e-7,-6.570172844788653e-6,-5.101591127681757e-10,1.760749663957556e-9,4.968347285913901e-8,4.715191475386065e-7,4.908302624471433e-7,-2.9813673674640896e-6,5.563871090876455e-6,-2.7194936180054683e-7,-2.1699639819536596e-5,-4.828022549920786e-8,8.872104432417637e-6,3.3234051056919647e-7,1.9577929278896772e-7,0.0037872769388694687,4.782485193965978e-5,-0.00012402179093891095,2.5881587011772807e-10,1.2491454488322515e-7,-1.1587322449417893e-5
5.6757268536827336e-5,-0.014877819813889605,2.2623398152047345e-7,4.377053449999741e-8,6.485015751771524e-7,-3.941625822953758e-6,-8.389478075001993e-5,0.0016456777013104246,-0.001913485776904265,0.00033725518117887513,5.990152404300403e-6,9.320788665288485e-5,0.0006692271449768037,4.964736347737049e-6,0.0002056063107450494,-0.009649019155803323,0.00184131925562495,0.7059217381934876,4.504254991096682e-5,0.00010991256793230667,6.846837044928531e-5,-0.0001364505621643155,-4.143904910942386e-6,-0.007566900721763515,-0.0022977641778137545,0.02857901847547098,-0.07666724285239498,0.00914114598389172,-0.0023633394696555383,0.0018124490273157094,-8.995760896723087e-5,-0.0009696060256346215,-8.143878434868383e-8,2.980224416879591e-7,7.368488549671532e-6,-9.484367973071275e-6,-0.0001269089089774039,8.064906536747924e-5,0.0040089584056649885,-3.553447687717845e-5,-0.0054451101579048025,-1.4175345394531665e-5,0.0022232526168347055,9.452652561010845e-5,7.394680644406204e-5,-0.639644867199941,-0.04864668327790051,-0.030148986353644068,4.578960716023149e-8,3.014524703044794e-7,0.0017939869193005266
-1.8149786966092393e-7,2.3426265200795717e-5,-2.9321318866716538e-9,1.3040028006693162e-9,8.807295247636595e-10,7.556116542036582e-9,-7.512667684913265e-8,-2.5032960523477476e-6,-2.8141695812006415e-6,-7.509723320488811e-6,-2.972256814141217e-8,-3.675360743027713e-7,-5.163951072109405e-7,2.079476739862991e-8,5.9078309800669585e-6,1.1924367869517064e-5,-2.167134380672648e-7,4.504254991096682e-5,1.1415882925017967e-5,8.682176315389454e-7,2.633998774142229e-7,-2.0868158375545673e-7,-1.4317738553483989e-8,6.67811487786735e-6,-7.78235087397087e-7,0.00011490675216826752,-2.3675665825974637e-6,9.405353554973171e-7,3.2140646199771918e-6,2.44138840711541e-7,1.2858562227505121e-6,-7.702487770909989e-7,4.196119749176701e-10,-6.230299571981478e-10,-1.5108100093316245e-9,1.7192711085081334e-7,1.1342353281658862e-7,-1.8133749764859548e-7,5.847380455281968e-6,-5.0151123416716354e-8,3.621852471110742e-5,2.5285821010340636e-8,4.718610854831168e-6,2.1587836482613965e-7,6.513646201168001e-7,-0.001226200701777297,-6.349725433336339e-5,1.0412877173771388e-6,3.6120274959479625e-11,1.6050167894614075e-8,-3.690383202667021e-6
-8.853885989708949e-7,-8.758158711493443e-6,-3.952637196944303e-9,3.3002212954389674e-10,-1.0839006631278235e-10,-2.348168794482917e-8,1.5759219031662458e-6,5.8023898877381214e-6,-3.4831620698693013e-6,1.9312499560755353e-5,1.884353298153585e-7,-8.719570761427451e-7,2.0152229702090654e-6,-7.996858666691257e-9,7.162296609723917e-6,9.604748074661734e-5,1.2384204419446177e-6,0.00010991256793230667,8.682176315389454e-7,0.0002170426589279271,5.676946191261455e-7,1.940556142231929e-7,1.3373328749813172e-6,1.0086178205043314e-5,-7.452553784199758e-7,0.0002300553346109498,-2.025295901167422e-6,9.25877195315826e-6,1.998071030330232e-5,-9.646458551846185e-7,6.3639624869114626e-6,0.00020616800551316385,1.4346872200229294e-10,-3.3323235884268956e-9,1.3658826690916507e-8,4.6284979775593635e-7,5.461696203364255e-6,-3.6754210036952354e-6,-3.4039484681926556e-5,-3.083631661499177e-7,6.002615825882605e-5,1.6108832068654272e-7,1.0128968230755862e-7,8.446781466398836e-8,-3.864729846619779e-7,0.0005592069112213431,5.514116822410721e-5,0.0008371401104480273,2.972857252589891e-10,1.4031708569238163e-7,3.9841955923765356e-5
