x1,x2,x3,x4,x5,x6,x8,x9,x10,x11,x12,x13,x17,x18,x19,x20,x21,x22,x23,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51
-3.47E-08,-1.39E-06,1.15E-10,-2.01E-11,-2.95E-11,-1.46E-09,-3.72E-07,2.37E-07,9.03E-07,-1.13E-07,1.39E-08,5.63E-09,1.95E-08,-1.23E-05,-2.11E-08,1.86E-07,-1.16E-07,-4.40E-08,5.11E-08,1.81E-06,-2.10E-07,1.70E-07,-3.18E-08,3.69E-07,2.38E-08,-7.96E-12,1.10E-12,-6.72E-11,-4.42E-07,2.39E-07,-1.65E-07,-4.96E-07,1.57E-08,1.70E-05,2.10E-07,-2.63E-07,4.85E-08,-2.51E-07,-0.000670995,-2.92E-05,-1.52E-05,-1.22E-10,-1.38E-08,-8.16E-07
-2.95E-07,1.20E-05,-3.42E-09,8.13E-10,-9.23E-09,7.90E-08,1.61E-06,-1.10E-05,8.36E-06,-7.17E-07,-4.21E-07,6.14E-08,1.87E-06,0.000349635,-5.35E-07,-3.74E-06,2.87E-06,9.36E-08,-3.93E-07,-5.04E-05,2.90E-06,-1.88E-05,-1.10E-06,1.95E-06,-4.81E-06,3.17E-09,-1.49E-09,-4.59E-09,2.43E-06,6.66E-06,-1.73E-10,3.54E-05,-2.79E-06,5.57E-05,-2.63E-07,2.62E-05,-2.82E-06,2.94E-05,0.017484696,0.001015555,-0.000773309,5.96E-09,2.48E-07,2.09E-05
1.17E-07,-2.67E-06,6.15E-10,-2.27E-10,-4.22E-10,-1.06E-08,-1.14E-06,9.51E-07,-2.07E-06,2.54E-07,-1.91E-08,-1.97E-10,-3.34E-07,4.54E-06,1.83E-07,1.01E-06,-1.05E-06,1.72E-08,1.60E-07,-2.41E-06,-1.21E-07,-8.77E-07,-1.35E-07,9.23E-07,2.08E-07,-4.52E-10,-4.60E-11,7.51E-10,6.35E-09,6.95E-07,1.36E-06,3.94E-06,7.83E-07,-2.95E-05,4.85E-08,-2.82E-06,7.65E-07,-6.57E-06,0.0006838,4.07E-05,0.00021487,-1.16E-09,-4.55E-08,-1.17E-06
-1.06E-06,-6.06E-05,-3.47E-09,1.39E-11,-5.40E-09,1.56E-07,9.79E-06,-1.92E-05,-1.28E-05,-3.16E-06,-2.44E-07,-3.33E-08,8.90E-06,0.001128066,-3.28E-06,-7.29E-06,9.55E-06,-5.62E-07,-9.61E-07,-8.87E-05,1.64E-05,-5.29E-05,6.56E-08,1.13E-06,-1.35E-05,1.72E-08,-2.25E-09,8.74E-09,8.39E-06,-1.32E-05,-2.40E-05,5.33E-05,-5.82E-06,0.000348217,-2.51E-07,2.94E-05,-6.57E-06,0.000115792,0.056468301,0.003286976,-0.000739766,6.11E-09,4.96E-07,4.51E-05
0.007899793,-0.277216428,6.93E-05,-1.66E-06,-1.11E-06,0.000549704,0.035190499,0.01352113,0.002696327,0.001214862,0.028159474,-0.000259893,0.002368736,5.531594054,-0.008582155,-0.00588088,0.003958671,0.004820479,-0.001538347,-0.773100076,0.08342451,0.05035965,-0.011486579,-0.145991361,0.080852864,3.04E-05,-1.77E-05,3.46E-05,0.024334194,-0.040759011,-0.001045991,-0.141795311,0.005831761,0.225228871,-0.000670995,0.017484696,0.0006838,0.056468301,1860.714199,107.1418328,-7.764874316,-6.25E-06,0.002109623,-0.530867706
0.000447408,-0.016077697,3.92E-06,-1.11E-07,7.29E-08,3.06E-05,0.002007806,0.000764113,0.000550901,6.26E-05,0.0017049,-1.36E-05,-3.95E-05,0.306590252,-0.000480869,-0.000383635,0.000202275,0.000306116,-9.68E-05,-0.047449305,0.00441741,0.003685783,-0.000690648,-0.008103725,0.005019791,1.35E-06,-1.11E-06,1.44E-06,0.001288276,-0.002273986,8.09E-05,-0.007328555,0.000399705,0.010564495,-2.92E-05,0.001015555,4.07E-05,0.003286976,107.1418328,6.200202972,-0.431345244,-3.47E-07,0.000120583,-0.030129075
-0.000267701,0.044616859,-2.68E-06,-1.89E-07,4.35E-06,1.57E-06,0.002569668,-0.00645813,0.001706328,-8.70E-05,-0.001181347,-1.55E-05,0.000203526,-0.066309715,-0.000130019,0.001548096,-0.000116645,-0.000730515,0.00064394,-0.000550186,0.00016617,0.007889188,0.000237131,-0.006325099,0.008412319,7.60E-07,-8.88E-07,-2.70E-06,-0.004024874,0.00060456,-0.001519465,0.000773519,0.000132494,0.044545311,-1.52E-05,-0.000773309,0.00021487,-0.000739766,-7.764874316,-0.431345244,12.11465542,6.15E-06,0.000104082,-0.023441329
-3.19E-10,3.44E-08,-2.23E-12,3.80E-13,3.82E-12,7.35E-12,3.39E-09,-5.92E-09,7.54E-09,-4.74E-10,-2.29E-10,4.19E-12,3.61E-10,-2.23E-08,-1.35E-10,-1.20E-09,1.59E-09,-5.51E-10,8.90E-11,-4.78E-09,-1.84E-10,2.39E-09,3.34E-11,-7.12E-09,5.66E-09,1.83E-13,-2.57E-13,-4.43E-12,-2.01E-09,-1.95E-10,-7.93E-09,4.92E-09,-1.82E-09,1.04E-07,-1.22E-10,5.96E-09,-1.16E-09,6.11E-09,-6.25E-06,-3.47E-07,6.15E-06,6.10E-12,1.35E-10,-6.15E-09
-1.20E-08,-7.13E-06,8.90E-10,2.26E-10,6.41E-10,-3.47E-09,-1.23E-06,1.03E-06,-2.94E-06,-9.19E-08,-1.44E-09,-2.58E-09,-3.53E-08,-1.46E-05,1.71E-07,-3.26E-07,-1.75E-07,-7.90E-08,-2.33E-09,1.09E-06,-3.54E-07,-1.27E-06,2.19E-07,1.30E-06,-1.24E-06,-5.09E-10,-8.84E-12,-5.79E-11,1.17E-06,-1.13E-06,5.21E-07,-1.32E-06,3.05E-07,3.73E-08,-1.38E-08,2.48E-07,-4.55E-08,4.96E-07,0.002109623,0.000120583,0.000104082,1.35E-10,9.87E-07,1.88E-06
4.33E-06,0.000371309,9.48E-09,-1.23E-08,5.41E-08,-2.45E-07,4.82E-05,-0.000287317,0.000139678,-2.74E-05,3.17E-05,3.91E-07,-8.87E-06,0.000193662,-5.67E-08,0.000111167,8.96E-07,-2.96E-05,1.19E-06,-0.000606657,9.62E-06,0.000170147,9.90E-06,-0.000183748,0.000355123,1.52E-08,-4.96E-08,-1.36E-07,-3.80E-05,-2.28E-05,-0.000141947,-0.000267404,-3.94E-05,-0.001310692,-8.16E-07,2.09E-05,-1.17E-06,4.51E-05,-0.530867706,-0.030129075,-0.023441329,-6.15E-09,1.88E-06,0.013571159
