"Description: This spreadsheet contains the IMBIE-2019 dataset for Greenland, which includes data on the annual rate of change and cumulative change in Greenland’s ice sheet mass, its surface mass balance and ice discharge anomalies, and their estimated uncertainty. The data are expressed in units of equivalent mean global sea level rise (millimetres per year – columns B, C, F, G, J and K, and millimetres – columns D, E, H, I, L and M).	",,,,,,,,,,,,
Source: http://imbie.org/data-downloads/,,,,,,,,,,,,
"Publication: The IMBIE Team, Mass balance of the Greenland Ice Sheet from 1992 to 2018. Nature, (2019)",,,,,,,,,,,,
"Downloaded: May 23, 2020",,,,,,,,,,,,
,,,,,,,,,,,,
Year,Rate of ice sheet mass change (mm sea level/yr),Rate of ice sheet mass change uncertainty (mm sea level/yr),Cumulative ice sheet mass change (mm sea level),Cumulative ice sheet mass change uncertainty (mm sea level),Rate of mass balance anomaly uncertainty (mm sea level/yr),Cumulative surface mass balance anomaly (mm sea level/yr),Cumulative surface mass balance anomaly (mm sea level),Cumulative surface mass balance anomaly uncertainty (mm sea level),Rate of ice dynamics anomaly (mm sea level/yr),Rate of ice dyanamics anomaly uncertainty (mm sea level/yr),Cumulative ice dynamics anomaly (mm sea level),Cumulative ice dynamics anomaly uncertainty (mm sea level)
1980.83,,,,,-0.0352019181600001000000,0.2186385377611110000000,-0.0322684249800000000000,0.2093304628526960000000,,,,
1980.92,,,,,-0.0352019181600001000000,0.2186385377611110000000,-0.0352019181600001000000,0.2186385377611110000000,,,,
1981.00,,,,,0.2671212614555560000000,0.2024241221861110000000,-0.0129418130387037000000,0.2263126980482640000000,,,,
1981.08,,,,,0.2671212614555560000000,0.2024241221861110000000,0.0093182920825925600000,0.2337350303259080000000,,,,
1981.17,,,,,0.2671212614555560000000,0.2024241221861110000000,0.0315783972038888000000,0.2409288100352910000000,,,,
1981.25,,,,,0.2671212614555560000000,0.2024241221861110000000,0.0538385023251852000000,0.2479139338734100000000,,,,
1981.33,,,,,0.2671212614555560000000,0.2024241221861110000000,0.0760986074464814000000,0.2547075690123040000000,,,,
1981.42,,,,,0.2671212614555560000000,0.2024241221861110000000,0.0983587125677778000000,0.2613246502259700000000,,,,
1981.50,,,,,0.2671212614555560000000,0.2024241221861110000000,0.1206188176890740000000,0.2677782663311080000000,,,,
1981.58,,,,,0.2671212614555560000000,0.2024241221861110000000,0.1428789228103700000000,0.2740799646505780000000,,,,
1981.67,,,,,0.2671212614555560000000,0.2024241221861110000000,0.1651390279316670000000,0.2802399938025090000000,,,,
1981.75,,,,,0.2671212614555560000000,0.2024241221861110000000,0.1873991330529630000000,0.2862674994301630000000,,,,
1981.83,,,,,0.2671212614555560000000,0.2024241221861110000000,0.2096592381742590000000,0.2921706835628210000000,,,,
1981.92,,,,,0.2671212614555560000000,0.2024241221861110000000,0.2319193432955560000000,0.2979569355412530000000,,,,
1982.00,,,,,0.2214013878722220000000,0.1928735938000000000000,0.2503694589515740000000,0.3031144239984490000000,,,,
1982.08,,,,,0.2214013878722220000000,0.1928735938000000000000,0.2688195746075930000000,0.3081856139320730000000,,,,
1982.17,,,,,0.2214013878722220000000,0.1928735938000000000000,0.2872696902636110000000,0.3131746976265270000000,,,,
1982.25,,,,,0.2214013878722220000000,0.1928735938000000000000,0.3057198059196300000000,0.3180855385462280000000,,,,
1982.33,,,,,0.2214013878722220000000,0.1928735938000000000000,0.3241699215756480000000,0.3229217063484910000000,,,,
1982.42,,,,,0.2214013878722220000000,0.1928735938000000000000,0.3426200372316670000000,0.3276865072440400000000,,,,
1982.50,,,,,0.2214013878722220000000,0.1928735938000000000000,0.3610701528876850000000,0.3323830104391250000000,,,,
1982.58,,,,,0.2214013878722220000000,0.1928735938000000000000,0.3795202685437040000000,0.3370140712601670000000,,,,
1982.67,,,,,0.2214013878722220000000,0.1928735938000000000000,0.3979703841997220000000,0.3415823514558830000000,,,,
1982.75,,,,,0.2214013878722220000000,0.1928735938000000000000,0.4164204998557410000000,0.3460903370868760000000,,,,
1982.83,,,,,0.2214013878722220000000,0.1928735938000000000000,0.4348706155117590000000,0.3505403543440960000000,,,,
1982.92,,,,,0.2214013878722220000000,0.1928735938000000000000,0.4533207311677780000000,0.3549345835819070000000,,,,
1983.00,,,,,-0.4021886730666670000000,0.2219483520777780000000,0.4198050084122220000000,0.3606711076197150000000,,,,
1983.08,,,,,-0.4021886730666670000000,0.2219483520777780000000,0.3862892856566670000000,0.3663178089047840000000,,,,
1983.17,,,,,-0.4021886730666670000000,0.2219483520777780000000,0.3527735629011110000000,0.3718787791337010000000,,,,
1983.25,,,,,-0.4021886730666670000000,0.2219483520777780000000,0.3192578401455560000000,0.3773578084777660000000,,,,
1983.33,,,,,-0.4021886730666670000000,0.2219483520777780000000,0.2857421173900000000000,0.3827584158033790000000,,,,
1983.42,,,,,-0.4021886730666670000000,0.2219483520777780000000,0.2522263946344450000000,0.3880838751062490000000,,,,
1983.50,,,,,-0.4021886730666670000000,0.2219483520777780000000,0.2187106718788890000000,0.3933372387235320000000,,,,
1983.58,,,,,-0.4021886730666670000000,0.2219483520777780000000,0.1851949491233340000000,0.3985213577913020000000,,,,
1983.67,,,,,-0.4021886730666670000000,0.2219483520777780000000,0.1516792263677780000000,0.4036389003366660000000,,,,
1983.75,,,,,-0.4021886730666670000000,0.2219483520777780000000,0.1181635036122220000000,0.4086923673304450000000,,,,
1983.83,,,,,-0.4021886730666670000000,0.2219483520777780000000,0.0846477808566669000000,0.4136841069745520000000,,,,
1983.92,,,,,-0.4021886730666670000000,0.2219483520777780000000,0.0511320581011114000000,0.4186163274557060000000,,,,
1984.00,,,,,-0.0892166100366667000000,0.2174678967000000000000,0.0436973405980558000000,0.4232973581936970000000,,,,
1984.08,,,,,-0.0892166100366667000000,0.2174678967000000000000,0.0362626230950003000000,0.4279271869080340000000,,,,
1984.17,,,,,-0.0892166100366667000000,0.2174678967000000000000,0.0288279055919447000000,0.4325074578967210000000,,,,
1984.25,,,,,-0.0892166100366667000000,0.2174678967000000000000,0.0213931880888891000000,0.4370397292896200000000,,,,
1984.33,,,,,-0.0892166100366667000000,0.2174678967000000000000,0.0139584705858336000000,0.4415254792407840000000,,,,
1984.42,,,,,-0.0892166100366667000000,0.2174678967000000000000,0.0065237530827780200000,0.4459661115601320000000,,,,
1984.50,,,,,-0.0892166100366667000000,0.2174678967000000000000,-0.0009109644202775420000,0.4503629608452770000000,,,,
1984.58,,,,,-0.0892166100366667000000,0.2174678967000000000000,-0.0083456819233331000000,0.4547172971666950000000,,,,
1984.67,,,,,-0.0892166100366667000000,0.2174678967000000000000,-0.0157803994263887000000,0.4590303303528480000000,,,,
1984.75,,,,,-0.0892166100366667000000,0.2174678967000000000000,-0.0232151169294442000000,0.4633032139162270000000,,,,
1984.83,,,,,-0.0892166100366667000000,0.2174678967000000000000,-0.0306498344324998000000,0.4675370486564300000000,,,,
1984.92,,,,,-0.0892166100366667000000,0.2174678967000000000000,-0.0380845519355553000000,0.4717328859721620000000,,,,
1985.00,,,,,0.0695799355388890000000,0.2147239416777780000000,-0.0322862239739813000000,0.4757878868800280000000,,,,
1985.08,,,,,0.0695799355388890000000,0.2147239416777780000000,-0.0264878960124072000000,0.4798086190304410000000,,,,
1985.17,,,,,0.0695799355388890000000,0.2147239416777780000000,-0.0206895680508331000000,0.4837959368267120000000,,,,
1985.25,,,,,0.0695799355388890000000,0.2147239416777780000000,-0.0148912400892590000000,0.4877506597475520000000,,,,
1985.33,,,,,0.0695799355388890000000,0.2147239416777780000000,-0.0090929121276849400000,0.4916735743135980000000,,,,
1985.42,,,,,0.0695799355388890000000,0.2147239416777780000000,-0.0032945841661108600000,0.4955654359138110000000,,,,
1985.50,,,,,0.0695799355388890000000,0.2147239416777780000000,0.0025037437954632300000,0.4994269705037790000000,,,,
1985.58,,,,,0.0695799355388890000000,0.2147239416777780000000,0.0083020717570373100000,0.5032588761867190000000,,,,
1985.67,,,,,0.0695799355388890000000,0.2147239416777780000000,0.0141003997186114000000,0.5070618246869470000000,,,,
1985.75,,,,,0.0695799355388890000000,0.2147239416777780000000,0.0198987276801855000000,0.5108364627246110000000,,,,
1985.83,,,,,0.0695799355388890000000,0.2147239416777780000000,0.0256970556417596000000,0.5145834132996610000000,,,,
1985.92,,,,,0.0695799355388890000000,0.2147239416777780000000,0.0314953836033336000000,0.5183032768922720000000,,,,
1986.00,,,,,-0.1856727571777780000000,0.2131845573222220000000,0.0160226538385188000000,0.5219440501247770000000,,,,
1986.08,,,,,-0.1856727571777780000000,0.2131845573222220000000,0.0005499240737040080000,0.5255596027892990000000,,,,
1986.17,,,,,-0.1856727571777780000000,0.2131845573222220000000,-0.0149228056911108000000,0.5291504518635840000000,,,,
1986.25,,,,,-0.1856727571777780000000,0.2131845573222220000000,-0.0303955354559256000000,0.5327170969011830000000,,,,
1986.33,,,,,-0.1856727571777780000000,0.2131845573222220000000,-0.0458682652207404000000,0.5362600208427000000000,,,,
1986.42,,,,,-0.1856727571777780000000,0.2131845573222220000000,-0.0613409949855552000000,0.5397796907791200000000,,,,
1986.50,,,,,-0.1856727571777780000000,0.2131845573222220000000,-0.0768137247503700000000,0.5432765586706200000000,,,,
1986.58,,,,,-0.1856727571777780000000,0.2131845573222220000000,-0.0922864545151849000000,0.5467510620240090000000,,,,
1986.67,,,,,-0.1856727571777780000000,0.2131845573222220000000,-0.1077591842800000000000,0.5502036245316550000000,,,,
1986.75,,,,,-0.1856727571777780000000,0.2131845573222220000000,-0.1232319140448140000000,0.5536346566745620000000,,,,
1986.83,,,,,-0.1856727571777780000000,0.2131845573222220000000,-0.1387046438096290000000,0.5570445562919980000000,,,,
1986.92,,,,,-0.1856727571777780000000,0.2131845573222220000000,-0.1541773735744440000000,0.5604337091199450000000,,,,
1987.00,,,,,-0.1592233870277780000000,0.2370240235833330000000,-0.1674459891600920000000,0.5645951127113790000000,,,,
1987.08,,,,,-0.1592233870277780000000,0.2370240235833330000000,-0.1807146047457400000000,0.5687260678720560000000,,,,
1987.17,,,,,-0.1592233870277780000000,0.2370240235833330000000,-0.1939832203313890000000,0.5728272333407750000000,,,,
1987.25,,,,,-0.1592233870277780000000,0.2370240235833330000000,-0.2072518359170370000000,0.5768992444409010000000,,,,
1987.33,,,,,-0.1592233870277780000000,0.2370240235833330000000,-0.2205204515026850000000,0.5809427142293110000000,,,,
1987.42,,,,,-0.1592233870277780000000,0.2370240235833330000000,-0.2337890670883330000000,0.5849582345738500000000,,,,
1987.50,,,,,-0.1592233870277780000000,0.2370240235833330000000,-0.2470576826739810000000,0.5889463771646710000000,,,,
1987.58,,,,,-0.1592233870277780000000,0.2370240235833330000000,-0.2603262982596290000000,0.5929076944643470000000,,,,
1987.67,,,,,-0.1592233870277780000000,0.2370240235833330000000,-0.2735949138452780000000,0.5968427206012180000000,,,,
1987.75,,,,,-0.1592233870277780000000,0.2370240235833330000000,-0.2868635294309260000000,0.6007519722100790000000,,,,
1987.83,,,,,-0.1592233870277780000000,0.2370240235833330000000,-0.3001321450165740000000,0.6046359492239400000000,,,,
1987.92,,,,,-0.1592233870277780000000,0.2370240235833330000000,-0.3134007606022220000000,0.6084951356203030000000,,,,
1988.00,,,,,0.0655141316250000000000,0.2150679759000000000000,-0.3079412496334720000000,0.6116541911857120000000,,,,
1988.08,,,,,0.0655141316250000000000,0.2150679759000000000000,-0.3024817386647220000000,0.6147970145637700000000,,,,
1988.17,,,,,0.0655141316250000000000,0.2150679759000000000000,-0.2970222276959720000000,0.6179238534301790000000,,,,
1988.25,,,,,0.0655141316250000000000,0.2150679759000000000000,-0.2915627167272220000000,0.6210349492254670000000,,,,
1988.33,,,,,0.0655141316250000000000,0.2150679759000000000000,-0.2861032057584720000000,0.6241305373725560000000,,,,
1988.42,,,,,0.0655141316250000000000,0.2150679759000000000000,-0.2806436947897220000000,0.6272108474846660000000,,,,
1988.50,,,,,0.0655141316250000000000,0.2150679759000000000000,-0.2751841838209720000000,0.6302761035640720000000,,,,
1988.58,,,,,0.0655141316250000000000,0.2150679759000000000000,-0.2697246728522220000000,0.6333265241922100000000,,,,
1988.67,,,,,0.0655141316250000000000,0.2150679759000000000000,-0.2642651618834720000000,0.6363623227115690000000,,,,
1988.75,,,,,0.0655141316250000000000,0.2150679759000000000000,-0.2588056509147220000000,0.6393837073998210000000,,,,
1988.83,,,,,0.0655141316250000000000,0.2150679759000000000000,-0.2533461399459720000000,0.6423908816365760000000,,,,
1988.92,,,,,0.0655141316250000000000,0.2150679759000000000000,-0.2478866289772220000000,0.6453840440631410000000,,,,
1989.00,,,,,0.2540313461897220000000,0.1963167659277780000000,-0.2267173501280790000000,0.6478674661636610000000,,,,
1989.08,,,,,0.2540313461897220000000,0.1963167659277780000000,-0.2055480712789350000000,0.6503414050291980000000,,,,
1989.17,,,,,0.2540313461897220000000,0.1963167659277780000000,-0.1843787924297920000000,0.6528059684756100000000,,,,
1989.25,,,,,0.2540313461897220000000,0.1963167659277780000000,-0.1632095135806480000000,0.6552612622911620000000,,,,
1989.33,,,,,0.2540313461897220000000,0.1963167659277780000000,-0.1420402347315050000000,0.6577073902895090000000,,,,
1989.42,,,,,0.2540313461897220000000,0.1963167659277780000000,-0.1208709558823610000000,0.6601444543609110000000,,,,
1989.50,,,,,0.2540313461897220000000,0.1963167659277780000000,-0.0997016770332176000000,0.6625725545217620000000,,,,
1989.58,,,,,0.2540313461897220000000,0.1963167659277780000000,-0.0785323981840741000000,0.6649917889624820000000,,,,
1989.67,,,,,0.2540313461897220000000,0.1963167659277780000000,-0.0573631193349306000000,0.6674022540938490000000,,,,
1989.75,,,,,0.2540313461897220000000,0.1963167659277780000000,-0.0361938404857871000000,0.6698040445918330000000,,,,
1989.83,,,,,0.2540313461897220000000,0.1963167659277780000000,-0.0150245616366436000000,0.6721972534409870000000,,,,
1989.92,,,,,0.2540313461897220000000,0.1963167659277780000000,0.0061447172124999400000,0.6745819719764500000000,,,,
1990.00,,,,,0.1187219020638890000000,0.2144616242638890000000,0.0160382090511573000000,0.6774168971953640000000,,,,
1990.08,,,,,0.1187219020638890000000,0.2144616242638890000000,0.0259317008898147000000,0.6802400078618970000000,,,,
1990.17,,,,,0.1187219020638890000000,0.2144616242638890000000,0.0358251927284721000000,0.6830514504677610000000,,,,
1990.25,,,,,0.1187219020638890000000,0.2144616242638890000000,0.0457186845671295000000,0.6858513685021490000000,,,,
1990.33,,,,,0.1187219020638890000000,0.2144616242638890000000,0.0556121764057870000000,0.6886399025371890000000,,,,
1990.42,,,,,0.1187219020638890000000,0.2144616242638890000000,0.0655056682444444000000,0.6914171903102990000000,,,,
1990.50,,,,,0.1187219020638890000000,0.2144616242638890000000,0.0753991600831018000000,0.6941833668035750000000,,,,
1990.58,,,,,0.1187219020638890000000,0.2144616242638890000000,0.0852926519217592000000,0.6969385643203460000000,,,,
1990.67,,,,,0.1187219020638890000000,0.2144616242638890000000,0.0951861437604166000000,0.6996829125590140000000,,,,
1990.75,,,,,0.1187219020638890000000,0.2144616242638890000000,0.1050796355990740000000,0.7024165386842930000000,,,,
1990.83,,,,,0.1187219020638890000000,0.2144616242638890000000,0.1149731274377310000000,0.7051395673959740000000,,,,
1990.92,,,,,0.1187219020638890000000,0.2144616242638890000000,0.1248666192763890000000,0.7078521209952970000000,,,,
1991.00,,,,,-0.0460574616222222000000,0.2258457161750000000000,0.1210284974745370000000,0.7108481899513360000000,,,,
1991.08,,,,,-0.0460574616222222000000,0.2258457161750000000000,0.1171903756726850000000,0.7138316840240700000000,,,,
1991.17,,,,,-0.0460574616222222000000,0.2258457161750000000000,0.1133522538708330000000,0.7168027602319830000000,,,,
1991.25,,,,,-0.0460574616222222000000,0.2258457161750000000000,0.1095141320689810000000,0.7197615723527760000000,,,,
1991.33,,,,,-0.0460574616222222000000,0.2258457161750000000000,0.1056760102671300000000,0.7227082710162450000000,,,,
1991.42,,,,,-0.0460574616222222000000,0.2258457161750000000000,0.1018378884652780000000,0.7256430037937660000000,,,,
1991.50,,,,,-0.0460574616222222000000,0.2258457161750000000000,0.0979997666634258000000,0.7285659152845330000000,,,,
1991.58,,,,,-0.0460574616222222000000,0.2258457161750000000000,0.0941616448615740000000,0.7314771471986940000000,,,,
1991.67,,,,,-0.0460574616222222000000,0.2258457161750000000000,0.0903235230597221000000,0.7343768384375220000000,,,,
1991.75,,,,,-0.0460574616222222000000,0.2258457161750000000000,0.0864854012578703000000,0.7372651251707490000000,,,,
1991.83,,,,,-0.0460574616222222000000,0.2258457161750000000000,0.0826472794560184000000,0.7401421409111830000000,,,,
1991.92,,,,,-0.0460574616222222000000,0.2258457161750000000000,0.0788091576541666000000,0.7430080165867250000000,,,,
1992.00,-0.2200000000000000000000,0.1566666666666670000000,-0.0183333333333333000000,0.0452257710865207000000,-0.3919831029138890000000,0.2275652205861110000000,0.0461438990780092000000,0.7459064330378000000000,0.1719831029138890000000,0.2762795216168760000000,0.0143319252428241000000,0.0797550280885422000000
1992.08,-0.2200000000000000000000,0.1566666666666670000000,-0.0366666666666667000000,0.0639588988393385000000,-0.3919831029138890000000,0.2275652205861110000000,0.0134786405018518000000,0.7487936304364560000000,0.1719831029138890000000,0.2762795216168760000000,0.0286638504856481000000,0.1127906423902640000000
1992.17,-0.2200000000000000000000,0.1566666666666670000000,-0.0550000000000000000000,0.0783333333333334000000,-0.3919831029138890000000,0.2275652205861110000000,-0.0191866180743056000000,0.7516697380613650000000,0.1719831029138890000000,0.2762795216168760000000,0.0429957757284722000000,0.1381397608084380000000
1992.25,-0.2200000000000000000000,0.1566666666666670000000,-0.0733333333333333000000,0.0904515421730414000000,-0.3919831029138890000000,0.2275652205861110000000,-0.0518518766504631000000,0.7545348827272830000000,0.1719831029138890000000,0.2762795216168760000000,0.0573277009712963000000,0.1595100561770840000000
1992.33,-0.2200000000000000000000,0.1566666666666670000000,-0.0916666666666667000000,0.1011278984843050000000,-0.3919831029138890000000,0.2275652205861110000000,-0.0845171352266205000000,0.7573891888502960000000,0.1719831029138890000000,0.2762795216168760000000,0.0716596262141204000000,0.1783376643533860000000
1992.42,-0.2200000000000000000000,0.1566666666666670000000,-0.1100000000000000000000,0.1107800623858920000000,-0.3919831029138890000000,0.2275652205861110000000,-0.1171823938027780000000,0.7602327785108600000000,0.1719831029138890000000,0.2762795216168760000000,0.0859915514569445000000,0.1953591232382680000000
1992.50,-0.2200000000000000000000,0.1566666666666670000000,-0.1283333333333330000000,0.1196561431460690000000,-0.3919831029138890000000,0.2275652205861110000000,-0.1498476523789350000000,0.7630657715147340000000,0.1719831029138890000000,0.2762795216168760000000,0.1003234766997690000000,0.2110119701292540000000
1992.58,-0.2200000000000000000000,0.1566666666666670000000,-0.1466666666666670000000,0.1279177976786770000000,-0.3919831029138890000000,0.2275652205861110000000,-0.1825129109550930000000,0.7658882854518730000000,0.1719831029138890000000,0.2762795216168760000000,0.1146554019425930000000,0.2255812847805270000000
1992.67,-0.2200000000000000000000,0.1566666666666670000000,-0.1650000000000000000000,0.1356773132595620000000,-0.3919831029138890000000,0.2275652205861110000000,-0.2151781695312500000000,0.7687004357533850000000,0.1719831029138890000000,0.2762795216168760000000,0.1289873271854170000000,0.2392650842656270000000
1992.75,-0.2200000000000000000000,0.1566666666666670000000,-0.1833333333333330000000,0.1430164455707930000000,-0.3919831029138890000000,0.2275652205861110000000,-0.2478434281074080000000,0.7715023357466120000000,0.1719831029138890000000,0.2762795216168760000000,0.1433192524282410000000,0.2522075436104990000000
1992.83,-0.2200000000000000000000,0.1566666666666670000000,-0.2016666666666670000000,0.1499969135484930000000,-0.3919831029138890000000,0.2275652205861110000000,-0.2805086866835650000000,0.7742940967084220000000,0.1719831029138890000000,0.2762795216168760000000,0.1576511776710650000000,0.2645175033139500000000
1992.92,-0.2200000000000000000000,0.1566666666666670000000,-0.2200000000000000000000,0.1566666666666670000000,-0.3919831029138890000000,0.2275652205861110000000,-0.3131739452597220000000,0.7770758279167770000000,0.1719831029138890000000,0.2762795216168760000000,0.1719831029138890000000,0.2762795216168760000000
1993.00,0.2097222222222220000000,0.1569444444444440000000,-0.2025231481481480000000,0.1630860948434160000000,0.0121861369500001000000,0.2191248724666670000000,-0.3121584338472220000000,0.7796461706934800000000,0.1975360852722220000000,0.2695315721311850000000,0.1884444433532410000000,0.2870266766280480000000
1993.08,0.2097222222222220000000,0.1569444444444440000000,-0.1850462962962960000000,0.1692622350617730000000,0.0121861369500001000000,0.2191248724666670000000,-0.3111429224347220000000,0.7822080673461940000000,0.1975360852722220000000,0.2695315721311850000000,0.2049057837925930000000,0.2973856959025340000000
1993.17,0.2097222222222220000000,0.1569444444444440000000,-0.1675694444444440000000,0.1752208152730100000000,0.0121861369500001000000,0.2191248724666670000000,-0.3101274110222220000000,0.7847616005934090000000,0.1975360852722220000000,0.2695315721311850000000,0.2213671242319440000000,0.3073958216351140000000
1993.25,0.2097222222222220000000,0.1569444444444440000000,-0.1500925925925930000000,0.1809833251760220000000,0.0121861369500001000000,0.2191248724666670000000,-0.3091118996097220000000,0.7873068518121690000000,0.1975360852722220000000,0.2695315721311850000000,0.2378284646712960000000,0.3170900979059730000000
1993.33,0.2097222222222220000000,0.1569444444444440000000,-0.1326157407407410000000,0.1865679336826160000000,0.0121861369500001000000,0.2191248724666670000000,-0.3080963881972220000000,0.7898439010683380000000,0.1975360852722220000000,0.2695315721311850000000,0.2542898051106480000000,0.3264966603524630000000
1993.42,0.2097222222222220000000,0.1569444444444440000000,-0.1151388888888890000000,0.1919901658039600000000,0.0121861369500001000000,0.2191248724666670000000,-0.3070808767847220000000,0.7923728271459790000000,0.1975360852722220000000,0.2695315721311850000000,0.2707511455500000000000,0.3356397000543950000000
1993.50,0.2097222222222220000000,0.1569444444444440000000,-0.0976620370370371000000,0.1972634118438170000000,0.0121861369500001000000,0.2191248724666670000000,-0.3060653653722220000000,0.7948937075759080000000,0.1975360852722220000000,0.2695315721311850000000,0.2872124859893520000000,0.3445401969058130000000
1993.58,0.2097222222222220000000,0.1569444444444440000000,-0.0801851851851852000000,0.2023993170420660000000,0.0121861369500001000000,0.2191248724666670000000,-0.3050498539597220000000,0.7974066186634230000000,0.1975360852722220000000,0.2695315721311850000000,0.3036738264287040000000,0.3532164864713830000000
1993.67,0.2097222222222220000000,0.1569444444444440000000,-0.0627083333333334000000,0.2074080842829560000000,0.0121861369500001000000,0.2191248724666670000000,-0.3040343425472220000000,0.7999116355152580000000,0.1975360852722220000000,0.2695315721311850000000,0.3201351668680560000000,0.3616847043302790000000
1993.75,0.2097222222222220000000,0.1569444444444440000000,-0.0452314814814815000000,0.2122987124613740000000,0.0121861369500001000000,0.2191248724666670000000,-0.3030188311347220000000,0.8024088320657720000000,0.1975360852722220000000,0.2695315721311850000000,0.3365965073074070000000,0.3699591387947780000000
1993.83,0.2097222222222220000000,0.1569444444444440000000,-0.0277546296296297000000,0.2170791864725600000000,0.0121861369500001000000,0.2191248724666670000000,-0.3020033197222220000000,0.8048982811024120000000,0.1975360852722220000000,0.2695315721311850000000,0.3530578477467590000000,0.3780525140890690000000
1993.92,0.2097222222222220000000,0.1569444444444440000000,-0.0102777777777778000000,0.2217566303099410000000,0.0121861369500001000000,0.2191248724666670000000,-0.3009878083097220000000,0.8073800542904680000000,0.1975360852722220000000,0.2695315721311850000000,0.3695191881861110000000,0.3859762200451710000000
1994.00,0.2133333333333330000000,0.1569444444444440000000,0.0074999999999999500000,0.2263374316661980000000,0.1174829004722220000000,0.2010271823777780000000,-0.2911975666037040000000,0.8094629162211860000000,0.0958504328611111000000,0.2550362458489450000000,0.3775067242578700000000,0.3929350238887070000000
1994.08,0.2133333333333330000000,0.1569444444444440000000,0.0252777777777777000000,0.2308273442642410000000,0.1174829004722220000000,0.2010271823777780000000,-0.2814073248976850000000,0.8115404323929500000000,0.0958504328611111000000,0.2550362458489450000000,0.3854942603296300000000,0.3997727148724370000000
1994.17,0.2133333333333330000000,0.1569444444444440000000,0.0430555555555555000000,0.2352315725979690000000,0.1174829004722220000000,0.2010271823777780000000,-0.2716170831916670000000,0.8136126437560850000000,0.0958504328611111000000,0.2550362458489450000000,0.3934817964013890000000,0.4064954047889580000000
1994.25,0.2133333333333330000000,0.1569444444444440000000,0.0608333333333333000000,0.2395548426430680000000,0.1174829004722220000000,0.2010271823777780000000,-0.2618268414856480000000,0.8156795907407480000000,0.0958504328611111000000,0.2550362458489450000000,0.4014693324731480000000,0.4131087080570920000000
1994.33,0.2133333333333330000000,0.1569444444444440000000,0.0786111111111111000000,0.2438014612765400000000,0.1174829004722220000000,0.2010271823777780000000,-0.2520365997796300000000,0.8177413132661350000000,0.0958504328611111000000,0.2550362458489450000000,0.4094568685449070000000,0.4196177966086040000000
1994.42,0.2133333333333330000000,0.1569444444444440000000,0.0963888888888888000000,0.2479753665334670000000,0.1174829004722220000000,0.2010271823777780000000,-0.2422463580736110000000,0.8197978507494710000000,0.0958504328611111000000,0.2550362458489450000000,0.4174444046166660000000,0.4260274472246130000000
1994.50,0.2133333333333330000000,0.1569444444444440000000,0.1141666666666670000000,0.2520801703709330000000,0.1174829004722220000000,0.2010271823777780000000,-0.2324561163675930000000,0.8218492421148060000000,0.0958504328611111000000,0.2550362458489450000000,0.4254319406884260000000,0.4323420825535960000000
1994.58,0.2133333333333330000000,0.1569444444444440000000,0.1319444444444440000000,0.2561191952608590000000,0.1174829004722220000000,0.2010271823777780000000,-0.2226658746615740000000,0.8238955258016090000000,0.0958504328611111000000,0.2550362458489450000000,0.4334194767601850000000,0.4385658068122050000000
1994.67,0.2133333333333330000000,0.1569444444444440000000,0.1497222222222220000000,0.2600955056664790000000,0.1174829004722220000000,0.2010271823777780000000,-0.2128756329555560000000,0.8259367397731740000000,0.0958504328611111000000,0.2550362458489450000000,0.4414070128319440000000,0.4447024369878140000000
1994.75,0.2133333333333330000000,0.1569444444444440000000,0.1675000000000000000000,0.2640119352505350000000,0.1174829004722220000000,0.2010271823777780000000,-0.2030853912495370000000,0.8279729215248340000000,0.0958504328611111000000,0.2550362458489450000000,0.4493945489037030000000,0.4507555302167250000000
1994.83,0.2133333333333330000000,0.1569444444444440000000,0.1852777777777780000000,0.2678711105019800000000,0.1174829004722220000000,0.2010271823777780000000,-0.1932951495435190000000,0.8300041080920010000000,0.0958504328611111000000,0.2550362458489450000000,0.4573820849754630000000,0.4567284078957880000000
1994.92,0.2133333333333330000000,0.1569444444444440000000,0.2030555555555550000000,0.2716754713410750000000,0.1174829004722220000000,0.2010271823777780000000,-0.1835049078375000000000,0.8320303360580230000000,0.0958504328611111000000,0.2550362458489450000000,0.4653696210472220000000,0.4626241769915210000000
1995.00,0.4625000000000000000000,0.1566666666666670000000,0.2415972222222220000000,0.2754141102027370000000,0.3695699503073060000000,0.1996733628444440000000,-0.1527074119785580000000,0.8340245406700930000000,0.0929300496926944000000,0.2537989288276320000000,0.4731137918549460000000,0.4683897456462790000000
1995.08,0.4625000000000000000000,0.1566666666666670000000,0.2801388888888890000000,0.2791026737047420000000,0.3695699503073060000000,0.1996733628444440000000,-0.1219099161196160000000,0.8360139883752510000000,0.0929300496926944000000,0.2537989288276320000000,0.4808579626626710000000,0.4740852017476300000000
1995.17,0.4625000000000000000000,0.1566666666666670000000,0.3186805555555550000000,0.2827431216484430000000,0.3695699503073060000000,0.1996733628444440000000,-0.0911124202606736000000,0.8379987130528480000000,0.0929300496926944000000,0.2537989288276320000000,0.4886021334703960000000,0.4797130425635680000000
1995.25,0.4625000000000000000000,0.1566666666666670000000,0.3572222222222220000000,0.2863372892409870000000,0.3695699503073060000000,0.1996733628444440000000,-0.0603149244017315000000,0.8399787481819780000000,0.0929300496926944000000,0.2537989288276320000000,0.4963463042781200000000,0.4852756205447580000000
