"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51"
3.064841928057652e-6,-7.676882497437139e-6,3.196665961007438e-11,-1.958518792525462e-10,4.343797093908012e-10,9.737472139049084e-9,4.363145609111858e-7,-1.192631781484708e-5,-1.8266525598128833e-7,7.439438462876888e-6,-8.97123888737464e-8,-3.6373451521502695e-7,1.9694866531051537e-7,3.5974379193778388e-9,4.812143436767108e-6,2.4483378905062114e-6,1.6289289389703755e-7,3.9486843467863494e-5,-9.6709499732919e-8,5.434014877160105e-7,-1.6305165783692385e-8,-4.7519967678715904e-8,-2.5758937116006145e-7,2.3536040180060046e-7,-9.379872680275372e-7,-4.696331133210491e-6,-1.8287801542021639e-6,5.922407640384493e-7,-5.748303998920787e-6,1.4708589910531386e-7,-3.143698222929598e-7,-8.349020595994325e-7,-7.352818104688164e-10,1.5696342861800024e-10,9.813085429828452e-10,2.8924359873451785e-7,-3.9527864776509987e-7,-3.776509230758611e-7,-4.980973765368078e-6,-3.0010798425628465e-9,1.5874962532170386e-5,-7.672606523942366e-9,9.495149914382638e-8,1.8859241024111464e-9,-1.247088309884319e-7,0.0014125015316777843,-1.0505091613869465e-5,-3.0635530639935225e-5,6.226065064696941e-12,7.84753197882516e-9,-1.5457456373066593e-6
-7.676882497437139e-6,0.0330739668191144,1.4249293073792937e-7,-3.032127122947767e-8,-2.8125774706374855e-7,-2.0446674177599342e-7,-7.320858538184626e-5,-8.59653593513536e-5,-0.0007109396213474096,-0.00012563162958249962,4.028676233731154e-6,3.991598547405847e-5,9.505120107748642e-6,4.872145440458358e-7,0.00010325412292189126,0.0046592391129896115,-5.103616371741012e-5,-0.020435060369008145,1.0032461685446653e-5,-6.352770511337244e-5,-3.565959837171835e-5,3.481034855673341e-5,1.6090479674850594e-5,3.910294173899475e-6,-1.525894554895308e-5,0.006338860711010673,0.004108871739779552,-0.0004325511662715729,5.6706686153584636e-5,-9.422867224513057e-5,0.00015589100046276168,5.418783524351345e-5,-3.8427602783486826e-8,9.389828082606307e-9,-1.2381824812491076e-7,5.5090171689433215e-5,5.365150300277014e-5,2.7349916397936452e-5,-0.0005213789452820727,-2.0487483283309285e-6,-0.00024547517338829097,1.654066035109597e-6,-2.6107080310521788e-6,1.2344851083253827e-8,-6.1886520505843655e-6,0.05504100513784173,-0.009338373433050386,0.0006462503595596557,-8.178560504504918e-10,-6.29634589596908e-6,0.0010335025534658339
3.196665961007438e-11,1.4249293073792937e-7,5.853646741391476e-10,-1.5047407394387303e-12,2.135710244554414e-12,-1.7822006166282206e-10,-6.682370509850665e-10,3.088038920590079e-8,-1.4739296647566162e-8,4.4653934048026294e-8,1.9834899680312247e-9,-1.5201946359075906e-9,4.164900602783439e-9,-3.1919609393319263e-10,5.853713647861226e-8,-3.6019850122353313e-7,-5.596541780825372e-9,3.120327760075196e-9,-1.030515002376207e-9,4.956284498878755e-9,-2.2356417689529657e-9,-2.9918077307062185e-9,2.373002060518539e-9,-1.8599219390652744e-9,-2.224938284138747e-9,3.279462617923517e-9,-2.951184553668628e-8,-3.9329094411764616e-9,1.8423928855352687e-8,-4.483891712552822e-9,-2.6891825176995076e-8,2.0991259084743405e-8,-3.1664319832832996e-12,-9.776516925308631e-12,-1.1374070362234799e-11,-7.53843560375414e-9,1.629455252742431e-9,-2.9356435035369514e-9,5.3924039406271084e-8,-6.243191639618512e-10,-3.313493194624354e-8,5.878354544034142e-10,5.6977117871605595e-9,-2.502516936375938e-10,6.216963644714846e-9,-2.7443307605655e-5,-1.987276581581007e-6,-1.1936785063952701e-6,2.1191174128203376e-13,3.9102807785044485e-10,-1.028604845049612e-7
-1.958518792525462e-10,-3.032127122947767e-8,-1.5047407394387303e-12,5.3364510276567194e-11,-8.816037447479052e-13,2.6663526592433703e-11,4.672283799260161e-10,-7.855568123324152e-10,-1.1503889241326478e-9,-2.5902276207231138e-8,-2.348838008421595e-9,1.2378198344815984e-10,1.4071061947233505e-9,-4.3361771576641526e-11,2.495866190850278e-8,1.0537784307312695e-7,-9.548825838877158e-11,-1.4803752760987637e-7,1.5831475406846123e-10,9.238329436295288e-10,-4.0147230626479704e-10,5.275913046450807e-10,8.327823720999529e-10,-1.4139026996527175e-8,-5.903974801753484e-9,1.7735493145210132e-7,3.117221612923683e-8,-4.760418239405004e-9,-1.6718554849319426e-8,-1.0210853862469508e-9,3.1548915523322554e-8,-2.4390540573996918e-8,-7.592524690792307e-12,2.2196061044143473e-12,9.269174150893439e-13,4.16888076829416e-9,-1.2230052929305253e-9,1.5625784010957417e-10,1.289223967500604e-8,-3.771200388993361e-10,-4.8316650744019437e-8,9.179319000445347e-11,-2.087481116381763e-9,-1.0142398418738305e-11,-7.317885172186375e-10,4.386014046337483e-6,5.4156264439854585e-8,-1.845126189811026e-7,-2.671929382467556e-13,-1.2582691505956101e-10,1.3008084068488445e-8
4.343797093908012e-10,-2.8125774706374855e-7,2.1357102445544137e-12,-8.816037447479053e-13,5.361928450876197e-10,-1.7052750370353313e-10,-7.479686712996658e-9,-9.27259447119624e-9,2.7313180313600637e-9,9.220929427332659e-9,1.3724707460153998e-9,-4.278403790735726e-9,3.35686194126311e-9,-7.225412829929123e-12,2.9240670184076735e-8,-4.344999714065524e-8,5.96705834692594e-9,1.965579381133975e-6,-1.3298899023026388e-9,1.2241598287905938e-9,8.460241958469209e-9,1.5105657789712366e-9,-2.5714045219119663e-10,-3.6260436549044866e-8,-1.364433939055742e-8,9.252008223609712e-8,-2.0264891904529916e-7,4.6407816150205393e-8,1.0058837207245909e-10,-1.9157360111087325e-8,-1.0559689455525131e-7,4.811858706731483e-8,2.0200826292590236e-11,5.9208170421267864e-12,9.373948748588624e-12,3.9769510028497595e-9,1.143439848459857e-8,-6.068884441962876e-9,-2.077776122272062e-7,1.3507676528643965e-9,2.5340619956783884e-7,2.2334606916083427e-11,-6.856755515879738e-9,-1.2178552211672782e-9,1.2229593721397523e-8,-4.875262446835244e-6,1.0194236847517732e-6,-1.1069658107938863e-6,1.9380300363962127e-12,-9.933709738950269e-10,4.575793178092154e-8
9.737472139049084e-9,-2.044667417759934e-7,-1.7822006166282206e-10,2.6663526592433703e-11,-1.7052750370353313e-10,1.4440426186155858e-8,-1.054524247031627e-8,-1.0825851722439055e-7,1.427200135276563e-7,9.77854104079571e-8,1.9010156939754703e-9,2.078707523381344e-8,-6.94706732670723e-8,-1.483227360426746e-9,3.723822011387405e-7,8.404195295371049e-7,-1.3762977497660222e-8,2.975296648509364e-6,-1.9694315834418025e-8,2.1878415070452315e-8,-3.4563754481924086e-8,-6.20961172300413e-9,-7.511270516423314e-9,-8.595507164023731e-8,4.2533552847184273e-8,-5.085637408098131e-6,-9.555249809006658e-7,1.5317583032914742e-8,-4.0226499172239864e-8,2.0950026184706983e-8,-4.341557932357674e-7,3.1458973609975047e-7,-3.792311112275588e-11,-1.9255896951960125e-11,-4.638069028374519e-11,-8.155125845909635e-8,1.3293272325083404e-8,-5.9580928077884904e-8,6.543975370808975e-8,8.231892602110716e-9,1.1261730013665007e-6,1.8074357537970665e-9,6.886357095933016e-8,4.055550227244103e-9,6.386695735692053e-9,-4.659960967881861e-5,1.2211160578068984e-6,-8.898181888669965e-6,-7.489485901872713e-12,2.4128085197520807e-10,2.619202488923213e-9
4.363145609111858e-7,-7.320858538184626e-5,-6.682370509850665e-10,4.672283799260161e-10,-7.479686712996658e-9,-1.054524247031627e-8,9.782973546726343e-5,-1.1157273075545054e-5,7.459266277323583e-6,-2.316554441005171e-5,-3.202788908723794e-7,6.502070470582284e-7,1.0835884921673166e-6,1.1856847452149462e-7,-1.762117889705422e-5,0.00011094587851192334,1.1647723427404087e-6,-0.00012328389542888676,-1.615194852429811e-6,-7.485470284712501e-6,8.570145683596586e-7,7.318865540831958e-7,1.8501983999373688e-7,1.3978385643440468e-5,1.105136576196152e-6,0.000516727949438828,7.258505076896734e-5,3.258680657790505e-6,2.3473158910460142e-5,-9.719686268414373e-7,8.766214790417457e-6,-1.1251537045028487e-5,9.682351974669346e-9,-1.4801045117326277e-10,1.270063353594605e-8,-5.794886248355217e-6,-7.007168655243854e-7,-4.6817994300086525e-7,-1.9465061370092098e-5,-7.147732132226685e-7,-7.12231362117745e-5,-1.4821003979043573e-7,2.0593265264253022e-6,2.329295792006053e-7,3.8581071030969734e-7,0.001344300261833756,0.00020783233021352682,0.000449169400053021,-2.1576055939238572e-10,-4.5979007976724063e-7,-2.25133558362783e-5
-1.192631781484708e-5,-8.59653593513536e-5,3.088038920590079e-8,-7.855568123324152e-10,-9.272594471196242e-9,-1.0825851722439057e-7,-1.1157273075545054e-5,0.0005808447989918213,7.016299052069707e-7,-5.084076319206565e-5,1.4377944593254438e-6,3.0502103656068536e-6,-6.317679606153808e-7,2.2281547462819982e-8,-4.3125674401834106e-5,-5.528597544625621e-5,3.1632077207660266e-6,0.0012639763360114032,-5.48708285329432e-9,-8.685840743045406e-6,-1.6743990874637145e-6,3.885143734171464e-6,6.552779500588645e-7,-5.9015058392982313e-5,-1.7912770434728273e-5,0.00019666118894372806,-0.00013765206612994152,2.4845112462276057e-5,-1.3505866436402036e-5,6.8014596457617495e-6,-5.820446424042445e-5,1.8365031136713777e-5,3.73288144968191e-9,1.0667851639018001e-9,2.539034138399476e-8,-1.4636709884438833e-5,3.722144446068672e-6,4.5408570238869626e-6,7.75144608679222e-6,-2.520739149887874e-7,-3.809127100815081e-5,-4.6672044254213714e-7,-1.8231713958702034e-6,-7.834910897291916e-8,1.0628609151693086e-7,-0.029364074010663342,-0.0016590556676494132,0.00029495423344743217,-7.621504907071665e-11,-2.764054597811864e-7,-2.0994454325173366e-6
-1.8266525598128833e-7,-0.0007109396213474096,-1.4739296647566162e-8,-1.1503889241326478e-9,2.7313180313600637e-9,1.4272001352765628e-7,7.459266277323583e-6,7.016299052069707e-7,0.0006265974597305637,-3.435473086319599e-5,4.885796669889512e-6,-3.4989756299978557e-7,-4.329494011470511e-6,-8.393260706817942e-8,-1.6024286963849863e-5,0.0003512453260061512,-4.9676391018571405e-6,-0.0012322515910917467,-4.752896068199316e-8,4.796283500574095e-6,9.476021200247868e-6,-7.235824523666867e-7,-5.710826645414964e-6,2.9767421140560194e-5,1.9081632283313894e-5,-0.0012253932988702783,6.781554383019056e-5,-2.346545322145382e-5,1.4121370653442239e-5,-2.697751358287897e-6,-3.992998295280007e-5,3.351398339470232e-5,-2.3732893539252565e-8,-3.260005958709796e-10,-2.8057239057868604e-8,-5.603458258366752e-6,-2.1638522894336761e-7,1.3038254193729004e-6,1.3537728888268762e-5,-1.6408717265981467e-6,-0.0001350884512598897,2.578156909969066e-7,-4.925833482471637e-6,-6.52264508940722e-7,2.572652606492944e-6,0.040510455845923346,0.003917055615615832,0.0006117882328433045,1.097892021651953e-9,7.453818465968904e-8,6.410916539354049e-5
7.439438462876888e-6,-0.00012563162958249962,4.4653934048026294e-8,-2.5902276207231138e-8,9.220929427332659e-9,9.77854104079571e-8,-2.316554441005171e-5,-5.084076319206565e-5,-3.435473086319599e-5,0.007552770295912433,-1.0166006958478274e-5,3.0918854738800157e-6,-1.438762831885311e-5,-6.28993943525411e-7,-0.00018936870171203077,-0.0005615466289576515,-1.0732437964528528e-5,-0.001145996116378151,-2.7011418889010798e-6,1.432988941976595e-5,3.353295412308207e-5,8.866362268934323e-6,-2.706756556168122e-5,1.4486536745044815e-6,-1.9381764255550795e-5,-2.4793805473717352e-5,0.0001866486912055969,-4.937202194273465e-5,-0.00010984545671877772,-2.6425232428203895e-6,9.665923734565913e-5,2.208109208308031e-5,3.246201808247765e-8,1.1971364187347694e-8,6.247885157778681e-8,-2.0235985181748137e-5,1.5322903075259813e-5,-3.4550657057508757e-5,0.00014207992130942367,-1.3371341446570936e-5,-0.0005202148443091463,-1.0363773208114928e-6,6.40575157748586e-6,-1.1404858885602564e-6,3.3058152930415928e-6,0.10830868432302355,0.004979557348141014,-0.004151887475826836,6.374710436958816e-10,-3.581568781593233e-6,-0.00015323571395824213
